pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s,geometry_ok,FL_foot_x_b,FL_foot_y_b,FL_foot_z_b,FL_knee_y_b,FR_foot_x_b,FR_foot_y_b,FR_foot_z_b,FR_knee_y_b,RL_foot_x_b,RL_foot_y_b,RL_foot_z_b,RL_knee_y_b,RR_foot_x_b,RR_foot_y_b,RR_foot_z_b,RR_knee_y_b,FL_hip_joint,FL_hip_joint_offset,FR_hip_joint,FR_hip_joint_offset,RL_hip_joint,RL_hip_joint_offset,RR_hip_joint,RR_hip_joint_offset,FL_thigh_joint,FL_thigh_joint_offset,FR_thigh_joint,FR_thigh_joint_offset,RL_thigh_joint,RL_thigh_joint_offset,RR_thigh_joint,RR_thigh_joint_offset,FL_calf_joint,FL_calf_joint_offset,FR_calf_joint,FR_calf_joint_offset,RL_calf_joint,RL_calf_joint_offset,RR_calf_joint,RR_calf_joint_offset
upright,0.02,0,0.390225350856781,5.464287281036377,1.865275502204895,0.10066718608140945,0.09345008432865143,3.3244707584381104,0,False,0.16149429976940155,0.0,True,0.18571530282497406,0.12082517147064209,-0.34751972556114197,0.1314971148967743,0.2452363818883896,-0.18656712770462036,-0.28128665685653687,-0.16761167347431183,-0.3224865794181824,0.11991491913795471,-0.3387134373188019,0.1336064636707306,-0.2924644947052002,-0.17163662612438202,-0.3061208724975586,-0.1528133898973465,-0.06137291342020035,-0.16137291491031647,-0.15320608019828796,-0.053206078708171844,-0.06571847200393677,-0.1657184660434723,-0.09510944038629532,0.004890561103820801,0.6596891283988953,-0.1403108835220337,0.6052951216697693,-0.19470489025115967,0.9455169439315796,-0.05448305606842041,0.9813202619552612,-0.01867973804473877,-1.274484634399414,0.22551536560058594,-1.5534963607788086,-0.053496360778808594,-1.1517343521118164,0.3482656478881836,-1.3561813831329346,0.14381861686706543
upright,0.04,0,0.3881746828556061,8.573942184448242,2.120537757873535,0.15386897325515747,0.18699082732200623,3.1444196701049805,1,False,0.2517393231391907,0.0,True,0.1885375827550888,0.14140300452709198,-0.3411351442337036,0.1417044997215271,0.3086740970611572,-0.14739128947257996,-0.3190250098705292,-0.14541764557361603,-0.31337660551071167,0.12466126680374146,-0.3548817038536072,0.13494378328323364,-0.3376983106136322,-0.13782687485218048,-0.3242835998535156,-0.14053305983543396,-0.0017509680474177003,-0.10175096988677979,-0.01685444638133049,0.08314555883407593,-0.04914337396621704,-0.14914336800575256,0.012892071157693863,0.11289207637310028,0.6569646000862122,-0.1430354118347168,0.2985367774963379,-0.5014632344245911,0.8455177545547485,-0.15448224544525146,1.010648250579834,0.010648250579833984,-1.2854115962982178,0.21458840370178223,-1.287241816520691,0.21275818347930908,-1.0316380262374878,0.4683619737625122,-1.1811933517456055,0.31880664825439453
upright,0.06,0,0.3834994435310364,7.8004374504089355,2.354933977127075,0.141947403550148,0.31840449571609497,2.343136787414551,2,False,0.32011789083480835,0.0,False,0.19091399013996124,0.13934540748596191,-0.3370682895183563,0.14067867398262024,0.36808228492736816,-0.12700802087783813,-0.3197728395462036,-0.13186314702033997,-0.30747121572494507,0.1057804524898529,-0.3630314767360687,0.126810222864151,-0.3596841096878052,-0.1443192958831787,-0.3152618408203125,-0.14276091754436493,-0.007883435115218163,-0.10788343846797943,0.04718010127544403,0.14718011021614075,-0.1007695123553276,-0.20076951384544373,-0.007348885294049978,0.0926511138677597,0.6681635975837708,-0.1318364143371582,0.055369969457387924,-0.7446300387382507,0.8144183158874512,-0.18558168411254883,1.0613332986831665,0.061333298683166504,-1.321543574333191,0.17845642566680908,-1.1217271089553833,0.3782728910446167,-1.0073952674865723,0.49260473251342773,-1.1537941694259644,0.34620583057403564
upright,0.08,0,0.37872809171676636,3.8751423358917236,3.468956470489502,0.09062077850103378,0.2984718084335327,4.095991611480713,2,False,0.37419235706329346,0.0,False,0.19877158105373383,0.11822392046451569,-0.3369157910346985,0.1298362910747528,0.42006736993789673,-0.13335540890693665,-0.2887977063655853,-0.1356046199798584,-0.29820096492767334,0.07937955856323242,-0.37060821056365967,0.1148262619972229,-0.37710803747177124,-0.1428169459104538,-0.31430020928382874,-0.14226362109184265,-0.07116778939962387,-0.17116779088974,0.03007425367832184,0.13007426261901855,-0.17109602689743042,-0.27109602093696594,-0.0025984246749430895,0.09740157425403595,0.6646650433540344,-0.13533496856689453,-0.12821514904499054,-0.9282151460647583,0.780101478099823,-0.219898521900177,1.0736793279647827,0.07367932796478271,-1.361788272857666,0.13821172714233398,-1.0837386846542358,0.41626131534576416,-0.993033766746521,0.506966233253479,-1.090161681175232,0.40983831882476807
upright,0.1,0,0.37433061003685,1.5276856422424316,4.510150909423828,0.08305098116397858,0.3408147394657135,2.204819679260254,2,False,0.42483651638031006,0.0,False,0.20685827732086182,0.10733453184366226,-0.3330831229686737,0.12380429357290268,0.4681970477104187,-0.11526191234588623,-0.24203072488307953,-0.11858272552490234,-0.28935807943344116,0.06902039051055908,-0.3742281496524811,0.10965406894683838,-0.4029071629047394,-0.10018379986286163,-0.31436511874198914,-0.1287517249584198,-0.1052800714969635,-0.20528006553649902,0.11250840872526169,0.2125084102153778,-0.19746461510658264,-0.29746460914611816,0.13498122990131378,0.2349812388420105,0.6611339449882507,-0.13886606693267822,-0.30449822545051575,-1.104498267173767,0.7529822587966919,-0.2470177412033081,1.1242073774337769,0.12420737743377686,-1.4050798416137695,0.09492015838623047,-1.126979112625122,0.37302088737487793,-0.9884623289108276,0.5115376710891724,-1.0424401760101318,0.45755982398986816
upright,0.12,0,0.3691720962524414,-2.390467405319214,4.960931301116943,0.09598527103662491,0.41280803084373474,4.215980052947998,2,False,0.4804714024066925,0.0,False,0.212190181016922,0.08900992572307587,-0.33273833990097046,0.11357410252094269,0.5047064423561096,-0.09758007526397705,-0.18288257718086243,-0.09150424599647522,-0.2849850058555603,0.05112817883491516,-0.375336229801178,0.1011669933795929,-0.431962788105011,-0.07984042167663574,-0.29696717858314514,-0.12421528995037079,-0.1616218090057373,-0.2616218030452728,0.25463899970054626,0.3546389937400818,-0.2449163943529129,-0.3449164032936096,0.21348145604133606,0.3134814500808716,0.6550548076629639,-0.1449452042579651,-0.4869864583015442,-1.2869864702224731,0.7444948554039001,-0.25550514459609985,1.2174228429794312,0.21742284297943115,-1.4268454313278198,0.07315456867218018,-1.1972917318344116,0.3027082681655884,-0.9947222471237183,0.5052777528762817,-1.0346052646636963,0.4653947353363037
upright,0.14,0,0.36358049511909485,-8.50060749053955,5.451664447784424,0.17528380453586578,0.4609459638595581,5.727412223815918,2,False,0.5539012551307678,0.0,False,0.21880002319812775,0.058625929057598114,-0.33339923620224,0.0959908589720726,0.5326158404350281,-0.09733593463897705,-0.13283774256706238,-0.07575470209121704,-0.27839338779449463,0.021151483058929443,-0.3762965500354767,0.08641090989112854,-0.464945912361145,-0.08057934045791626,-0.2778127193450928,-0.12587544322013855,-0.2539602518081665,-0.353960245847702,0.3706452548503876,0.4706452488899231,-0.323265016078949,-0.4232650101184845,0.22613218426704407,0.3261321783065796,0.6392908096313477,-0.1607092022895813,-0.6847530603408813,-1.484753131866455,0.7250513434410095,-0.2749486565589905,1.2799824476242065,0.27998244762420654,-1.437168836593628,0.06283116340637207,-1.1695497035980225,0.33045029640197754,-0.9923670291900635,0.5076329708099365,-0.9575733542442322,0.5424266457557678
upright,0.16,0,0.35765478014945984,-14.949294090270996,6.15570068359375,0.27945831418037415,0.5271536707878113,5.426114559173584,2,False,0.6135032773017883,0.0,False,0.22811909019947052,0.026072673499584198,-0.33018508553504944,0.07571542263031006,0.5495534539222717,-0.10925596952438354,-0.09498751163482666,-0.07725805044174194,-0.2687857151031494,0.002958238124847412,-0.3787074685096741,0.07644537091255188,-0.48273158073425293,-0.0716555118560791,-0.2652159631252289,-0.12438029050827026,-0.3546350300312042,-0.45463502407073975,0.4113308787345886,0.5113309025764465,-0.36769241094589233,-0.46769240498542786,0.2720683813095093,0.3720683753490448,0.6166378855705261,-0.18336212635040283,-0.841059148311615,-1.641059160232544,0.687528669834137,-0.31247133016586304,1.3217698335647583,0.3217698335647583,-1.4516384601593018,0.04836153984069824,-1.1149120330810547,0.3850879669189453,-0.9720597863197327,0.5279402136802673,-0.9219961762428284,0.5780038237571716
upright,0.18,0,0.3505633473396301,-20.629865646362305,6.516462326049805,0.3726290762424469,0.6337689161300659,4.666021347045898,1,False,0.6448895931243896,0.0,False,0.23700591921806335,-0.001309901475906372,-0.3239303231239319,0.05731887370347977,0.5556451678276062,-0.12107789516448975,-0.06883175671100616,-0.08481147885322571,-0.2578599154949188,0.017980098724365234,-0.38541460037231445,0.0827052891254425,-0.48597174882888794,-0.06152263283729553,-0.2636292576789856,-0.12157286703586578,-0.442494660615921,-0.5424946546554565,0.4001423120498657,0.5001423358917236,-0.3235597312450409,-0.4235597252845764,0.31313133239746094,0.41313132643699646,0.5959469079971313,-0.2040531039237976,-0.9294000864028931,-1.7294001579284668,0.6395148634910583,-0.36048513650894165,1.3278530836105347,0.32785308361053467,-1.468568205833435,0.03143179416656494,-1.0937484502792358,0.40625154972076416,-0.9381102323532104,0.5618897676467896,-0.9131271243095398,0.5868728756904602
upright,0.2,0,0.3422009348869324,-26.43516731262207,6.465532302856445,0.4671967923641205,0.7304028272628784,4.983336925506592,1,False,0.6611025929450989,0.0,False,0.2451077103614807,-0.02787180244922638,-0.31606489419937134,0.038597382605075836,0.5609491467475891,-0.12816470861434937,-0.05472145974636078,-0.09543946385383606,-0.24121490120887756,0.04563325643539429,-0.39014390110969543,0.09527942538261414,-0.4778434932231903,-0.06018894910812378,-0.2728521525859833,-0.1198897510766983,-0.5296362638473511,-0.629636287689209,0.3509747087955475,0.450974702835083,-0.24951478838920593,-0.34951478242874146,0.30698084831237793,0.40698084235191345,0.5748075842857361,-0.22519242763519287,-0.9808733463287354,-1.7808732986450195,0.5880153179168701,-0.4119846820831299,1.2930878400802612,0.29308784008026123,-1.479819416999817,0.020180583000183105,-1.0531846284866333,0.4468153715133667,-0.9245598912239075,0.5754401087760925,-0.9100601077079773,0.5899398922920227
