pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s
side,0.02,0,0.6529542207717896,30.10088348388672,-0.7641906142234802,0.5194495916366577,0.19640710949897766,5.061038494110107,0,False,0.16714437305927277,0.0
side,0.04,0,0.6457016468048096,28.026493072509766,-0.6354146599769592,0.4843797981739044,0.5028783679008484,1.4545162916183472,0,False,0.2991609573364258,0.0
side,0.06,0,0.6336889863014221,29.620216369628906,-0.7860431671142578,0.511353611946106,0.672917366027832,1.9662829637527466,0,False,0.3923705518245697,0.0
side,0.08,0,0.6195363998413086,30.652103424072266,-0.6988986730575562,0.528712809085846,0.7436825633049011,0.6950617432594299,0,False,0.43496373295783997,0.0
side,0.1,0,0.6022446751594543,29.373018264770508,-0.19419272243976593,0.507067859172821,0.9591684937477112,1.3113203048706055,0,False,0.47508126497268677,0.0
side,0.12,0,0.5814177393913269,27.482372283935547,0.7865483164787292,0.4752114713191986,1.127522349357605,1.976615071296692,0,False,0.46461084485054016,0.0
side,0.14,0,0.5556458234786987,23.66533851623535,2.0666093826293945,0.4113253057003021,1.4261711835861206,3.417581558227539,0,False,0.4805496037006378,0.0
side,0.16,0,0.5248114466667175,19.871713638305664,2.9947574138641357,0.3483681380748749,1.6423888206481934,2.90925669670105,0,False,0.5184845924377441,0.0
side,0.18,0,0.4904308617115021,17.732763290405273,3.6272034645080566,0.31382808089256287,1.7904460430145264,1.3990540504455566,0,False,0.5470821261405945,0.0
side,0.2,0,0.4536273181438446,17.690671920776367,4.079620361328125,0.3145819902420044,1.8922100067138672,0.3648662269115448,0,False,0.5450533032417297,0.0
side,0.22,0,0.413323312997818,18.63479232788086,4.471052646636963,0.3317102789878845,2.1027274131774902,0.9091395139694214,0,False,0.535358190536499,0.0
side,0.24,0,0.36976516246795654,18.7804012298584,4.616162300109863,0.3346482515335083,2.1029741764068604,2.7313132286071777,2,False,0.4896639287471771,0.0
side,0.26,0,0.3316331207752228,16.60563087463379,6.34390926361084,0.3069148063659668,1.8883548974990845,2.692005157470703,2,False,0.4624975025653839,0.0
side,0.28,0,0.2953495681285858,14.79472541809082,8.647397994995117,0.2947494089603424,1.872135043144226,2.5690081119537354,2,False,0.4848234951496124,0.0
side,0.3,0,0.27105194330215454,7.6787109375,5.815707206726074,0.16719798743724823,0.9779117703437805,7.673156261444092,2,False,0.5181415677070618,0.0
side,0.32,0,0.2541787326335907,7.289085388183594,4.310186386108398,0.14725323021411896,1.064902424812317,2.963711738586426,3,False,0.5464088320732117,0.0
side,0.34,0,0.2397894412279129,9.372702598571777,3.5331673622131348,0.17421752214431763,0.9207355976104736,2.2262792587280273,3,False,0.5803489089012146,0.0
side,0.36,0,0.23109324276447296,15.225090980529785,2.2289581298828125,0.2675001621246338,0.9483656287193298,6.26930046081543,3,False,0.5895998477935791,0.0
side,0.38,0,0.22406917810440063,20.085655212402344,1.7892603874206543,0.34992483258247375,0.9860347509384155,3.4762723445892334,3,False,0.6073294281959534,0.0
side,0.4,0,0.21748964488506317,23.304317474365234,1.624322533607483,0.4047091603279114,1.0012763738632202,2.6987521648406982,3,False,0.6302842497825623,0.0
side,0.42,0,0.2110525220632553,25.267576217651367,0.758947491645813,0.437585711479187,0.9528881311416626,2.26065993309021,2,False,0.6424438953399658,0.0
side,0.44,0,0.20532338321208954,26.904693603515625,-1.1619399785995483,0.46558648347854614,0.9478515982627869,2.840559959411621,2,False,0.6483480334281921,0.0
side,0.46,0,0.19997139275074005,29.28078269958496,-3.938060998916626,0.5085957050323486,0.978922426700592,3.69093918800354,2,False,0.6471015214920044,0.0
side,0.48,0,0.1943385899066925,32.534305572509766,-7.6379313468933105,0.5696795582771301,1.0283869504928589,4.598106861114502,2,False,0.6422320008277893,0.0
side,0.5,0,0.1875237077474594,37.145938873291016,-11.879460334777832,0.6540253758430481,1.0515590906143188,5.607574462890625,1,False,0.6451053023338318,0.0
side,0.52,0,0.17997734248638153,42.26155471801758,-16.2583065032959,0.7437410354614258,0.75493323802948,0.5565479397773743,1,False,0.6597451567649841,0.0
side,0.54,0,0.18151049315929413,43.475196838378906,-16.973730087280273,0.7635435461997986,0.6101273894309998,1.762640357017517,1,False,0.6620126366615295,0.0
side,0.56,0,0.182904914021492,44.128353118896484,-17.38135528564453,0.7741802930831909,0.5726270079612732,0.6950012445449829,0,False,0.6154652833938599,0.0
side,0.58,0,0.1830550581216812,46.13279724121094,-17.324464797973633,0.8033125400543213,0.5644984841346741,2.326927900314331,0,False,0.5792196989059448,0.0
side,0.6,0,0.1814815104007721,47.98794174194336,-16.587427139282227,0.8290112018585205,0.5535038113594055,1.7775238752365112,0,False,0.5433564186096191,0.0
side,0.62,0,0.1777854710817337,49.906517028808594,-15.012434959411621,0.8548216819763184,0.5500564575195312,2.1990504264831543,0,False,0.5517789125442505,0.0
side,0.64,0,0.1720256358385086,49.95572280883789,-12.314108848571777,0.8519079089164734,0.5886760354042053,1.7260704040527344,0,False,0.6192671060562134,0.0
side,0.66,0,0.1643708348274231,49.707881927490234,-8.822489738464355,0.8444504737854004,0.6560791730880737,2.1670758724212646,0,False,0.6894321441650391,0.0
