pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s,geometry_ok,FL_foot_x_b,FL_foot_y_b,FL_foot_z_b,FL_knee_y_b,FR_foot_x_b,FR_foot_y_b,FR_foot_z_b,FR_knee_y_b,RL_foot_x_b,RL_foot_y_b,RL_foot_z_b,RL_knee_y_b,RR_foot_x_b,RR_foot_y_b,RR_foot_z_b,RR_knee_y_b,FL_hip_joint,FL_hip_joint_offset,FR_hip_joint,FR_hip_joint_offset,RL_hip_joint,RL_hip_joint_offset,RR_hip_joint,RR_hip_joint_offset,FL_thigh_joint,FL_thigh_joint_offset,FR_thigh_joint,FR_thigh_joint_offset,RL_thigh_joint,RL_thigh_joint_offset,RR_thigh_joint,RR_thigh_joint_offset,FL_calf_joint,FL_calf_joint_offset,FR_calf_joint,FR_calf_joint_offset,RL_calf_joint,RL_calf_joint_offset,RR_calf_joint,RR_calf_joint_offset
upright,0.02,0,0.3925863802433014,6.270222187042236,3.2428667545318604,0.12292198091745377,0.10586100816726685,0.5689271688461304,0,False,0.09723758697509766,0.0,True,0.18521679937839508,0.14932797849178314,-0.3357468843460083,0.1455843597650528,0.18231749534606934,-0.1830296814441681,-0.3002570867538452,-0.1614280343055725,-0.28172028064727783,0.17916320264339447,-0.30572906136512756,0.15601472556591034,-0.28879427909851074,-0.1680610179901123,-0.3121773898601532,-0.15178996324539185,0.021755419671535492,-0.07824458181858063,-0.1330239176750183,-0.03302391618490219,0.1187780350446701,0.018778033554553986,-0.08225797861814499,0.01774202287197113,0.678577184677124,-0.12142282724380493,0.770484447479248,-0.029515564441680908,0.949715256690979,-0.050284743309020996,0.9547095894813538,-0.04529041051864624,-1.3087282180786133,0.19127178192138672,-1.4707897901535034,0.029210209846496582,-1.3597049713134766,0.14029502868652344,-1.331874132156372,0.16812586784362793
upright,0.04,0,0.38764598965644836,5.618257999420166,3.5694050788879395,0.1158953309059143,0.3395112454891205,0.8105292320251465,1,False,0.12596403062343597,0.0,True,0.2029595673084259,0.14350613951683044,-0.34028494358062744,0.14276880025863647,0.1863572597503662,-0.17719954252243042,-0.306780070066452,-0.15895114839076996,-0.29546549916267395,0.14828655123710632,-0.32715684175491333,0.14442352950572968,-0.3008395731449127,-0.14764447510242462,-0.31086909770965576,-0.144024059176445,0.004422929137945175,-0.09557707607746124,-0.11229162663221359,-0.012291625142097473,0.019160300493240356,-0.08083970099687576,-0.018105074763298035,0.08189492672681808,0.6152752637863159,-0.18472474813461304,0.7445217370986938,-0.05547827482223511,0.9296045899391174,-0.07039541006088257,1.0134278535842896,0.01342785358428955,-1.286651849746704,0.2133481502532959,-1.444962978363037,0.05503702163696289,-1.2576614618301392,0.24233853816986084,-1.3648557662963867,0.13514423370361328
upright,0.06,0,0.3798249065876007,5.258936405181885,3.6405725479125977,0.11137339472770691,0.43424609303474426,0.34481412172317505,1,False,0.14331892132759094,0.0,True,0.20258185267448425,0.1409928947687149,-0.3330119252204895,0.1414850801229477,0.19138740003108978,-0.16998447477817535,-0.3211536705493927,-0.15574632585048676,-0.2901158034801483,0.12940368056297302,-0.33474838733673096,0.1369897425174713,-0.3181893825531006,-0.14186544716358185,-0.3214445412158966,-0.14195159077644348,-0.0030253638979047537,-0.10302536189556122,-0.08582697808742523,0.014173023402690887,-0.03781536594033241,-0.13781537115573883,0.00041893208981491625,0.10041893273591995,0.6463965773582458,-0.1536034345626831,0.6886352300643921,-0.11136478185653687,0.9100574851036072,-0.08994251489639282,0.9981107115745544,-0.0018892884254455566,-1.3479701280593872,0.1520298719406128,-1.365091323852539,0.13490867614746094,-1.2521648406982422,0.2478351593017578,-1.2555279731750488,0.24447202682495117
upright,0.08,0,0.36958661675453186,4.691096305847168,3.2616629600524902,0.09953475743532181,0.550095796585083,0.8523050546646118,1,False,0.1443355828523636,0.0,True,0.20005428791046143,0.13800761103630066,-0.32536303997039795,0.13996541500091553,0.20470014214515686,-0.15403209626674652,-0.3161463141441345,-0.14816926419734955,-0.2797969877719879,0.12358132004737854,-0.33418330550193787,0.13451804220676422,-0.32459908723831177,-0.14249975979328156,-0.3294004499912262,-0.1421838253736496,-0.01229127962142229,-0.11229128390550613,-0.0378243587911129,0.06217564269900322,-0.0554986372590065,-0.15549863874912262,-0.0015168946702033281,0.09848310798406601,0.6850754022598267,-0.1149246096611023,0.6849957704544067,-0.11500424146652222,0.901049017906189,-0.09895098209381104,0.9658355712890625,-0.0341644287109375,-1.4111921787261963,0.08880782127380371,-1.440592646598816,0.05940735340118408,-1.2890738248825073,0.21092617511749268,-1.1739000082015991,0.3260999917984009
upright,0.1,0,0.3577456474304199,3.8523361682891846,2.422032356262207,0.07933215796947479,0.6188742518424988,1.313652753829956,1,False,0.16445237398147583,0.0,True,0.19558051228523254,0.13414476811885834,-0.3182237148284912,0.13803356885910034,0.2004891037940979,-0.13705608248710632,-0.33248427510261536,-0.13948021829128265,-0.2776062488555908,0.1212054193019867,-0.3380061089992523,0.13342849910259247,-0.3213225305080414,-0.14198122918605804,-0.3369184732437134,-0.14199279248714447,-0.024773988872766495,-0.12477399408817291,0.01490039937198162,0.11490040272474289,-0.06198575347661972,-0.16198575496673584,5.559350393014029e-05,0.10005559772253036,0.7282994389533997,-0.0717005729675293,0.658860981464386,-0.14113903045654297,0.8818482160568237,-0.11815178394317627,0.9252986907958984,-0.07470130920410156,-1.4704018831253052,0.029598116874694824,-1.3605369329452515,0.13946306705474854,-1.2679518461227417,0.2320481538772583,-1.1248464584350586,0.3751535415649414
upright,0.12,0,0.3443411886692047,2.3760299682617188,1.5031660795211792,0.04905048757791519,0.677006185054779,1.410972237586975,4,False,0.1440560221672058,0.0,True,0.19126814603805542,0.1277022361755371,-0.31108614802360535,0.13484762609004974,0.19761872291564941,-0.13943955302238464,-0.3220643103122711,-0.14070335030555725,-0.28233087062835693,0.1129458025097847,-0.3247331976890564,0.13056513667106628,-0.31493332982063293,-0.1453244537115097,-0.3366362750530243,-0.14327630400657654,-0.04625624418258667,-0.1462562382221222,0.00795944407582283,0.10795944929122925,-0.09043049812316895,-0.19043049216270447,-0.009861624799668789,0.09013837575912476,0.7729712128639221,-0.027028799057006836,0.7030434012413025,-0.09695661067962646,0.959191083908081,-0.040808916091918945,0.9148826003074646,-0.0851173996925354,-1.5320520401000977,-0.032052040100097656,-1.4323451519012451,0.06765484809875488,-1.3720303773880005,0.1279696226119995,-1.1386572122573853,0.36134278774261475
upright,0.14,0,0.3344670236110687,3.089005470275879,1.3085051774978638,0.05852530524134636,0.42689627408981323,1.3081800937652588,4,False,0.11825035512447357,0.0,True,0.19151222705841064,0.1332378089427948,-0.30006420612335205,0.13762669265270233,0.19830580055713654,-0.1336943656206131,-0.31435126066207886,-0.13776996731758118,-0.28209733963012695,0.11778829246759415,-0.3122962713241577,0.13283218443393707,-0.31427711248397827,-0.14032244682312012,-0.3273124694824219,-0.14137856662273407,-0.029329316690564156,-0.12932932376861572,0.026523035019636154,0.12652303278446198,-0.07830743491649628,-0.178307443857193,0.005128280259668827,0.10512828081846237,0.8043798208236694,0.0043798089027404785,0.733352541923523,-0.066647469997406,1.009079933166504,0.009079933166503906,0.9671358466148376,-0.032864153385162354,-1.5960657596588135,-0.09606575965881348,-1.4981577396392822,0.0018422603607177734,-1.4534879922866821,0.04651200771331787,-1.2257753610610962,0.2742246389389038
upright,0.16,0,0.32838618755340576,4.086164951324463,1.4216309785842896,0.07546452432870865,0.2953735589981079,0.590736448764801,4,False,0.1129925549030304,0.02,True,0.1936229169368744,0.13994692265987396,-0.2910349667072296,0.14097145199775696,0.20081746578216553,-0.12666453421115875,-0.30991673469543457,-0.13409340381622314,-0.27980443835258484,0.12416079640388489,-0.3044906258583069,0.13537469506263733,-0.3115883767604828,-0.13369221985340118,-0.32404160499572754,-0.1389528214931488,-0.00706162815913558,-0.10706163197755814,0.04982518032193184,0.14982518553733826,-0.05906524881720543,-0.15906524658203125,0.025730781257152557,0.12573078274726868,0.8200618624687195,0.020061850547790527,0.7464041709899902,-0.05359584093093872,1.031340479850769,0.03134047985076904,0.9880592823028564,-0.011940717697143555,-1.641658067703247,-0.14165806770324707,-1.5413509607315063,-0.04135096073150635,-1.50072181224823,-0.0007218122482299805,-1.2719411849975586,0.2280588150024414
upright,0.18,0,0.32447072863578796,4.345989227294922,1.4110288619995117,0.07969937473535538,0.22144795954227448,0.09527700394392014,4,False,0.1121693104505539,0.04,True,0.19537903368473053,0.14278456568717957,-0.2863160967826843,0.14239510893821716,0.20287226140499115,-0.12368336319923401,-0.30640625953674316,-0.13246971368789673,-0.2779845893383026,0.1265041083097458,-0.2997845411300659,0.13630397617816925,-0.3094780147075653,-0.13131800293922424,-0.32049092650413513,-0.13812246918678284,0.002739361487329006,-0.09726063907146454,0.06027333438396454,0.16027334332466125,-0.05207614228129387,-0.1520761400461197,0.03348500281572342,0.13348500430583954,0.8259904384613037,0.025990426540374756,0.7535554766654968,-0.04644453525543213,1.0447776317596436,0.044777631759643555,1.004805088043213,0.004805088043212891,-1.6657910346984863,-0.16579103469848633,-1.5699862241744995,-0.06998622417449951,-1.5314668416976929,-0.03146684169769287,-1.308544397354126,0.19145560264587402
upright,0.2,0,0.32206323742866516,4.242867946624756,1.3538604974746704,0.07768486440181732,0.18253134191036224,0.17297431826591492,4,False,0.11208397895097733,0.06,True,0.19717560708522797,0.14387083053588867,-0.28412577509880066,0.14294826984405518,0.2049778699874878,-0.12259840965270996,-0.30376750230789185,-0.13182023167610168,-0.27618634700775146,0.12687629461288452,-0.2971805930137634,0.13645564019680023,-0.3073582351207733,-0.1310398131608963,-0.31737518310546875,-0.13805273175239563,0.006577011663466692,-0.09342298656702042,0.0644330084323883,0.16443300247192383,-0.05126981809735298,-0.1512698233127594,0.0347011461853981,0.13470114767551422,0.8253358006477356,0.02533578872680664,0.7557331323623657,-0.04426687955856323,1.0512956380844116,0.05129563808441162,1.0164947509765625,0.0164947509765625,-1.6771869659423828,-0.1771869659423828,-1.589074730873108,-0.08907473087310791,-1.551268458366394,-0.05126845836639404,-1.3372178077697754,0.1627821922302246
