pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s,geometry_ok,FL_foot_x_b,FL_foot_y_b,FL_foot_z_b,FL_knee_y_b,FR_foot_x_b,FR_foot_y_b,FR_foot_z_b,FR_knee_y_b,RL_foot_x_b,RL_foot_y_b,RL_foot_z_b,RL_knee_y_b,RR_foot_x_b,RR_foot_y_b,RR_foot_z_b,RR_knee_y_b,FL_hip_joint,FL_hip_joint_offset,FR_hip_joint,FR_hip_joint_offset,RL_hip_joint,RL_hip_joint_offset,RR_hip_joint,RR_hip_joint_offset,FL_thigh_joint,FL_thigh_joint_offset,FR_thigh_joint,FR_thigh_joint_offset,RL_thigh_joint,RL_thigh_joint_offset,RR_thigh_joint,RR_thigh_joint_offset,FL_calf_joint,FL_calf_joint_offset,FR_calf_joint,FR_calf_joint_offset,RL_calf_joint,RL_calf_joint_offset,RR_calf_joint,RR_calf_joint_offset,bank_state_id
side,0.0,0,0.15424448251724243,97.13129425048828,179.91432189941406,1.499428629875183,0.0056716082617640495,0.08541009575128555,2,False,0.008672654628753662,0.0,True,0.17627328634262085,0.17087361216545105,-0.3004555404186249,0.15547025203704834,0.17693522572517395,-0.16639886796474457,-0.30250194668769836,-0.1534387469291687,-0.2683247923851013,0.16979843378067017,-0.29126372933387756,0.152400940656662,-0.2717396318912506,-0.1668657660484314,-0.2924533188343048,-0.15121158957481384,0.09439681470394135,-0.005603186786174774,-0.07948947697877884,0.02051052451133728,0.09372055530548096,-0.006279446184635162,-0.08368215709924698,0.01631784439086914,0.8063742518424988,0.006374239921569824,0.8035570979118347,0.0035570859909057617,0.9970115423202515,-0.002988457679748535,1.0048978328704834,0.0048978328704833984,-1.50266432762146,-0.002664327621459961,-1.5013537406921387,-0.0013537406921386719,-1.5069153308868408,-0.00691533088684082,-1.5013571977615356,-0.0013571977615356445,132
side,0.02,0,0.15496091544628143,88.35401916503906,0.9543935060501099,1.3937549591064453,0.18744832277297974,8.296355247497559,0,False,0.14346235990524292,0.0,True,0.14726155996322632,0.08887861669063568,-0.34260740876197815,0.11768919229507446,0.1760195940732956,-0.22410504519939423,-0.28020620346069336,-0.17919966578483582,-0.2500154376029968,0.09318110346794128,-0.31746429204940796,0.12111678719520569,-0.28334030508995056,-0.21337077021598816,-0.29259762167930603,-0.16835559904575348,-0.15722309052944183,-0.25722309947013855,-0.2729312479496002,-0.1729312539100647,-0.15620243549346924,-0.25620242953300476,-0.23083902895450592,-0.1308390200138092,0.8042835593223572,0.004283547401428223,0.7820445895195007,-0.017955422401428223,0.9333534836769104,-0.0666465163230896,0.936269998550415,-0.06373000144958496,-1.332184910774231,0.16781508922576904,-1.454787254333496,0.045212745666503906,-1.501202940940857,-0.0012029409408569336,-1.3294177055358887,0.17058229446411133,132
side,0.04,0,0.15452854335308075,87.40172576904297,-0.4180196523666382,1.3817867040634155,0.2292146235704422,1.5894269943237305,0,False,0.2597143054008484,0.0,True,0.1482943445444107,0.06988276541233063,-0.3679378628730774,0.10784665495157242,0.19406245648860931,-0.23149190843105316,-0.3151531517505646,-0.1851206123828888,-0.21645110845565796,0.0639924705028534,-0.34693557024002075,0.10381017625331879,-0.30156946182250977,-0.17192342877388,-0.3398793935775757,-0.15398567914962769,-0.19855466485023499,-0.2985546588897705,-0.2663973867893219,-0.16639739274978638,-0.22812794148921967,-0.3281279504299164,-0.08676260709762573,0.013237394392490387,0.6947240233421326,-0.10527598857879639,0.5933473110198975,-0.2066527009010315,0.7355839014053345,-0.2644160985946655,0.83814537525177,-0.16185462474822998,-1.1374562978744507,0.3625437021255493,-1.1904515027999878,0.3095484972000122,-1.3333520889282227,0.16664791107177734,-1.0759466886520386,0.4240533113479614,132
side,0.06,0,0.1544383466243744,89.16057586669922,-3.6894757747650146,1.4038161039352417,0.0735163614153862,1.6704529523849487,0,False,0.31871047616004944,0.0,False,0.20500007271766663,0.10154502093791962,-0.3625514507293701,0.12103310227394104,0.23956526815891266,-0.20053665339946747,-0.3416927754878998,-0.17289800941944122,-0.19959254562854767,0.052563488483428955,-0.37679144740104675,0.09635674953460693,-0.29990488290786743,-0.11209124326705933,-0.3520866930484772,-0.12972062826156616,-0.11278767138719559,-0.2127876728773117,-0.16588523983955383,-0.06588523834943771,-0.24012638628482819,-0.3401263952255249,0.08573640882968903,0.18573641777038574,0.5561421513557434,-0.24385786056518555,0.413390189409256,-0.386609822511673,0.5605947375297546,-0.43940526247024536,0.8579404354095459,-0.1420595645904541,-1.1777877807617188,0.32221221923828125,-1.0801645517349243,0.4198354482650757,-1.087217926979065,0.41278207302093506,-1.1173124313354492,0.3826875686645508,132
side,0.08,0,0.15468858182430267,87.81312561035156,1.9999306201934814,1.386968731880188,0.004522768780589104,1.9601104259490967,0,False,0.3511704206466675,0.0,False,0.2582656741142273,0.10787682235240936,-0.3488883972167969,0.12243133783340454,0.29358741641044617,-0.18171271681785583,-0.33241912722587585,-0.16522324085235596,-0.1923835426568985,0.027654558420181274,-0.3856874704360962,0.08263105154037476,-0.3055388629436493,-0.1000041663646698,-0.3448072373867035,-0.12526169419288635,-0.09882475435733795,-0.19882476329803467,-0.11695381999015808,-0.01695381850004196,-0.2987315058708191,-0.3987314999103546,0.12328529357910156,0.22328528761863708,0.4299476742744446,-0.3700523376464844,0.2815682291984558,-0.5184317827224731,0.4957973062992096,-0.5042027235031128,0.913023829460144,-0.08697617053985596,-1.2357070446014404,0.26429295539855957,-1.1269519329071045,0.3730480670928955,-0.997027575969696,0.502972424030304,-1.1811057329177856,0.31889426708221436,132
side,0.1,0,0.15446406602859497,84.88077545166016,1.0187757015228271,1.3496456146240234,0.04083427041769028,2.771331310272217,0,False,0.40572792291641235,0.0,False,0.28229132294654846,0.0845770388841629,-0.3517809212207794,0.1076510101556778,0.3488231897354126,-0.17486931383609772,-0.31407567858695984,-0.16318479180335999,-0.1890489161014557,0.006577134132385254,-0.3888240158557892,0.07102587819099426,-0.3231470286846161,-0.09909754991531372,-0.34537920355796814,-0.12530776858329773,-0.16546723246574402,-0.26546722650527954,-0.10268180817365646,-0.0026818066835403442,-0.34914422035217285,-0.4491442143917084,0.12575238943099976,0.22575238347053528,0.34263354539871216,-0.4573664665222168,0.11530552059412003,-0.6846944689750671,0.46245139837265015,-0.5375486016273499,0.9315350651741028,-0.06846493482589722,-1.1956981420516968,0.3043018579483032,-1.1213791370391846,0.37862086296081543,-0.9478603601455688,0.5521396398544312,-1.1261568069458008,0.3738431930541992,132
side,0.12,0,0.1536283642053604,81.96685028076172,-0.07950861752033234,1.3116813898086548,0.07543478161096573,2.6076831817626953,0,False,0.4742973744869232,0.0,False,0.2914930582046509,0.053218722343444824,-0.36310702562332153,0.088834747672081,0.39872491359710693,-0.16732794046401978,-0.29899004101753235,-0.15936854481697083,-0.18270811438560486,0.003155529499053955,-0.38974905014038086,0.068631112575531,-0.3431915044784546,-0.08846050500869751,-0.35267335176467896,-0.1209653913974762,-0.24759049713611603,-0.34759050607681274,-0.0834038108587265,0.016596190631389618,-0.3567577004432678,-0.45675769448280334,0.1538214087486267,0.25382140278816223,0.27395185828208923,-0.5260481834411621,-0.0702691599726677,-0.8702691793441772,0.43831866979599,-0.56168133020401,0.9147443771362305,-0.08525562286376953,-1.0938386917114258,0.4061613082885742,-1.0353797674179077,0.4646202325820923,-0.9328445196151733,0.5671554803848267,-1.0040220022201538,0.4959779977798462,132
side,0.14,0,0.15283338725566864,79.22943878173828,0.1739189177751541,1.275243878364563,0.06323849409818649,2.342942953109741,0,False,0.5385969281196594,0.0,False,0.3082514703273773,0.019664615392684937,-0.3716031014919281,0.06852694600820541,0.4377184808254242,-0.15594442188739777,-0.2821355164051056,-0.15206068754196167,-0.17699119448661804,-0.0007371604442596436,-0.38887447118759155,0.06596197187900543,-0.3544597625732422,-0.06908881664276123,-0.3557046353816986,-0.1130143404006958,-0.3313106298446655,-0.43131062388420105,-0.04897870868444443,0.05102129280567169,-0.3671499192714691,-0.46714991331100464,0.20783661305904388,0.3078366219997406,0.17059071362018585,-0.6294093132019043,-0.22075879573822021,-1.020758867263794,0.42444735765457153,-0.5755526423454285,0.9112783074378967,-0.08872169256210327,-0.9586330056190491,0.5413669943809509,-0.9684265851974487,0.5315734148025513,-0.9352222681045532,0.5647777318954468,-0.9454233050346375,0.5545766949653625,132
side,0.16,0,0.15219305455684662,76.39884948730469,0.6151149868965149,1.2368015050888062,0.11219169199466705,2.5512118339538574,0,False,0.5830783247947693,0.0,False,0.3377591073513031,-0.007689908146858215,-0.3615531921386719,0.04870104044675827,0.46683645248413086,-0.14486941695213318,-0.26175469160079956,-0.14419685304164886,-0.17334803938865662,-0.01014372706413269,-0.38749265670776367,0.06038464605808258,-0.3590351939201355,-0.053550004959106445,-0.3559337258338928,-0.10660809278488159,-0.41305992007255554,-0.5130599141120911,-0.010939625091850758,0.08906037360429764,-0.39150041341781616,-0.4915004074573517,0.25177711248397827,0.3517771065235138,0.07399917393922806,-0.7260008454322815,-0.33237677812576294,-1.132376790046692,0.4146076738834381,-0.5853923559188843,0.9144518375396729,-0.08554816246032715,-0.9245957732200623,0.5754042267799377,-0.9456518292427063,0.5543481707572937,-0.9347124695777893,0.5652875304222107,-0.9290503263473511,0.5709496736526489,132
side,0.18,0,0.15177418291568756,72.98204040527344,0.47086361050605774,1.189394474029541,0.18105065822601318,3.1127405166625977,0,False,0.6181365847587585,0.0,False,0.3693104386329651,-0.026675835251808167,-0.3432765007019043,0.03155902773141861,0.488233745098114,-0.1417921781539917,-0.2396163046360016,-0.14183109998703003,-0.16710519790649414,-0.01647883653640747,-0.3871561586856842,0.05626383423805237,-0.35823410749435425,-0.04388362169265747,-0.35696202516555786,-0.10236354172229767,-0.48558738827705383,-0.5855873823165894,0.0008684530621394515,0.10086845606565475,-0.40719982981681824,-0.5071998238563538,0.2781565487384796,0.37815654277801514,-0.015406203456223011,-0.8154062032699585,-0.41885310411453247,-1.2188531160354614,0.39294078946113586,-0.6070592403411865,0.9084824323654175,-0.09151756763458252,-0.9295403361320496,0.5704596638679504,-0.9393314719200134,0.5606685280799866,-0.9238947629928589,0.5761052370071411,-0.9231849908828735,0.5768150091171265,132
