pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s
side,0.02,0,0.6597141623497009,27.62378692626953,2.8974461555480957,0.4793294668197632,0.22942742705345154,6.597208023071289,0,False,0.1697586625814438,0.0
side,0.04,0,0.6525465250015259,20.919330596923828,3.4139022827148438,0.3670496642589569,0.5052322149276733,4.798424243927002,0,False,0.3697580397129059,0.0
side,0.06,0,0.6407003402709961,30.372020721435547,4.387378692626953,0.5274909138679504,0.6994994878768921,11.22921085357666,0,False,0.4735083281993866,0.0
side,0.08,0,0.6244852542877197,35.286556243896484,4.588010787963867,0.6090524792671204,0.859616219997406,1.6017524003982544,0,False,0.5165771842002869,0.0
side,0.1,0,0.6078169345855713,30.555408477783203,4.883983135223389,0.5313830375671387,0.8762030005455017,5.500329971313477,0,False,0.49718695878982544,0.0
side,0.12,0,0.5866914987564087,24.891036987304688,5.866805076599121,0.4400117099285126,1.2318620681762695,4.435209274291992,0,False,0.5631794929504395,0.0
side,0.14,0,0.5587941408157349,28.167224884033203,6.47374153137207,0.4955892562866211,1.5184859037399292,4.891669273376465,0,False,0.6410431265830994,0.0
side,0.16,0,0.5278423428535461,30.13398551940918,5.767446517944336,0.5261692404747009,1.5464402437210083,0.9247808456420898,0,False,0.615313708782196,0.0
side,0.18,0,0.4959031045436859,26.187807083129883,5.9249162673950195,0.4615490436553955,1.663180947303772,4.187172889709473,0,False,0.5769866704940796,0.0
side,0.2,0,0.45958617329597473,22.807424545288086,6.686158657073975,0.40871167182922363,1.9652550220489502,2.9960858821868896,0,False,0.6169432997703552,0.0
side,0.22,0,0.41706347465515137,24.518449783325195,7.140396595001221,0.4382350444793701,2.2259764671325684,3.6220314502716064,0,False,0.6613171100616455,0.0
side,0.24,0,0.3746911585330963,25.893251419067383,8.16128158569336,0.4642964005470276,2.070096731185913,2.025022029876709,1,False,0.6024690270423889,0.0
side,0.26,0,0.3332608640193939,19.90373420715332,10.415799140930176,0.38333141803741455,2.1013739109039307,7.436054229736328,2,False,0.5342954397201538,0.0
side,0.28,0,0.29350119829177856,12.739669799804688,12.60662841796875,0.30668699741363525,1.9430028200149536,1.9279381036758423,2,False,0.6162572503089905,0.0
side,0.3,0,0.2588030695915222,17.64068031311035,10.353791236877441,0.349709153175354,1.614006757736206,3.7671995162963867,2,False,0.5719785094261169,0.0
side,0.32,0,0.2297721654176712,20.6062068939209,7.954662799835205,0.37916645407676697,1.3425337076187134,4.036818981170654,2,False,0.5700948238372803,0.0
side,0.34,0,0.20607486367225647,21.914409637451172,5.213762283325195,0.38875240087509155,1.1871201992034912,3.3897054195404053,2,False,0.5794974565505981,0.0
side,0.36,0,0.18679960072040558,20.519079208374023,1.6587154865264893,0.3571799099445343,1.1242082118988037,3.8865232467651367,3,False,0.6090428829193115,0.0
side,0.38,0,0.17160630226135254,19.79063606262207,-0.9773688316345215,0.34404969215393066,1.1091636419296265,1.6757798194885254,3,False,0.6383875012397766,0.0
side,0.4,0,0.16606011986732483,23.204164505004883,0.0418616384267807,0.40222758054733276,0.5521048307418823,5.805681228637695,4,False,0.6450217962265015,0.0
side,0.42,0,0.16780079901218414,26.970022201538086,2.0871729850769043,0.4673881530761719,0.39555853605270386,2.8165879249572754,2,False,0.649087131023407,0.0
side,0.44,0,0.1718328893184662,26.152587890625,2.2314083576202393,0.4537072479724884,0.3218187391757965,1.4011868238449097,2,False,0.6506680250167847,0.0
side,0.46,0,0.17784830927848816,23.159076690673828,1.446480393409729,0.4020726680755615,0.3880361318588257,2.5172345638275146,3,False,0.6496267318725586,0.0
side,0.48,0,0.1855040192604065,20.61672592163086,1.005825161933899,0.35824447870254517,0.48756375908851624,1.437549352645874,3,False,0.639077365398407,0.0
side,0.5,0,0.19391921162605286,18.99394416809082,0.9609413146972656,0.3303510844707489,0.506003201007843,0.9840784072875977,4,False,0.619774580001831,0.0
side,0.52,0,0.20147870481014252,17.945281982421875,0.966263473033905,0.31231793761253357,0.4914349913597107,1.2343801259994507,4,False,0.6052846908569336,0.0
