pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s
side,0.02,0,0.689961314201355,-21.757160186767578,-6.734434127807617,0.3918476104736328,0.15407736599445343,1.485173225402832,0,False,0.21158739924430847,0.0
side,0.04,0,0.6810258626937866,-21.827037811279297,-7.113028526306152,0.39460399746894836,0.6489837169647217,1.3637019395828247,0,False,0.4308968484401703,0.0
side,0.06,0,0.663378119468689,-23.605417251586914,-7.990799903869629,0.426996648311615,1.0217857360839844,1.6048589944839478,0,False,0.5491315126419067,0.0
side,0.08,0,0.6447866559028625,-26.81132698059082,-8.585622787475586,0.48061880469322205,0.8297365307807922,0.9876744151115417,0,False,0.6511430740356445,0.0
side,0.1,0,0.6306285858154297,-24.013458251953125,-8.12472152709961,0.4340951144695282,0.7242123484611511,3.590799570083618,0,False,0.6728997230529785,0.0
side,0.12,0,0.6127127408981323,-21.034069061279297,-7.768367290496826,0.3849894106388092,1.044762372970581,2.6087284088134766,0,False,0.7203454971313477,0.0
side,0.14,0,0.5873722434043884,-20.0273494720459,-7.3462300300598145,0.3668462932109833,1.419676423072815,1.2515627145767212,0,False,0.7842018008232117,0.0
side,0.16,0,0.5571509599685669,-20.874324798583984,-7.490970611572266,0.3810748755931854,1.5748474597930908,1.6789311170578003,0,False,0.8478171229362488,0.0
side,0.18,0,0.5238102674484253,-19.559120178222656,-7.8635149002075195,0.3621695935726166,1.722226858139038,2.249786615371704,0,False,0.8842296600341797,0.0
side,0.2,0,0.48734691739082336,-17.29925537109375,-8.24281120300293,0.32935935258865356,1.8857674598693848,1.8876363039016724,0,False,0.8708749413490295,0.0
side,0.22,0,0.4475197196006775,-15.1033935546875,-8.91222858428955,0.30139973759651184,2.044703722000122,2.095907211303711,0,False,0.8460693359375,0.0
side,0.24,0,0.4039153754711151,-12.7460355758667,-9.67027759552002,0.2751018702983856,2.2503762245178223,1.976804494857788,0,False,0.8201044797897339,0.0
side,0.26,0,0.3557482063770294,-11.386770248413086,-10.225465774536133,0.26328954100608826,2.41404128074646,1.7098268270492554,1,False,0.7997076511383057,0.0
side,0.28,0,0.30772385001182556,-7.328611850738525,-11.888408660888672,0.241279736161232,2.3669204711914062,4.671493053436279,1,False,0.783690869808197,0.0
side,0.3,0,0.26040488481521606,-3.293426990509033,-13.915600776672363,0.24843339622020721,2.252668857574463,2.6789276599884033,2,False,0.7876831889152527,0.0
side,0.32,0,0.22504673898220062,-11.680227279663086,-12.395577430725098,0.29199743270874023,1.508428931236267,3.5809872150421143,3,False,0.7717344164848328,0.0
side,0.34,0,0.21317324042320251,-9.349505424499512,-9.509571075439453,0.23018692433834076,0.3805190324783325,5.85632848739624,4,False,0.7408446073532104,0.0
side,0.36,0,0.21416819095611572,-3.8232619762420654,-6.760787010192871,0.13515329360961914,0.32130852341651917,7.744266986846924,3,False,0.7514205574989319,0.0
side,0.38,0,0.2194138467311859,1.7314318418502808,-5.671767234802246,0.10339734703302383,0.3922193944454193,4.735445976257324,4,False,0.744951605796814,0.0
side,0.4,0,0.22769126296043396,5.303324222564697,-5.329474449157715,0.13075605034828186,0.45691534876823425,2.755767345428467,4,False,0.755750834941864,0.0
side,0.42,0,0.23626045882701874,6.868066310882568,-4.5282392501831055,0.14304405450820923,0.3984777629375458,1.3320099115371704,3,False,0.750045657157898,0.0
side,0.44,0,0.2447851449251175,7.029584884643555,-3.70173978805542,0.13825085759162903,0.43431738018989563,0.8036883473396301,3,False,0.7301600575447083,0.0
side,0.46,0,0.2532338798046112,6.530006408691406,-3.0945916175842285,0.1258382946252823,0.4465692341327667,0.7557503581047058,3,False,0.7133768796920776,0.0
side,0.48,0,0.26091060042381287,6.162192344665527,-2.860722303390503,0.11834467947483063,0.44433078169822693,0.303988516330719,3,False,0.7009692788124084,0.0
side,0.5,0,0.2673952877521515,6.281173229217529,-3.051759719848633,0.12162106484174728,0.4365774095058441,0.44184592366218567,3,False,0.6912694573402405,0.0
side,0.52,0,0.2726132869720459,6.727109909057617,-3.526057004928589,0.13220420479774475,0.43382343649864197,0.5265684723854065,3,False,0.6826144456863403,0.0
side,0.54,0,0.27700087428092957,6.9475836753845215,-3.9509360790252686,0.1390504091978073,0.42721104621887207,0.3744821846485138,3,False,0.6770059466362,0.0
side,0.56,0,0.2805093824863434,6.940089225769043,-4.324802875518799,0.1422140747308731,0.42584648728370667,0.396025151014328,2,False,0.6731389164924622,0.0
side,0.58,0,0.2830412685871124,6.677672386169434,-4.6864495277404785,0.1418440192937851,0.4369621276855469,0.5352665185928345,2,False,0.6699170470237732,0.0
side,0.6,0,0.2846144437789917,6.332065105438232,-5.01033878326416,0.14037388563156128,0.45452356338500977,0.6645864844322205,2,False,0.667840838432312,0.0
side,0.62,0,0.2852255403995514,5.907100200653076,-5.2890238761901855,0.13784319162368774,0.48282352089881897,0.8565518856048584,3,False,0.6666446328163147,0.0
side,0.64,0,0.28480738401412964,5.420122146606445,-5.530091285705566,0.1346369832754135,0.5197470188140869,0.9992194771766663,3,False,0.6661309003829956,0.0
side,0.66,0,0.28339099884033203,4.749208450317383,-5.6769490242004395,0.12874631583690643,0.5671876668930054,1.1858454942703247,3,False,0.6667570471763611,0.0
side,0.68,0,0.2809268534183502,4.294063091278076,-5.643136024475098,0.12339327484369278,0.6084542870521545,0.9299495220184326,2,False,0.6698126792907715,0.0
side,0.7000000000000001,0,0.2774421274662018,3.441693067550659,-5.375542163848877,0.11115661263465881,0.6298325657844543,1.4762169122695923,3,False,0.6728278994560242,0.0
side,0.72,0,0.2725427448749542,1.9376686811447144,-4.882946968078613,0.0915961042046547,0.6165164709091187,0.8926495313644409,3,False,0.6792792677879333,0.0
side,0.74,0,0.26996931433677673,2.6224515438079834,-4.473204612731934,0.090375155210495,0.4807969927787781,1.4695628881454468,4,False,0.6803924441337585,0.0
side,0.76,0,0.2731483578681946,2.796055316925049,-3.9850618839263916,0.08484921604394913,0.4814906120300293,0.38630080223083496,2,False,0.6856447458267212,0.0
side,0.78,0,0.27610844373703003,2.6190149784088135,-3.633094310760498,0.07807648181915283,0.4292446970939636,0.604623556137085,3,False,0.690497100353241,0.0
side,0.8,0,0.2772647440433502,2.7649571895599365,-3.0798864364624023,0.07216021418571472,0.4002586007118225,0.9672552347183228,3,False,0.6903200149536133,0.0
side,0.8200000000000001,0,0.27784493565559387,3.0448527336120605,-2.439683437347412,0.06803416460752487,0.37671440839767456,0.9891828298568726,3,False,0.6900431513786316,0.0
side,0.84,0,0.27844342589378357,3.323845624923706,-1.8737871646881104,0.06654705107212067,0.3552815616130829,0.8802427053451538,2,False,0.6898891925811768,0.0
side,0.86,0,0.2788189947605133,3.5767877101898193,-1.36123526096344,0.06676045060157776,0.33255434036254883,0.9070872068405151,2,False,0.6889457702636719,0.0
side,0.88,0,0.27894842624664307,3.8553214073181152,-0.802940845489502,0.06870976835489273,0.3129892945289612,0.9449889063835144,2,False,0.6878892183303833,0.0
side,0.9,0,0.2790437936782837,4.127436637878418,-0.2612799108028412,0.07216489315032959,0.29932737350463867,0.9121153354644775,2,False,0.6871311664581299,0.0
side,0.92,0,0.27915751934051514,4.383316993713379,0.25999197363853455,0.07661796361207962,0.28659728169441223,0.9376699924468994,2,False,0.6865534782409668,0.0
side,0.9400000000000001,0,0.2791730463504791,4.644720077514648,0.8101341128349304,0.08225572109222412,0.27716171741485596,0.9395512342453003,2,False,0.6856409907341003,0.0
side,0.96,0,0.2791750729084015,4.90629243850708,1.3830429315567017,0.08890697360038757,0.27191296219825745,0.9459844827651978,2,False,0.6847922801971436,0.0
side,0.98,0,0.27926507592201233,5.153344631195068,1.9562413692474365,0.09610313922166824,0.2701006233692169,0.9794064164161682,2,False,0.6841222643852234,0.0
side,1.0,0,0.27935388684272766,5.397964954376221,2.550724983215332,0.10404201596975327,0.2714730203151703,0.9541940689086914,2,False,0.6833555698394775,0.0
side,1.02,0,0.2794557511806488,5.638668060302734,3.1772382259368896,0.11272666603326797,0.2762984335422516,0.97307288646698,2,False,0.6828576922416687,0.0
side,1.04,0,0.27963533997535706,5.863637447357178,3.811131477355957,0.12173017859458923,0.2850050926208496,1.0310612916946411,2,False,0.6828796863555908,0.0
side,1.06,0,0.2798213064670563,6.093026161193848,4.471881866455078,0.13147063553333282,0.29703712463378906,1.024138331413269,2,False,0.6830118894577026,0.0
side,1.08,0,0.2799835205078125,6.343845367431641,5.19374418258667,0.14250868558883667,0.3119463622570038,1.0849705934524536,2,False,0.6830010414123535,0.0
side,1.1,0,0.2801233232021332,6.613170623779297,5.956763744354248,0.15457485616207123,0.33142703771591187,1.168861746788025,2,False,0.6827854514122009,0.0
side,1.12,0,0.28020474314689636,6.911558151245117,6.7725443840026855,0.167897567152977,0.35406574606895447,1.180323600769043,2,False,0.6824288964271545,0.0
side,1.1400000000000001,0,0.2802119255065918,7.251204013824463,7.675774097442627,0.18301114439964294,0.37874698638916016,1.2631607055664062,2,False,0.6820551753044128,0.0
side,1.16,0,0.2800811231136322,7.636924743652344,8.639720916748047,0.19960686564445496,0.40810248255729675,1.3768383264541626,2,False,0.6816874742507935,0.0
side,1.18,0,0.2797386646270752,8.082717895507812,9.667129516601562,0.2178104817867279,0.441569983959198,1.4717350006103516,2,False,0.6814610958099365,0.0
side,1.2,0,0.279143750667572,8.60328483581543,10.789944648742676,0.23812620341777802,0.4789426922798157,1.570436954498291,2,False,0.6813853979110718,0.0
side,1.22,0,0.27819404006004333,9.223067283630371,12.003277778625488,0.26066455245018005,0.5216060876846313,1.6894786357879639,2,False,0.6813209652900696,0.0
side,1.24,0,0.27676528692245483,9.958250999450684,13.298916816711426,0.28537502884864807,0.5695847272872925,1.825163722038269,2,False,0.6813917756080627,0.0
side,1.26,0,0.27474525570869446,10.833929061889648,14.689996719360352,0.3125638961791992,0.6230108141899109,1.980279564857483,2,False,0.6817633509635925,0.0
side,1.28,0,0.2719809412956238,11.879945755004883,16.179174423217773,0.3424195349216461,0.6829483509063721,2.1493189334869385,2,False,0.682483971118927,0.0
side,1.3,0,0.2682780921459198,13.131643295288086,17.759538650512695,0.37502866983413696,0.7497583627700806,2.332444429397583,2,False,0.6836096048355103,0.0
side,1.32,0,0.26340875029563904,14.634169578552246,19.429630279541016,0.41061779856681824,0.8230707049369812,2.546555280685425,2,False,0.6851977705955505,0.0
side,1.34,0,0.2571069002151489,16.43650245666504,21.18360137939453,0.4493675231933594,0.9042724370956421,2.7800698280334473,2,False,0.6875099539756775,0.0
side,1.36,0,0.2491029053926468,18.622976303100586,23.059703826904297,0.49229416251182556,0.996418833732605,3.0105488300323486,2,False,0.6886436343193054,0.0
side,1.3800000000000001,0,0.23844915628433228,21.259727478027344,25.119590759277344,0.540400505065918,1.0986273288726807,3.197328567504883,2,False,0.6900773048400879,0.0
side,1.4000000000000001,0,0.22433598339557648,24.295257568359375,27.381990432739258,0.5929402112960815,1.214756727218628,3.4142050743103027,2,False,0.6931094527244568,0.0
side,1.42,0,0.21651436388492584,28.15933609008789,27.309165954589844,0.6286361217498779,0.835099458694458,3.484090566635132,2,False,0.7025101780891418,0.0
side,1.44,0,0.21023157238960266,32.181949615478516,27.155254364013672,0.6687960028648376,0.8071695566177368,3.3162448406219482,1,False,0.6934717297554016,0.0
side,1.46,0,0.20857322216033936,35.3984260559082,26.817657470703125,0.7019068598747253,0.7287806868553162,2.9625115394592285,1,False,0.6888309717178345,0.0
side,1.48,0,0.20756791532039642,39.03341293334961,26.700124740600586,0.7436093688011169,0.7161465883255005,3.287715435028076,1,False,0.6855272054672241,0.0
side,1.5,0,0.20561830699443817,42.67704391479492,26.34126853942871,0.7863332033157349,0.711693525314331,3.344343423843384,1,False,0.6864521503448486,0.0
side,1.52,0,0.20220783352851868,45.802772521972656,25.409893035888672,0.8224545121192932,0.7248288989067078,3.1674129962921143,1,False,0.6907983422279358,0.0
side,1.54,0,0.19743609428405762,48.447811126708984,23.834930419921875,0.8526014089584351,0.7452112436294556,3.1824891567230225,1,False,0.6964683532714844,0.0
side,1.56,0,0.1915118396282196,51.02676010131836,21.669673919677734,0.8829591274261475,0.7692246437072754,3.3952856063842773,1,False,0.7018657922744751,0.0
side,1.58,0,0.18450374901294708,53.83895492553711,18.871265411376953,0.9182489514350891,0.7989299893379211,3.729185104370117,1,False,0.7065931558609009,0.0
side,1.6,0,0.1763208657503128,57.022857666015625,15.195295333862305,0.9607787132263184,0.8410361409187317,4.44970178604126,2,False,0.709989607334137,0.0
side,1.62,0,0.16870079934597015,62.33062744140625,11.428894996643066,1.036980390548706,0.7861402034759521,5.366399765014648,2,False,0.7022390961647034,0.0
side,1.6400000000000001,0,0.16130779683589935,68.69542694091797,6.635097026824951,1.128714680671692,0.7854084968566895,6.102128505706787,2,False,0.6974919438362122,0.0
side,1.6600000000000001,0,0.15391378104686737,75.24617004394531,-1.3009499311447144,1.220932126045227,0.6479724049568176,6.104583740234375,1,False,0.6960268020629883,0.0
side,1.68,0,0.15488196909427643,79.01148223876953,-1.2806271314620972,1.2723124027252197,0.5443697571754456,3.0403757095336914,1,False,0.6720626354217529,0.0
side,1.7,0,0.15530405938625336,83.06867980957031,-2.1860251426696777,1.3261384963989258,0.46469640731811523,3.6974904537200928,0,False,0.6450110673904419,0.0
side,1.72,0,0.15537773072719574,87.75887298583984,-7.574738502502441,1.386286735534668,0.4214358329772949,4.081935405731201,0,False,0.6232205033302307,0.0
side,1.74,0,0.15549638867378235,92.04228210449219,-175.50465393066406,1.4391920566558838,0.41377538442611694,3.3493728637695312,0,False,0.6108551621437073,0.0
side,1.76,0,0.15525755286216736,95.29946899414062,179.41200256347656,1.4780807495117188,0.4179689586162567,2.5556154251098633,0,False,0.6066950559616089,0.0
side,1.78,0,0.15455864369869232,97.6820297241211,177.42088317871094,1.5057709217071533,0.4303741455078125,1.8300104141235352,0,False,0.6101855039596558,0.0
side,1.8,0,0.1532907634973526,99.6753921508789,175.63796997070312,1.528432011604309,0.4282763600349426,1.738560438156128,0,False,0.6174917221069336,0.0
side,1.82,0,0.1514098346233368,101.67501831054688,173.99977111816406,1.5506867170333862,0.4163605868816376,1.8059816360473633,0,False,0.6265188455581665,0.0
side,1.84,0,0.1490854024887085,103.75157928466797,172.41497802734375,1.573272943496704,0.40161073207855225,1.9277565479278564,0,False,0.6350080966949463,0.0
side,1.86,0,0.14632083475589752,106.08995819091797,171.09011840820312,1.598051905632019,0.38721564412117004,2.2902708053588867,0,False,0.641231119632721,0.0
side,1.8800000000000001,0,0.14326263964176178,108.56672668457031,170.03280639648438,1.6235219240188599,0.37479954957962036,2.476250648498535,0,False,0.6454984545707703,0.0
side,1.9000000000000001,0,0.13997158408164978,111.2359619140625,169.3235626220703,1.6500717401504517,0.3756573498249054,2.559509515762329,0,False,0.6476266980171204,0.0
side,1.92,0,0.13642548024654388,114.07102966308594,168.91371154785156,1.6772432327270508,0.3855949938297272,2.6280224323272705,0,False,0.6490674018859863,0.0
side,1.94,0,0.13251779973506927,117.1432876586914,168.84645080566406,1.7055104970932007,0.41167569160461426,2.777333974838257,0,False,0.6505894064903259,0.0
side,1.96,0,0.12800557911396027,120.5287094116211,169.1470947265625,1.735268473625183,0.4537479877471924,3.032768964767456,0,False,0.6529156565666199,0.0
side,1.98,0,0.12238938361406326,124.32379150390625,169.86793518066406,1.7669341564178467,0.5020748972892761,3.513683795928955,0,False,0.6559192538261414,0.0
side,2.0,0,0.11503653973340988,128.66616821289062,171.04061889648438,1.8009847402572632,0.5771901607513428,3.90985369682312,0,False,0.6596813201904297,0.0
side,2.02,0,0.10585597157478333,133.51657104492188,172.224365234375,1.8360507488250732,0.6585213541984558,4.344780445098877,0,False,0.6642482876777649,0.0
side,2.04,0,0.09656395018100739,138.56582641601562,174.10812377929688,1.8694826364517212,0.6482607126235962,4.4502387046813965,0,False,0.6665360927581787,0.0
side,2.06,0,0.08786052465438843,144.28443908691406,176.53163146972656,1.9031254053115845,0.67982417345047,5.24218225479126,0,False,0.6671707630157471,0.0
side,2.08,0,0.0775507241487503,149.63616943359375,178.87457275390625,1.9301342964172363,0.7275811433792114,4.919976711273193,0,False,0.6712377071380615,0.0
side,2.1,0,0.07105270773172379,156.45738220214844,-179.9713592529297,1.9579393863677979,0.48588085174560547,6.037761211395264,0,False,0.664879560470581,0.0
side,2.12,0,0.0680541917681694,163.65736389160156,-179.9451904296875,1.9796948432922363,0.5214046835899353,6.795186519622803,0,True,0.6368530988693237,0.0
side,2.14,0,0.06270574778318405,172.44190979003906,179.998779296875,1.995651364326477,0.5832117199897766,7.83335542678833,0,True,0.6065718531608582,0.0
side,2.16,0,0.05742716044187546,-179.41200256347656,179.9806671142578,1.9999738931655884,0.2831473648548126,2.6576569080352783,0,True,0.5910290479660034,0.0
side,2.18,0,0.06155028194189072,-174.04132080078125,-179.99972534179688,1.9972965717315674,0.3202489912509918,4.654764175415039,0,True,0.5799564123153687,0.0
side,2.2,0,0.06450721621513367,-169.58953857421875,179.99942016601562,1.9917523860931396,0.2694808542728424,3.622586488723755,0,True,0.5791414976119995,0.0
side,2.22,0,0.06677452474832535,-165.71292114257812,179.99839782714844,1.98447585105896,0.20411640405654907,3.2537639141082764,0,True,0.5824099183082581,0.0
side,2.24,0,0.06833095103502274,-162.6713104248047,-179.99957275390625,1.9771759510040283,0.1959126591682434,2.5485339164733887,0,True,0.5906007885932922,0.0
side,2.2600000000000002,0,0.0697205662727356,-159.58299255371094,-179.99998474121094,1.9683393239974976,0.20755042135715485,2.7269160747528076,0,True,0.5988127589225769,0.0
side,2.2800000000000002,0,0.0709359347820282,-156.4303436279297,179.9996337890625,1.9578429460525513,0.21115589141845703,2.7698700428009033,0,True,0.606389045715332,0.0
side,2.3000000000000003,0,0.07195354253053665,-153.20965576171875,179.9998779296875,1.9455912113189697,0.21056371927261353,2.8095552921295166,0,True,0.6105812191963196,0.0
side,2.32,0,0.07271694391965866,-150.10740661621094,-179.99893188476562,1.9323362112045288,0.20381654798984528,2.647329807281494,0,True,0.6127687096595764,0.0
side,2.34,0,0.07327434420585632,-147.2764892578125,-179.97833251953125,1.9190044403076172,0.17448079586029053,2.238826274871826,0,True,0.6177534461021423,0.0
side,2.36,0,0.07360787689685822,-145.02728271484375,-179.96141052246094,1.9075772762298584,0.1468285620212555,1.8198100328445435,0,True,0.627850353717804,0.0
side,2.38,0,0.0738501101732254,-143.1276092529297,-179.92405700683594,1.8973525762557983,0.11079903692007065,1.4974161386489868,0,True,0.6405618190765381,0.0
side,2.4,0,0.07413793355226517,-141.87222290039062,-179.8291473388672,1.8903086185455322,0.06000618636608124,0.822486400604248,0,True,0.6525577306747437,0.0
side,2.42,0,0.07440632581710815,-141.18109130859375,-179.7268524169922,1.8863328695297241,0.03804568946361542,0.33249008655548096,0,True,0.6593860387802124,0.0
side,2.44,0,0.07442839443683624,-140.93817138671875,-179.71902465820312,1.88491952419281,0.006565892603248358,0.08098993450403214,0,True,0.6641067266464233,0.0
side,2.46,0,0.07435827702283859,-141.1201934814453,-179.7460174560547,1.8859797716140747,0.02980295941233635,0.34591144323349,0,True,0.6684136986732483,0.0
side,2.48,0,0.0740344300866127,-141.60592651367188,-179.87310791015625,1.8887861967086792,0.0648922547698021,0.28945261240005493,0,True,0.6748095750808716,0.0
side,2.5,0,0.07383978366851807,-142.21527099609375,-179.934814453125,1.8922572135925293,0.058103449642658234,0.3678572177886963,0,True,0.6835917830467224,0.0
side,2.52,0,0.0737932026386261,-142.78842163085938,-179.94268798828125,1.8954724073410034,0.058069244027137756,0.2981044352054596,0,True,0.6910712718963623,0.0
