pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s,geometry_ok,FL_foot_x_b,FL_foot_y_b,FL_foot_z_b,FL_knee_y_b,FR_foot_x_b,FR_foot_y_b,FR_foot_z_b,FR_knee_y_b,RL_foot_x_b,RL_foot_y_b,RL_foot_z_b,RL_knee_y_b,RR_foot_x_b,RR_foot_y_b,RR_foot_z_b,RR_knee_y_b,FL_hip_joint,FL_hip_joint_offset,FR_hip_joint,FR_hip_joint_offset,RL_hip_joint,RL_hip_joint_offset,RR_hip_joint,RR_hip_joint_offset,FL_thigh_joint,FL_thigh_joint_offset,FR_thigh_joint,FR_thigh_joint_offset,RL_thigh_joint,RL_thigh_joint_offset,RR_thigh_joint,RR_thigh_joint_offset,FL_calf_joint,FL_calf_joint_offset,FR_calf_joint,FR_calf_joint_offset,RL_calf_joint,RL_calf_joint_offset,RR_calf_joint,RR_calf_joint_offset
upright,0.02,0,0.38857874274253845,7.931324005126953,8.134708404541016,0.1966952532529831,0.11853392422199249,0.3874202370643616,1,False,0.08983106166124344,0.0,True,0.18814854323863983,0.1828448325395584,-0.3205682337284088,0.16179732978343964,0.1770952343940735,-0.1543174386024475,-0.3089102506637573,-0.14782403409481049,-0.25552260875701904,0.15948256850242615,-0.31242993474006653,0.14920124411582947,-0.29616156220436096,-0.15393482148647308,-0.31389862298965454,-0.14639584720134735,0.1244453564286232,0.02444535493850708,-0.039609286934137344,0.060390714555978775,0.05542973428964615,-0.04457026720046997,-0.03778644651174545,0.062213554978370667,0.6813309192657471,-0.11866909265518188,0.7963146567344666,-0.0036853551864624023,0.8986321091651917,-0.10136789083480835,0.9826914072036743,-0.017308592796325684,-1.3313119411468506,0.16868805885314941,-1.4885140657424927,0.011485934257507324,-1.4116631746292114,0.08833682537078857,-1.3397756814956665,0.1602243185043335
upright,0.04,0,0.38457348942756653,7.131912708282471,8.272464752197266,0.18923424184322357,0.25125008821487427,0.9908806085586548,1,False,0.10274330526590347,0.0,True,0.18858875334262848,0.17775875329971313,-0.3184833824634552,0.15937703847885132,0.19559402763843536,-0.14878806471824646,-0.3080444037914276,-0.14540505409240723,-0.2738204002380371,0.13731497526168823,-0.31710439920425415,0.14015406370162964,-0.3047366440296173,-0.13534581661224365,-0.32442811131477356,-0.1395186483860016,0.11000894755125046,0.010008946061134338,-0.021957796066999435,0.07804220914840698,-0.014807149767875671,-0.11480715125799179,0.020569095388054848,0.12056909501552582,0.6954400539398193,-0.10455995798110962,0.7479943633079529,-0.052005648612976074,0.9494728446006775,-0.05052715539932251,0.9742918610572815,-0.025708138942718506,-1.3618077039718628,0.1381922960281372,-1.5101369619369507,-0.010136961936950684,-1.4001209735870361,0.09987902641296387,-1.2838081121444702,0.21619188785552979
upright,0.06,0,0.37855052947998047,5.88212776184082,8.223814964294434,0.1754329949617386,0.34925931692123413,1.3379347324371338,1,False,0.13839711248874664,0.0,True,0.18809467554092407,0.1704341173171997,-0.31630492210388184,0.1558334231376648,0.2046070098876953,-0.1376887559890747,-0.32462364435195923,-0.1397762894630432,-0.2911011278629303,0.11971747875213623,-0.32629305124282837,0.13338564336299896,-0.3084380626678467,-0.11996947973966599,-0.3370477855205536,-0.13348858058452606,0.08847834914922714,-0.011521652340888977,0.013304434716701508,0.11330443620681763,-0.0688769742846489,-0.16887697577476501,0.06588384509086609,0.1658838391304016,0.7154005169868469,-0.08459949493408203,0.6735062003135681,-0.12649381160736084,0.961609959602356,-0.03839004039764404,0.9370221495628357,-0.0629778504371643,-1.3982558250427246,0.10174417495727539,-1.4162958860397339,0.08370411396026611,-1.33140230178833,0.16859769821166992,-1.205965280532837,0.2940347194671631
upright,0.08,0,0.3697722554206848,3.6695642471313477,7.982126235961914,0.15283918380737305,0.5056452751159668,2.349994421005249,2,False,0.15122650563716888,0.0,True,0.1867208331823349,0.15826508402824402,-0.31444820761680603,0.14991895854473114,0.2104637622833252,-0.12756340205669403,-0.32950401306152344,-0.13441917300224304,-0.29074785113334656,0.10327843576669693,-0.3300158679485321,0.12682083249092102,-0.29859989881515503,-0.11441162973642349,-0.3421153426170349,-0.13097386062145233,0.05128154158592224,-0.04871845990419388,0.044066883623600006,0.14406688511371613,-0.11882459372282028,-0.2188245952129364,0.08138834685087204,0.18138834834098816,0.7424348592758179,-0.057565152645111084,0.6467790007591248,-0.1532210111618042,0.9588396549224854,-0.04116034507751465,0.903978705406189,-0.09602129459381104,-1.4430997371673584,0.0569002628326416,-1.398271083831787,0.10172891616821289,-1.3287076950073242,0.17129230499267578,-1.2001889944076538,0.2998110055923462
upright,0.1,0,0.3598719835281372,2.647423505783081,7.165668964385986,0.13306322693824768,0.48738789558410645,1.1202360391616821,2,False,0.1645757555961609,0.0,True,0.1824454516172409,0.15331870317459106,-0.30972376465797424,0.1474449187517166,0.2054825723171234,-0.1327095627784729,-0.31999194622039795,-0.13717709481716156,-0.289447158575058,0.09844354540109634,-0.3377154469490051,0.12446774542331696,-0.29325440526008606,-0.10778699070215225,-0.35103657841682434,-0.12784166634082794,0.03632531315088272,-0.0636746883392334,0.029151616618037224,0.1291516125202179,-0.13065692782402039,-0.2306569218635559,0.0984668955206871,0.19846689701080322,0.778407633304596,-0.021592378616333008,0.691490650177002,-0.108509361743927,0.9242264628410339,-0.07577353715896606,0.8578655123710632,-0.14213448762893677,-1.486931324005127,0.013068675994873047,-1.4590928554534912,0.04090714454650879,-1.2788413763046265,0.22115862369537354,-1.1496342420578003,0.3503657579421997
upright,0.12,0,0.34938836097717285,2.4614782333374023,5.389683723449707,0.10326289385557175,0.5210765600204468,1.7919628620147705,2,False,0.16228264570236206,0.0,True,0.17377692461013794,0.15338315069675446,-0.30499035120010376,0.1473144292831421,0.19669970870018005,-0.1326403170824051,-0.31504887342453003,-0.13725285232067108,-0.2849797010421753,0.09574957937002182,-0.33884525299072266,0.12313345819711685,-0.2833932936191559,-0.1058204174041748,-0.3520909547805786,-0.12672942876815796,0.03709007799625397,-0.06290992349386215,0.029835084453225136,0.1298350840806961,-0.13832436501979828,-0.238324373960495,0.10385069996118546,0.20385070145130157,0.8214710354804993,0.021471023559570312,0.7371708750724792,-0.06282913684844971,0.913041353225708,-0.08695864677429199,0.8388894200325012,-0.16111057996749878,-1.5159966945648193,-0.015996694564819336,-1.4954684972763062,0.004531502723693848,-1.2828267812728882,0.21717321872711182,-1.1660959720611572,0.3339040279388428
upright,0.14,0,0.33904188871383667,2.6051745414733887,3.322390556335449,0.07360827922821045,0.47343090176582336,1.5129636526107788,4,False,0.1361398845911026,0.0,True,0.16451871395111084,0.15536847710609436,-0.3000803589820862,0.1480192095041275,0.18760257959365845,-0.13057082891464233,-0.31165674328804016,-0.13635486364364624,-0.2899363040924072,0.09722106903791428,-0.3297642171382904,0.12440575659275055,-0.290928453207016,-0.10576999187469482,-0.3390991687774658,-0.12742257118225098,0.04421054199337959,-0.055789459496736526,0.03686359524726868,0.1368635892868042,-0.137681245803833,-0.23768123984336853,0.10807231068611145,0.20807230472564697,0.8640799522399902,0.06407994031906128,0.7800899744033813,-0.019910037517547607,0.9631465077400208,-0.03685349225997925,0.9144139289855957,-0.0855860710144043,-1.5390897989273071,-0.03908979892730713,-1.5225815773010254,-0.02258157730102539,-1.3397574424743652,0.16024255752563477,-1.2553025484085083,0.2446974515914917
upright,0.16,0,0.3321552872657776,3.0529754161834717,2.458665132522583,0.06835117191076279,0.3097343444824219,0.5291942954063416,4,False,0.1216813400387764,0.02,True,0.1620817333459854,0.15888486802577972,-0.2942119240760803,0.14947953820228577,0.18559594452381134,-0.12686270475387573,-0.3083658516407013,-0.13456203043460846,-0.2930300831794739,0.10001105815172195,-0.3174675405025482,0.12629900872707367,-0.293701708316803,-0.10295062512159348,-0.328372985124588,-0.12687796354293823,0.056803468614816666,-0.043196532875299454,0.049426525831222534,0.14942651987075806,-0.13418126106262207,-0.2341812551021576,0.12045390903949738,0.2204539179801941,0.8876470923423767,0.08764708042144775,0.8014154434204102,0.0014154314994812012,1.0228912830352783,0.02289128303527832,0.9718378782272339,-0.028162121772766113,-1.567340612411499,-0.06734061241149902,-1.5515047311782837,-0.05150473117828369,-1.4190443754196167,0.0809556245803833,-1.334776759147644,0.16522324085235596
upright,0.18,0,0.32808718085289,3.3251311779022217,2.367720365524292,0.07117532938718796,0.2294601947069168,0.16384084522724152,4,False,0.1208776906132698,0.04,True,0.16380399465560913,0.16131410002708435,-0.28946176171302795,0.15055686235427856,0.18766632676124573,-0.1242797002196312,-0.3049945533275604,-0.13322710990905762,-0.29126647114753723,0.10199678689241409,-0.3122726082801819,0.12725336849689484,-0.2916833758354187,-0.10095057636499405,-0.32412582635879517,-0.12623824179172516,0.06591004133224487,-0.034089960157871246,0.05857172980904579,0.1585717350244522,-0.12996774911880493,-0.22996774315834045,0.12838147580623627,0.22838148474693298,0.8960085511207581,0.0960085391998291,0.8086694478988647,0.008669435977935791,1.0413920879364014,0.04139208793640137,0.9894418716430664,-0.010558128356933594,-1.5929718017578125,-0.0929718017578125,-1.5791057348251343,-0.07910573482513428,-1.4568860530853271,0.04311394691467285,-1.373079776763916,0.12692022323608398
upright,0.2,0,0.32559123635292053,3.327986240386963,2.4309914112091064,0.07185882329940796,0.18703041970729828,0.12338131666183472,4,False,0.1218586340546608,0.06,True,0.16641364991664886,0.16228538751602173,-0.2865999639034271,0.15104646980762482,0.1906335949897766,-0.12323297560214996,-0.3020876348018646,-0.1326121985912323,-0.28851211071014404,0.1024034395813942,-0.30992916226387024,0.12740549445152283,-0.28867051005363464,-0.10058174282312393,-0.321783185005188,-0.1260908842086792,0.06985216587781906,-0.030147835612297058,0.06266432255506516,0.16266432404518127,-0.1296360194683075,-0.22963601350784302,0.13051491975784302,0.23051491379737854,0.8966938257217407,0.09669381380081177,0.8096333146095276,0.009633302688598633,1.0461323261260986,0.04613232612609863,0.994872510433197,-0.0051274895668029785,-1.610305905342102,-0.11030590534210205,-1.6006197929382324,-0.10061979293823242,-1.4784287214279175,0.02157127857208252,-1.3970345258712769,0.10296547412872314
