step,time_s,phase,cmd_x,cmd_y,cmd_yaw,height,x,y,speed,yaw_speed,roll_deg,pitch_deg,foot_contacts,base_contact,done,vx,vy,vx_b,vy_b,push_delta_vy,joint_rms_deviation,FL_foot_x_b,FL_foot_y_b,FL_foot_z_w,FL_foot_fz,FL_foot_contact,FL_foot_speed_xy,FR_foot_x_b,FR_foot_y_b,FR_foot_z_w,FR_foot_fz,FR_foot_contact,FR_foot_speed_xy,RL_foot_x_b,RL_foot_y_b,RL_foot_z_w,RL_foot_fz,RL_foot_contact,RL_foot_speed_xy,RR_foot_x_b,RR_foot_y_b,RR_foot_z_w,RR_foot_fz,RR_foot_contact,RR_foot_speed_xy
1,0.02,stand,0.0,0.0,0.0,0.3989185094833374,5.393289029598236e-05,-6.44057581666857e-05,0.004493489395827055,0.0824420303106308,-0.010376834098897964,-0.01990527399252638,0,0,0,0.004436370451003313,-0.0007141862297430634,0.004393906332552433,-0.0007406712393276393,0.0,0.07566244900226593,0.1777249574661255,0.1700974851846695,0.07663765549659729,0.0,0,0.6143633723258972,0.17442037165164948,-0.17010320723056793,0.08398578315973282,0.0,0,0.3786800801753998,-0.29084512591362,0.169355109333992,0.09433777630329132,0.0,0,1.1721278429031372,-0.2913346588611603,-0.1645631194114685,0.09300585091114044,0.0,0,1.3135871887207031
2,0.04,stand,0.0,0.0,0.0,0.3945524990558624,-0.00020945817232131958,-0.00010080298670800403,0.020887842401862144,0.10532153397798538,-0.34510208464321135,0.13072221679250712,0,0,0,-0.020666081458330154,0.003035625908523798,-0.019956905394792557,0.0012673567980527878,0.0,0.16170580685138702,0.19662556052207947,0.15888306498527527,0.05507311224937439,0.0,0,1.3050580024719238,0.1686479151248932,-0.16997504234313965,0.0523248016834259,0.0,0,0.3152557611465454,-0.3153500556945801,0.15739846229553223,0.07305112481117249,0.0,0,1.21722412109375,-0.30381014943122864,-0.14677399396896362,0.0824936106801033,0.0,0,1.0703885555267334
3,0.06,stand,0.0,0.0,0.0,0.3860200047492981,-0.0005569029599428177,-0.00016681986744515598,0.016345445066690445,0.06494845449924469,-0.6324584950311086,0.49644221462118043,0,0,0,-0.01633073389530182,-0.0006933494587428868,-0.011807472445070744,-0.006371087860316038,0.0,0.22569532692432404,0.2208583503961563,0.15081846714019775,0.038385145366191864,0.0,0,1.017358422279358,0.1606663018465042,-0.16293548047542572,0.025871679186820984,0.0,0,0.8580284118652344,-0.32618656754493713,0.14102357625961304,0.04962833970785141,0.0,0,0.8590703010559082,-0.3079606592655182,-0.13309387862682343,0.06928335130214691,0.0,0,0.6009243130683899
4,0.08,stand,0.0,0.0,0.0,0.3741399049758911,-0.0008162818849086761,4.497397458180785e-05,0.014580858871340752,0.03557877242565155,0.007503387188792153,0.542179562541966,3,0,0,-0.003923306707292795,0.014043116010725498,0.002071586437523365,0.014149129390716553,0.0,0.24219515919685364,0.22640956938266754,0.15421725809574127,0.023509293794631958,48.5755729675293,1,0.08291547000408173,0.16027940809726715,-0.15918029844760895,0.022903434932231903,86.87824249267578,1,0.03695441782474518,-0.32487982511520386,0.13082453608512878,0.021995171904563904,60.260963439941406,1,0.27289092540740967,-0.3028797507286072,-0.1259305626153946,0.052693940699100494,0.0,0,0.4991324245929718
5,0.1,stand,0.0,0.0,0.0,0.3635609745979309,-0.0016189813613891602,0.0005803846870549023,0.06298179924488068,0.10508039593696594,-0.34141711754471016,-0.5067091095216203,3,0,0,-0.05560798570513725,0.02957124635577202,-0.05922291427850723,0.02737853303551674,0.0,0.19945508241653442,0.22032247483730316,0.1514691561460495,0.023248188197612762,100.62774658203125,1,0.06215863674879074,0.15400922298431396,-0.1617973893880844,0.02295619249343872,109.0851058959961,1,0.04070223122835159,-0.3315066397190094,0.12844251096248627,0.022300340235233307,63.93053436279297,1,0.04678966477513313,-0.29322102665901184,-0.1356809437274933,0.031076990067958832,0.0,0,1.0522384643554688
6,0.12,stand,0.0,0.0,0.0,0.3567235469818115,-0.003270542249083519,0.0007086407858878374,0.09155615419149399,0.20136159658432007,-0.5089058157525728,-1.7511717107320592,4,0,0,-0.09148094803094864,0.0037101758643984795,-0.09869391471147537,0.0025828855577856302,0.0,0.17253008484840393,0.2148866057395935,0.14956140518188477,0.02331392467021942,93.17389678955078,1,0.03027055412530899,0.1475110948085785,-0.16343484818935394,0.022993147373199463,83.26026153564453,1,0.019701024517416954,-0.33731624484062195,0.1285824328660965,0.02238820493221283,57.81819152832031,1,0.03686215728521347,-0.29710033535957336,-0.13678289949893951,0.022709675133228302,55.404048919677734,1,0.022388359531760216
7,0.14,stand,0.0,0.0,0.0,0.3531111478805542,-0.005303168669342995,0.0006833527004346251,0.10468869656324387,0.08066906780004501,-0.5592664013286636,-2.1226296277524987,4,0,0,-0.10468731820583344,-0.0005377996130846441,-0.10955773293972015,-0.00043413095409050584,0.0,0.1573151797056198,0.21486422419548035,0.14874649047851562,0.023314937949180603,69.0531005859375,1,0.046547781676054,0.1467866152524948,-0.16406624019145966,0.023023732006549835,37.771461486816406,1,0.026885997503995895,-0.3373846113681793,0.12910977005958557,0.02244420349597931,45.49908447265625,1,0.016882438212633133,-0.2978017032146454,-0.1363058090209961,0.022759459912776947,64.32564544677734,1,0.03777088224887848
8,0.16,stand,0.0,0.0,0.0,0.3507292568683624,-0.007374826818704605,0.0005639299051836133,0.10408823192119598,0.029932832345366478,-0.7232735440092444,-1.927114822430649,4,0,0,-0.10386418551206589,-0.0068258075043559074,-0.10770657658576965,-0.006763902958482504,0.0,0.14761771261692047,0.21790948510169983,0.1477021723985672,0.023353368043899536,55.703590393066406,1,0.03788258880376816,0.1495654433965683,-0.16501633822917938,0.02304001897573471,31.237119674682617,1,0.02645120397210121,-0.33429089188575745,0.1285526603460312,0.02247152477502823,27.303791046142578,1,0.012528892606496811,-0.2949449121952057,-0.136886328458786,0.02278311550617218,45.3323974609375,1,0.018142463639378548
9,0.18,stand,0.0,0.0,0.0,0.3481985926628113,-0.00938343070447445,0.00040652340976521373,0.09998301416635513,0.00586523674428463,-0.8967356428526798,-1.7085679788972816,4,0,0,-0.09972792118787766,-0.007137605920433998,-0.10385356098413467,-0.007818276062607765,0.0,0.1379685252904892,0.22091072797775269,0.14679990708827972,0.023390933871269226,45.940521240234375,1,0.02462192438542843,0.15249033272266388,-0.16586555540561676,0.02306714653968811,33.886131286621094,1,0.02101791463792324,-0.3312312066555023,0.12779965996742249,0.022494874894618988,20.729944229125977,1,0.010013449937105179,-0.29194584488868713,-0.13764584064483643,0.022801846265792847,33.60978698730469,1,0.013278497382998466
10,0.2,stand,0.0,0.0,0.0,0.3451650142669678,-0.011328735388815403,0.00030747512937523425,0.09660916030406952,0.0018132524564862251,-1.0825403737740045,-1.5914527529114828,4,0,0,-0.09657091647386551,-0.002717923140153289,-0.10099028795957565,-0.004317502025514841,0.0,0.12751129269599915,0.22321413457393646,0.14584724605083466,0.0234026238322258,41.490234375,1,0.035010047256946564,0.15480124950408936,-0.1667666733264923,0.023094169795513153,39.56877899169922,1,0.02410229854285717,-0.32885977625846863,0.1268628090620041,0.022520601749420166,23.488983154296875,1,0.015258833765983582,-0.2895696461200714,-0.13856516778469086,0.0228310227394104,30.348979949951172,1,0.011730722151696682
