pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s
side,0.02,0,0.6906661987304688,-20.855178833007812,-6.544024467468262,0.3764045834541321,0.1213301345705986,1.6592069864273071,0,False,0.20363272726535797,0.0
side,0.04,0,0.683578372001648,-24.661855697631836,-7.372644424438477,0.4414350390434265,0.5183132886886597,3.955653429031372,0,False,0.3881348669528961,0.0
side,0.06,0,0.6697046756744385,-23.447994232177734,-8.137360572814941,0.4251385033130646,0.7947568297386169,2.122666597366333,0,False,0.49145153164863586,0.0
side,0.08,0,0.6531265377998352,-21.358224868774414,-8.019660949707031,0.39139172434806824,0.8750616908073425,1.3175455331802368,0,False,0.5773816704750061,0.0
side,0.1,0,0.6352713704109192,-21.863370895385742,-7.721879482269287,0.39796456694602966,0.9209129214286804,1.0591861009597778,0,False,0.6163015365600586,0.0
side,0.12,0,0.6150678396224976,-22.4678955078125,-7.647662162780762,0.4072812497615814,1.079555630683899,1.558440923690796,0,False,0.6396534442901611,0.0
side,0.14,0,0.5894265174865723,-21.608308792114258,-7.343907833099365,0.392123281955719,1.4144456386566162,1.0143487453460693,0,False,0.6752249002456665,0.0
side,0.16,0,0.5594654679298401,-21.821918487548828,-7.540772438049316,0.3964540362358093,1.5488818883895874,0.8650023937225342,0,False,0.7084254026412964,0.0
side,0.18,0,0.5257218480110168,-21.25196647644043,-7.628194332122803,0.3877660632133484,1.7667779922485352,0.8296775817871094,0,False,0.7289366126060486,0.0
side,0.2,0,0.4890689551830292,-22.01430892944336,-7.970005989074707,0.40155231952667236,1.8752918243408203,1.328599214553833,0,False,0.7377139329910278,0.0
side,0.22,0,0.44825831055641174,-21.478696823120117,-8.09821891784668,0.39369451999664307,2.132927179336548,0.9472610354423523,0,False,0.7444582581520081,0.0
side,0.24,0,0.40350785851478577,-22.044593811035156,-8.337767601013184,0.40384039282798767,2.3023765087127686,1.093056559562683,0,False,0.7513832449913025,0.0
side,0.26,0,0.3560463488101959,-20.87217140197754,-8.847497940063477,0.38820356130599976,2.3055596351623535,3.4690284729003906,1,False,0.7420164942741394,0.0
side,0.28,0,0.3089686930179596,-17.85239028930664,-10.126355171203613,0.35103827714920044,2.342230796813965,2.9075329303741455,2,False,0.7277035713195801,0.0
side,0.3,0,0.26521357893943787,-16.094623565673828,-10.306745529174805,0.3272107243537903,2.10010027885437,2.0830578804016113,2,False,0.7457918524742126,0.0
side,0.32,0,0.2251187413930893,-18.536884307861328,-7.41265869140625,0.3435482382774353,2.0508041381835938,5.332236289978027,2,False,0.7557567358016968,0.0
side,0.34,0,0.18960313498973846,-18.573383331298828,-2.3608388900756836,0.3249817192554474,1.7871443033218384,5.2123918533325195,3,False,0.7710244059562683,0.0
side,0.36,0,0.1709347814321518,-18.896493911743164,-0.6830078363418579,0.3284965753555298,0.4013456106185913,1.4171348810195923,3,False,0.8193483948707581,0.0
side,0.38,0,0.17834347486495972,-15.804305076599121,0.8909138441085815,0.27535492181777954,0.5845970511436462,4.68037748336792,2,False,0.8112225532531738,0.0
side,0.4,0,0.1880878210067749,-12.31261920928955,0.9386342167854309,0.2150651514530182,0.6563521027565002,2.6049883365631104,4,False,0.7908506989479065,0.0
side,0.42,0,0.19918537139892578,-10.891140937805176,0.08063477277755737,0.18980515003204346,0.7481727004051208,1.6665438413619995,4,False,0.7787299752235413,0.0
side,0.44,0,0.21155554056167603,-10.063284873962402,-0.9509916305541992,0.17615976929664612,0.8114312291145325,1.9540021419525146,4,False,0.7648328542709351,0.0
side,0.46,0,0.22440440952777863,-9.019676208496094,-1.980852723121643,0.16087962687015533,0.842500627040863,2.0431082248687744,4,False,0.7535147666931152,0.0
side,0.48,0,0.23677949607372284,-7.532563209533691,-2.9746274948120117,0.1410129964351654,0.831662118434906,2.1629579067230225,4,False,0.7482091188430786,0.0
side,0.5,0,0.24813717603683472,-5.923040866851807,-3.8499298095703125,0.12295848876237869,0.790448009967804,1.9768893718719482,4,False,0.7364900708198547,0.0
side,0.52,0,0.2574177086353302,-5.900201320648193,-4.2881364822387695,0.12690764665603638,0.6867932677268982,1.0872524976730347,3,False,0.720713198184967,0.0
side,0.54,0,0.2640033960342407,-6.9269280433654785,-4.359479904174805,0.142335906624794,0.6050638556480408,1.4313308000564575,3,False,0.7104641795158386,0.0
side,0.56,0,0.26790523529052734,-7.458513259887695,-4.184173583984375,0.148723304271698,0.5121015310287476,1.2553335428237915,3,False,0.7037539482116699,0.0
side,0.58,0,0.2695990204811096,-7.976922988891602,-3.837890625,0.15397536754608154,0.43397200107574463,1.4936646223068237,3,False,0.7003888487815857,0.0
side,0.6,0,0.2701898515224457,-6.8737359046936035,-3.6238787174224854,0.13523679971694946,0.3210163414478302,1.6296318769454956,4,False,0.698136031627655,0.0
side,0.62,0,0.27049145102500916,-6.038204669952393,-3.6191699504852295,0.1225513368844986,0.2270447015762329,1.4115763902664185,4,False,0.6974363327026367,0.0
