pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s
side,0.02,0,0.6863540410995483,-38.77935791015625,-6.326045036315918,0.6683284044265747,0.2552516758441925,2.610424041748047,0,False,0.27026745676994324,0.0
side,0.04,0,0.6746164560317993,-36.522438049316406,-7.498027801513672,0.6337729096412659,0.8466812372207642,3.108185291290283,0,False,0.3368740975856781,0.0
side,0.06,0,0.6546744704246521,-36.648590087890625,-10.678157806396484,0.6429848074913025,1.0716841220855713,2.30560564994812,0,False,0.5638000965118408,0.0
side,0.08,0,0.6324623227119446,-33.8317756652832,-12.06412410736084,0.6035128831863403,1.110870122909546,2.131284713745117,0,False,0.7629560232162476,0.0
side,0.1,0,0.6108593940734863,-30.64878273010254,-12.354498863220215,0.5560043454170227,1.1181339025497437,2.1172196865081787,0,False,0.9172943234443665,0.0
side,0.12,0,0.586936891078949,-31.735809326171875,-13.829981803894043,0.5789077877998352,1.2507082223892212,1.7298048734664917,0,False,1.0765584707260132,0.0
side,0.14,0,0.5606600046157837,-34.021060943603516,-14.703428268432617,0.6166070103645325,1.3616732358932495,0.7908170223236084,0,False,1.1851017475128174,0.0
side,0.16,0,0.5329378843307495,-30.115493774414062,-14.296327590942383,0.5572496056556702,1.377447485923767,6.880194664001465,0,False,1.270337462425232,0.0
side,0.18,0,0.5049858689308167,-22.19680404663086,-15.211905479431152,0.4519456923007965,1.4466633796691895,7.244234085083008,0,False,1.2800226211547852,0.0
side,0.2,0,0.471084326505661,-19.637996673583984,-17.7568416595459,0.44336408376693726,1.820483684539795,3.368441581726074,0,False,1.239020824432373,0.0
side,0.22,0,0.43177759647369385,-18.634735107421875,-19.86345672607422,0.45497602224349976,2.076655387878418,2.7005786895751953,0,False,1.1906371116638184,0.0
side,0.24,0,0.38803911209106445,-17.216238021850586,-20.95673370361328,0.45376279950141907,2.2384073734283447,2.4242794513702393,0,False,1.123913049697876,0.0
side,0.26,0,0.3405466079711914,-16.255348205566406,-21.686050415039062,0.45412227511405945,2.448396682739258,1.9643186330795288,0,False,1.0766702890396118,0.0
side,0.28,0,0.2889220416545868,-15.187461853027344,-22.22417449951172,0.45211076736450195,2.647171974182129,1.665086269378662,1,False,1.0517736673355103,0.0
side,0.3,0,0.24008910357952118,-7.1737494468688965,-18.333600997924805,0.3390045762062073,2.5165185928344727,7.732157230377197,1,False,1.0497344732284546,0.0
side,0.32,0,0.19090153276920319,1.2934558391571045,-13.879733085632324,0.24261796474456787,2.5854499340057373,8.342144012451172,2,False,1.0056958198547363,0.0
side,0.34,0,0.14238442480564117,7.580425262451172,-7.64705228805542,0.18656693398952484,2.542499542236328,8.326970100402832,3,False,0.9858870506286621,0.0
side,0.36,0,0.11119691282510757,16.504657745361328,-5.947001934051514,0.30315035581588745,0.6469916105270386,4.018470287322998,3,False,1.0043829679489136,0.0
side,0.38,0,0.11139781028032303,17.328060150146484,-7.016966819763184,0.3222024440765381,0.6904633641242981,1.01859450340271,3,False,1.002510905265808,0.0
side,0.4,0,0.11816398054361343,17.250699996948242,-6.138769626617432,0.3161711096763611,0.6110907793045044,1.1980961561203003,3,False,0.9765041470527649,0.0
side,0.42,0,0.12787216901779175,18.133054733276367,-5.287295818328857,0.32655104994773865,0.6474736332893372,1.3830326795578003,3,False,0.9530485272407532,0.0
side,0.44,0,0.1398557871580124,16.962604522705078,-4.179715156555176,0.3027634024620056,0.7150416970252991,2.479944944381714,3,False,0.931251585483551,0.0
side,0.46,0,0.1538556069135666,14.085869789123535,-3.1225779056549072,0.25069060921669006,0.7918540835380554,2.333712100982666,3,False,0.9128279685974121,0.0
side,0.48,0,0.1701805591583252,11.758066177368164,-2.201789617538452,0.2082115262746811,0.881341814994812,2.2496347427368164,4,False,0.8984944820404053,0.0
side,0.5,0,0.18835538625717163,9.229541778564453,-1.1921321153640747,0.1622002273797989,0.9637764096260071,2.66043758392334,4,False,0.8833059668540955,0.0
side,0.52,0,0.20774434506893158,6.014739513397217,-0.2637566924095154,0.10502810031175613,1.0162609815597534,3.234970808029175,4,False,0.8686415553092957,0.0
side,0.54,0,0.2277161329984665,2.672898530960083,0.7489763498306274,0.048437900841236115,1.016762614250183,2.900038003921509,3,False,0.8500069379806519,0.0
