pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s,geometry_ok,FL_foot_x_b,FL_foot_y_b,FL_foot_z_b,FL_knee_y_b,FR_foot_x_b,FR_foot_y_b,FR_foot_z_b,FR_knee_y_b,RL_foot_x_b,RL_foot_y_b,RL_foot_z_b,RL_knee_y_b,RR_foot_x_b,RR_foot_y_b,RR_foot_z_b,RR_knee_y_b,FL_hip_joint,FL_hip_joint_offset,FR_hip_joint,FR_hip_joint_offset,RL_hip_joint,RL_hip_joint_offset,RR_hip_joint,RR_hip_joint_offset,FL_thigh_joint,FL_thigh_joint_offset,FR_thigh_joint,FR_thigh_joint_offset,RL_thigh_joint,RL_thigh_joint_offset,RR_thigh_joint,RR_thigh_joint_offset,FL_calf_joint,FL_calf_joint_offset,FR_calf_joint,FR_calf_joint_offset,RL_calf_joint,RL_calf_joint_offset,RR_calf_joint,RR_calf_joint_offset
side,0.02,0,0.6507850885391235,-23.597488403320312,1.4472984075546265,0.40954914689064026,0.1108362153172493,0.9541099071502686,0,False,0.07808797061443329,0.0,True,0.18882080912590027,0.17516332864761353,-0.30573564767837524,0.15809518098831177,0.167769193649292,-0.19976218044757843,-0.307992547750473,-0.16824942827224731,-0.29233238101005554,0.17568764090538025,-0.3007766008377075,0.1540835201740265,-0.27715468406677246,-0.1461392641067505,-0.31681445240974426,-0.14361616969108582,0.10629522800445557,0.006295226514339447,-0.18044304847717285,-0.08044304698705673,0.10964270681142807,0.00964270532131195,-0.013039067387580872,0.08696093410253525,0.743536114692688,-0.05646389722824097,0.7564867734909058,-0.04351323843002319,0.9967285394668579,-0.00327146053314209,0.9460693597793579,-0.05393064022064209,-1.4582436084747314,0.041756391525268555,-1.3581792116165161,0.1418207883834839,-1.3813722133636475,0.11862778663635254,-1.377212405204773,0.12278759479522705
side,0.04,0,0.6457206606864929,-24.755949020385742,2.009923219680786,0.42979317903518677,0.3443433344364166,0.9195461869239807,0,False,0.09760026633739471,0.0,True,0.19294008612632751,0.15953554213047028,-0.3247413635253906,0.15068942308425903,0.19997532665729523,-0.1976194530725479,-0.29264748096466064,-0.16955897212028503,-0.2894114851951599,0.1407356560230255,-0.30600422620773315,0.14154142141342163,-0.2755287289619446,-0.13711687922477722,-0.3269878923892975,-0.1400328278541565,0.05352553725242615,-0.04647446423768997,-0.1824924349784851,-0.08249243348836899,-0.004134636837989092,-0.10413464158773422,0.0149654820561409,0.11496548354625702,0.684827446937561,-0.11517256498336792,0.7167240381240845,-0.08327597379684448,1.0241501331329346,0.02415013313293457,0.9099270105361938,-0.09007298946380615,-1.3668696880340576,0.13313031196594238,-1.4751607179641724,0.024839282035827637,-1.4395058155059814,0.060494184494018555,-1.3256796598434448,0.17432034015655518
side,0.06,0,0.6371538043022156,-25.468727111816406,2.6250052452087402,0.4426110088825226,0.5163125395774841,0.6135913729667664,0,False,0.1567278504371643,0.0,True,0.2038407027721405,0.1469479501247406,-0.33408796787261963,0.14452902972698212,0.20818141102790833,-0.2029443383216858,-0.31135693192481995,-0.17271217703819275,-0.2971717119216919,0.1088826060295105,-0.3233393728733063,0.12950769066810608,-0.27027493715286255,-0.12523101270198822,-0.3391369581222534,-0.1349584311246872,0.014777883887290955,-0.08522211760282516,-0.18799102306365967,-0.08799102157354355,-0.10364403575658798,-0.2036440372467041,0.04975409805774689,0.1497541069984436,0.6320973634719849,-0.1679026484489441,0.6201285123825073,-0.17987149953842163,0.9960408210754395,-0.003959178924560547,0.8585067987442017,-0.14149320125579834,-1.326406717300415,0.17359328269958496,-1.328417420387268,0.17158257961273193,-1.3558924198150635,0.14410758018493652,-1.265612006187439,0.23438799381256104
side,0.08,0,0.6237999200820923,-26.356964111328125,3.1975762844085693,0.4584214389324188,0.7671083807945251,0.8302680850028992,0,False,0.1792125701904297,0.0,True,0.2176695466041565,0.14222122728824615,-0.33761852979660034,0.1421166956424713,0.21968920528888702,-0.20405609905719757,-0.31427454948425293,-0.17405220866203308,-0.28538376092910767,0.08222296833992004,-0.32976457476615906,0.11814266443252563,-0.25512605905532837,-0.1286020129919052,-0.337069571018219,-0.13619963824748993,0.0006551622645929456,-0.09934484213590622,-0.18960773944854736,-0.08960773795843124,-0.18414251506328583,-0.28414252400398254,0.03995361924171448,0.13995361328125,0.5804973840713501,-0.21950262784957886,0.5715802907943726,-0.2284197211265564,0.9639084339141846,-0.03609156608581543,0.8327964544296265,-0.16720354557037354,-1.3044893741607666,0.1955106258392334,-1.2982503175735474,0.20174968242645264,-1.3640825748443604,0.13591742515563965,-1.2995871305465698,0.20041286945343018
side,0.1,0,0.6060689091682434,-27.33075714111328,3.8306853771209717,0.47580790519714355,0.9885542988777161,0.8512888550758362,0,False,0.2340862900018692,0.0,True,0.2299973964691162,0.15233124792575836,-0.34361574053764343,0.14752906560897827,0.22453531622886658,-0.21573732793331146,-0.3234138488769531,-0.1799992024898529,-0.2683145999908447,0.06917694211006165,-0.34380608797073364,0.11054971814155579,-0.24979403614997864,-0.15527404844760895,-0.34032052755355835,-0.14783520996570587,0.029932901263237,-0.07006710022687912,-0.21738922595977783,-0.11738922446966171,-0.21498553454875946,-0.3149855434894562,-0.03877433016896248,0.06122567132115364,0.5073214769363403,-0.2926785349845886,0.5031360387802124,-0.29686397314071655,0.8714077472686768,-0.12859225273132324,0.7735906839370728,-0.22640931606292725,-1.225024938583374,0.274975061416626,-1.18256676197052,0.31743323802948,-1.297729253768921,0.2022707462310791,-1.2224611043930054,0.27753889560699463
side,0.12,0,0.5835337042808533,-28.506973266601562,4.473703384399414,0.49660980701446533,1.2320338487625122,0.9912980198860168,0,False,0.2953433692455292,0.0,True,0.22948068380355835,0.17891168594360352,-0.35139012336730957,0.16132093966007233,0.237966850399971,-0.2302340865135193,-0.32330322265625,-0.18805751204490662,-0.24067826569080353,0.06428375840187073,-0.35682255029678345,0.10565394163131714,-0.24226483702659607,-0.20528525114059448,-0.32879161834716797,-0.16986164450645447,0.10322204232215881,0.003222040832042694,-0.25706225633621216,-0.15706226229667664,-0.22080110013484955,-0.32080110907554626,-0.18527169525623322,-0.0852716937661171,0.44294628500938416,-0.3570537269115448,0.4312337636947632,-0.36876624822616577,0.753302812576294,-0.24669718742370605,0.7201145887374878,-0.2798854112625122,-1.0839440822601318,0.41605591773986816,-1.1092191934585571,0.39078080654144287,-1.2336523532867432,0.26634764671325684,-1.1646727323532104,0.33532726764678955
side,0.14,0,0.5562661290168762,-29.476240158081055,5.177853107452393,0.5140749216079712,1.4654251337051392,0.8228611946105957,0,False,0.3680989444255829,0.0,True,0.2155781090259552,0.2207791954278946,-0.35265007615089417,0.18146023154258728,0.27044039964675903,-0.2408212423324585,-0.31103140115737915,-0.19626954197883606,-0.20299625396728516,0.06864479184150696,-0.3638087511062622,0.1049935519695282,-0.23304176330566406,-0.2692047357559204,-0.30290651321411133,-0.19788917899131775,0.21376776695251465,0.11376776546239853,-0.29499393701553345,-0.19499394297599792,-0.20431636273860931,-0.30431637167930603,-0.3771521747112274,-0.2771521806716919,0.39918407797813416,-0.4008159339427948,0.33934855461120605,-0.4606514573097229,0.6260831356048584,-0.3739168643951416,0.6467384099960327,-0.3532615900039673,-0.9144764542579651,0.5855235457420349,-1.1071621179580688,0.39283788204193115,-1.1976172924041748,0.3023827075958252,-1.0763033628463745,0.4236966371536255
side,0.16,0,0.5247653722763062,-30.10421371459961,5.813826560974121,0.5257800817489624,1.6636639833450317,0.6277049779891968,0,False,0.4379882514476776,0.0,False,0.20397424697875977,0.26099085807800293,-0.3383129835128784,0.19975623488426208,0.30997392535209656,-0.24632102251052856,-0.2974821925163269,-0.20285442471504211,-0.16796132922172546,0.07683712244033813,-0.3636847734451294,0.10708469152450562,-0.223105788230896,-0.3276640772819519,-0.26660335063934326,-0.22327736020088196,0.3243218958377838,0.2243219017982483,-0.3217349648475647,-0.22173497080802917,-0.1815408170223236,-0.28154081106185913,-0.5629348754882812,-0.4629348814487457,0.39170557260513306,-0.4082944393157959,0.21832212805747986,-0.5816779136657715,0.5214062929153442,-0.47859370708465576,0.5648723840713501,-0.4351276159286499,-0.8377598524093628,0.6622401475906372,-1.0876352787017822,0.4123647212982178,-1.1870055198669434,0.31299448013305664,-0.9718616008758545,0.5281383991241455
side,0.18,0,0.48958319425582886,-29.746139526367188,6.141839981079102,0.5206390023231506,1.833450198173523,0.4519340693950653,0,False,0.49510592222213745,0.0,False,0.20654290914535522,0.2948864698410034,-0.3141736686229706,0.21534676849842072,0.3385559916496277,-0.24293193221092224,-0.29565006494522095,-0.20272493362426758,-0.1472562849521637,0.09113597869873047,-0.35979482531547546,0.11385214328765869,-0.2202581763267517,-0.3661702573299408,-0.2391223907470703,-0.23942482471466064,0.42821362614631653,0.328213632106781,-0.3140338659286499,-0.21403387188911438,-0.14312636852264404,-0.24312636256217957,-0.6869935989379883,-0.5869935750961304,0.38510194420814514,-0.4148980677127838,0.11029758304357529,-0.6897024512290955,0.46387043595314026,-0.5361295938491821,0.4916355311870575,-0.5083644390106201,-0.837759792804718,0.662240207195282,-1.0236520767211914,0.4763479232788086,-1.1900944709777832,0.3099055290222168,-0.8449108600616455,0.6550891399383545
side,0.2,0,0.4512316584587097,-29.154531478881836,6.043436527252197,0.5106858611106873,1.9816821813583374,0.39266499876976013,0,False,0.538081705570221,0.0,False,0.2127484381198883,0.31119826436042786,-0.3002236783504486,0.2231616973876953,0.3421267569065094,-0.23950883746147156,-0.3181038200855255,-0.19815383851528168,-0.14353154599666595,0.104137122631073,-0.3624442517757416,0.12110620737075806,-0.21122366189956665,-0.3811383545398712,-0.21971175074577332,-0.24609044194221497,0.48166972398757935,0.3816697299480438,-0.285795122385025,-0.1857951283454895,-0.10554662346839905,-0.20554661750793457,-0.7489378452301025,-0.6489378213882446,0.36914321780204773,-0.4308567941188812,0.026815183460712433,-0.7731848359107971,0.43367087841033936,-0.5663291215896606,0.46469414234161377,-0.5353058576583862,-0.837759792804718,0.662240207195282,-0.8379342555999756,0.6620657444000244,-1.1469660997390747,0.3530339002609253,-0.8377594947814941,0.6622405052185059
