step,time_s,phase,cmd_x,cmd_y,cmd_yaw,height,x,y,speed,yaw_speed,roll_deg,pitch_deg,foot_contacts,base_contact,done,vx,vy,vx_b,vy_b,push_delta_vy,joint_rms_deviation,FL_foot_x_b,FL_foot_y_b,FL_foot_z_w,FL_foot_fz,FL_foot_contact,FL_foot_speed_xy,FR_foot_x_b,FR_foot_y_b,FR_foot_z_w,FR_foot_fz,FR_foot_contact,FR_foot_speed_xy,RL_foot_x_b,RL_foot_y_b,RL_foot_z_w,RL_foot_fz,RL_foot_contact,RL_foot_speed_xy,RR_foot_x_b,RR_foot_y_b,RR_foot_z_w,RR_foot_fz,RR_foot_contact,RR_foot_speed_xy
17,0.34,stand,0.0,0.0,0.0,0.3259578347206116,-0.023059608414769173,0.001896667992696166,0.06767772138118744,0.02227255515754223,-1.912879427539873,-1.629421027455643,4,0,0,-0.06253519654273987,0.025877082720398903,-0.06517793238162994,0.023262549191713333,0.0,0.09823018312454224,0.23420308530330658,0.13968037068843842,0.023548826575279236,38.58271789550781,1,0.02379794232547283,0.16458269953727722,-0.1723618358373642,0.023249201476573944,45.7303581237793,1,0.016626430675387383,-0.31835564970970154,0.12123870104551315,0.02268616110086441,38.07734680175781,1,0.010220502503216267,-0.2802463173866272,-0.14395882189273834,0.02297939360141754,28.131511688232422,1,0.0090838223695755
18,0.36,stand,0.0,0.0,0.0,0.32388824224472046,-0.024232331663370132,0.002420459408313036,0.06238733232021332,0.0225009024143219,-1.940433050981939,-1.671636932611611,4,0,0,-0.056174516677856445,0.027140429243445396,-0.058558445423841476,0.024755990132689476,0.0,0.09959734231233597,0.23501083254814148,0.13898441195487976,0.023569628596305847,38.19435119628906,1,0.016345275565981865,0.16530844569206238,-0.17300090193748474,0.023268774151802063,45.277366638183594,1,0.016200443729758263,-0.31748589873313904,0.12079119682312012,0.022703632712364197,37.414005279541016,1,0.00912454817444086,-0.2794947922229767,-0.1444164365530014,0.02300252765417099,27.306926727294922,1,0.006936323828995228
19,0.38,stand,0.0,0.0,0.0,0.32202714681625366,-0.025274433195590973,0.002962122904136777,0.056786369532346725,0.022349314764142036,-1.944547172739814,-1.71492165565098,4,0,0,-0.04954495280981064,0.027748681604862213,-0.05167538672685623,0.02561909891664982,0.0,0.10154808312654495,0.23570603132247925,0.1383848786354065,0.023574255406856537,38.37480926513672,1,0.02064686268568039,0.16591930389404297,-0.17354167997837067,0.023280292749404907,44.91554641723633,1,0.014436710625886917,-0.31674087047576904,0.12045265734195709,0.022718988358974457,38.045230865478516,1,0.00958638358861208,-0.27886050939559937,-0.1447732150554657,0.023015864193439484,26.59976577758789,1,0.00791760440915823
20,0.4,stand,0.0,0.0,0.0,0.3203735053539276,-0.026188556104898453,0.003509432077407837,0.05138562247157097,0.022009791806340218,-1.93268014594374,-1.7589201334586155,4,0,0,-0.043246157467365265,0.02775341458618641,-0.04511721432209015,0.02590237744152546,0.0,0.10381896793842316,0.23628723621368408,0.13786768913269043,0.02358710765838623,38.33708190917969,1,0.01887965202331543,0.16641861200332642,-0.17401184141635895,0.02329029142856598,44.520450592041016,1,0.013165615499019623,-0.31611019372940063,0.12018650025129318,0.0227329283952713,38.49935531616211,1,0.010321627371013165,-0.2783401310443878,-0.1450597196817398,0.023027509450912476,26.01801109313965,1,0.008036857470870018
21,0.42,stand,0.0,0.0,0.0,0.31892967224121094,-0.026980381458997726,0.0040509942919015884,0.04612112417817116,0.021219082176685333,-1.9093919756383468,-1.8018826636682304,4,0,0,-0.03723069652915001,0.0272219255566597,-0.03883301094174385,0.02565952017903328,0.0,0.10619692504405975,0.23677125573158264,0.13741204142570496,0.023597002029418945,38.461158752441406,1,0.01742136850953102,0.16682101786136627,-0.17442375421524048,0.023298464715480804,44.09441375732422,1,0.012007848359644413,-0.3155810534954071,0.11997511237859726,0.022745393216609955,38.85371398925781,1,0.01106713805347681,-0.2779187560081482,-0.14529190957546234,0.023037753999233246,25.575843811035156,1,0.008357750251889229
22,0.44,stand,0.0,0.0,0.0,0.3176944851875305,-0.027656303718686104,0.004576422739773989,0.041002243757247925,0.020169587805867195,-1.8786409698910684,-1.842437979082239,4,0,0,-0.031561803072690964,0.026173202320933342,-0.03289182856678963,0.024894550442695618,0.0,0.1085006445646286,0.23716959357261658,0.13700875639915466,0.023605257272720337,38.65321350097656,1,0.01608673483133316,0.1671396940946579,-0.174786776304245,0.023305058479309082,43.60799789428711,1,0.010935083962976933,-0.3151423931121826,0.11980489641427994,0.022755742073059082,39.0408935546875,1,0.011787441559135914,-0.27758079767227173,-0.14548292756080627,0.023038528859615326,25.412139892578125,1,0.00944350752979517
23,0.46,stand,0.0,0.0,0.0,0.316662073135376,-0.028223365545272827,0.005076948553323746,0.03603867441415787,0.018596399575471878,-1.8424988104545343,-1.8798977246983508,4,0,0,-0.026239965111017227,0.024703245609998703,-0.02731061726808548,0.0236824881285429,0.0,0.110621377825737,0.23749031126499176,0.13665594160556793,0.023612380027770996,38.80213165283203,1,0.01489182747900486,0.1673845499753952,-0.17510917782783508,0.02331291139125824,43.094207763671875,1,0.005698542110621929,-0.31479185819625854,0.11967752128839493,0.02276357263326645,40.69412612915039,1,0.004469790030270815,-0.27732139825820923,-0.14563563466072083,0.023052595555782318,24.332294464111328,1,0.01105576939880848
24,0.48,stand,0.0,0.0,0.0,0.31582215428352356,-0.028689736500382423,0.005543098784983158,0.031243447214365005,0.0169678945094347,-1.8064806616401183,-1.9129611763665015,4,0,0,-0.021353771910071373,0.022807221859693527,-0.022167954593896866,0.02202756330370903,0.0,0.11247546970844269,0.23774729669094086,0.13633586466312408,0.02361719310283661,39.10616683959961,1,0.013783174566924572,0.1675713211297989,-0.17539311945438385,0.02331465482711792,42.48151397705078,1,0.009113889187574387,-0.31450384855270386,0.11955760419368744,0.022772319614887238,39.7758674621582,1,0.011720769107341766,-0.277125746011734,-0.14577485620975494,0.02305889129638672,24.540361404418945,1,0.009890676476061344
25,0.5,stand,0.0,0.0,0.0,0.3151601552963257,-0.029064685106277466,0.005968798883259296,0.026757046580314636,0.015960918739438057,-1.7706456472728234,-1.9433851868072656,4,0,0,-0.01699812337756157,0.02066406048834324,-0.017574813216924667,0.02009757049381733,0.0,0.11402559280395508,0.23793867230415344,0.13606175780296326,0.023622795939445496,39.22176742553711,1,0.012893162667751312,0.16769595444202423,-0.1756429672241211,0.02331751585006714,42.05805587768555,1,0.00822035875171423,-0.31428611278533936,0.11946143954992294,0.02277856320142746,39.590946197509766,1,0.012280356138944626,-0.27698832750320435,-0.14588597416877747,0.023055478930473328,24.504711151123047,1,0.0109421880915761
26,0.52,stand,0.0,0.0,0.0,0.31465858221054077,-0.02935677394270897,0.006350868847221136,0.0225715059787035,0.015542909502983093,-1.737880802937449,-1.972448068612493,4,0,0,-0.012980815954506397,0.018465407192707062,-0.013349623419344425,0.018071595579385757,0.0,0.11529244482517242,0.23806782066822052,0.13580386340618134,0.023626085370779037,39.27151107788086,1,0.012064403854310513,0.16775865852832794,-0.17587624490261078,0.023319751024246216,41.57073974609375,1,0.0077463178895413876,-0.3141409456729889,0.11938449740409851,0.02278292179107666,39.24774169921875,1,0.012693250551819801,-0.27691951394081116,-0.1459827721118927,0.023058339953422546,24.250394821166992,1,0.011552881449460983
