step,time_s,phase,cmd_x,cmd_y,cmd_yaw,height,x,y,speed,yaw_speed,roll_deg,pitch_deg,foot_contacts,base_contact,done,vx,vy,vx_b,vy_b,push_delta_vy,joint_rms_deviation,FL_foot_x_b,FL_foot_y_b,FL_foot_z_w,FL_foot_fz,FL_foot_contact,FL_foot_speed_xy,FR_foot_x_b,FR_foot_y_b,FR_foot_z_w,FR_foot_fz,FR_foot_contact,FR_foot_speed_xy,RL_foot_x_b,RL_foot_y_b,RL_foot_z_w,RL_foot_fz,RL_foot_contact,RL_foot_speed_xy,RR_foot_x_b,RR_foot_y_b,RR_foot_z_w,RR_foot_fz,RR_foot_contact,RR_foot_speed_xy
1,0.02,stand,0.0,0.0,0.0,0.39859455823898315,4.02349978685379e-05,-6.31762231932953e-05,0.003247296204790473,0.05363190174102783,-0.026624577642705555,0.027326703080095015,0,0,0,0.0031530261039733887,-0.000776761444285512,0.0032200468704104424,-0.0008450270397588611,0.0,0.06566264480352402,0.17728717625141144,0.17314869165420532,0.08034376055002213,0.0,0,0.34491777420043945,0.18266133964061737,-0.174543097615242,0.0891803503036499,0.0,0,0.5385794639587402,-0.29128196835517883,0.1699652522802353,0.09509526193141937,0.0,0,1.2109248638153076,-0.2910468876361847,-0.16396470367908478,0.09558854252099991,0.0,0,1.3886877298355103
2,0.04,stand,0.0,0.0,0.0,0.39351004362106323,-0.0001462828367948532,1.244843952008523e-05,0.015899887308478355,0.039315365254879,-0.09613878789987065,0.10478720811149518,0,0,0,-0.015153300017118454,0.004814965650439262,-0.014519546180963516,0.004271106328815222,0.0,0.13401120901107788,0.19306203722953796,0.16595476865768433,0.06699345260858536,0.0,0,1.006005883216858,0.1925678849220276,-0.18002082407474518,0.0658588632941246,0.0,0,0.7436850070953369,-0.31861087679862976,0.16470348834991455,0.07973452657461166,0.0,0,1.2365611791610718,-0.3134891986846924,-0.1514478325843811,0.08117526769638062,0.0,0,1.0939114093780518
3,0.06,stand,0.0,0.0,0.0,0.38426080346107483,-0.0004951879382133484,8.75837795319967e-05,0.018541958183050156,0.011602512560784817,-0.504156326319328,0.2319108556964378,0,0,0,-0.017788507044315338,0.005231944844126701,-0.015549244359135628,0.00042773669702000916,0.0,0.18766658008098602,0.20762349665164948,0.15768425166606903,0.04724474251270294,0.0,0,0.7175936102867126,0.20763741433620453,-0.18363595008850098,0.04788140952587128,0.0,0,0.6972977519035339,-0.33647555112838745,0.15666553378105164,0.06640725582838058,0.0,0,0.7224700450897217,-0.32993555068969727,-0.14625394344329834,0.06440625339746475,0.0,0,0.6876966953277588
4,0.08,stand,0.0,0.0,0.0,0.3710479736328125,-0.0008186101913452148,0.0001459669292671606,0.010606055147945881,0.006912552751600742,-1.0097389882364252,0.3481032590923444,2,0,0,-0.009036717936396599,0.005552127957344055,-0.004465132020413876,-0.007655720226466656,0.0,0.23735705018043518,0.2137366235256195,0.1497970074415207,0.023068740963935852,12.664612770080566,1,0.203531414270401,0.21086391806602478,-0.1868707239627838,0.02269318699836731,75.07945251464844,1,0.15045958757400513,-0.3467535376548767,0.1494099348783493,0.04581640660762787,0.0,0,0.333933025598526,-0.33442533016204834,-0.14604373276233673,0.04755314439535141,0.0,0,0.10494880378246307
5,0.1,stand,0.0,0.0,0.0,0.3567500412464142,-0.0015663616359233856,0.0006462875753641129,0.054110728204250336,0.03020547516644001,-1.1612864784887276,-0.39500928973271604,3,0,0,-0.04078083112835884,0.03556536138057709,-0.04523216187953949,0.022279167547822,0.0,0.2099987417459488,0.20905253291130066,0.14845852553844452,0.023261480033397675,76.30029296875,1,0.050387363880872726,0.2056553214788437,-0.18793298304080963,0.023182153701782227,107.9018325805664,1,0.05436323955655098,-0.3446880280971527,0.1448892056941986,0.022090576589107513,149.91885375976562,1,0.49347159266471863,-0.33242130279541016,-0.14826034009456635,0.02858176827430725,0.0,0,0.4409560263156891
6,0.12,stand,0.0,0.0,0.0,0.34484604001045227,-0.003194862976670265,0.0011492412304505706,0.09748649597167969,0.06287427246570587,-1.5831245111574157,-1.8598526135882443,4,0,0,-0.09456230700016022,0.023697825148701668,-0.11039932072162628,0.0105619877576828,0.0,0.15927214920520782,0.2019299566745758,0.14539465308189392,0.02331981062889099,95.18812561035156,1,0.042196694761514664,0.19814413785934448,-0.19082099199295044,0.023251943290233612,83.29489135742188,1,0.041930023580789566,-0.3524158298969269,0.14304126799106598,0.022273153066635132,55.072940826416016,1,0.04276837781071663,-0.33670708537101746,-0.15017640590667725,0.022434867918491364,44.26874923706055,1,0.03600354492664337
7,0.14,stand,0.0,0.0,0.0,0.3363901972770691,-0.005268966779112816,0.0016058370238170028,0.10725919157266617,0.00448586605489254,-1.7202246572112603,-2.6115798185452626,4,0,0,-0.10451102256774902,0.024124259129166603,-0.12035079300403595,0.014162959530949593,0.0,0.13223373889923096,0.19950632750988007,0.14422030746936798,0.023366183042526245,66.2857666015625,1,0.03813128545880318,0.19560131430625916,-0.1918812245130539,0.02329859882593155,56.986541748046875,1,0.03758164122700691,-0.35473909974098206,0.1423174887895584,0.022361159324645996,53.864933013916016,1,0.02871672622859478,-0.33910685777664185,-0.15078313648700714,0.02251623570919037,62.43231964111328,1,0.03418981656432152
8,0.16,stand,0.0,0.0,0.0,0.33031317591667175,-0.007296234369277954,0.002057543955743313,0.1014217659831047,0.021957874298095703,-1.9699315707901663,-2.7542342957765027,4,0,0,-0.09881007671356201,0.022867966443300247,-0.11133485287427902,0.014370221644639969,0.0,0.11922404170036316,0.2004610151052475,0.1424979418516159,0.023404568433761597,60.62483215332031,1,0.03207094967365265,0.19652105867862701,-0.19346289336681366,0.02333758771419525,49.50948715209961,1,0.03208807483315468,-0.3536204397678375,0.14080215990543365,0.02241159975528717,46.446998596191406,1,0.01852571964263916,-0.3380086123943329,-0.1522051841020584,0.02256372570991516,45.928977966308594,1,0.011891552247107029
9,0.18,stand,0.0,0.0,0.0,0.3255390524864197,-0.0091508524492383,0.002387847052887082,0.09048376977443695,0.026738066226243973,-2.3102340067984155,-2.7513054252830367,4,0,0,-0.08924254775047302,0.014935885556042194,-0.09954511374235153,0.006740905810147524,0.0,0.11333304643630981,0.2021087408065796,0.14037422835826874,0.02343619614839554,55.945831298828125,1,0.02655775472521782,0.19808077812194824,-0.19541987776756287,0.02337042987346649,45.72101974487305,1,0.026141371577978134,-0.35184672474861145,0.13897345960140228,0.022447772324085236,42.51298141479492,1,0.01685168407857418,-0.3363099694252014,-0.1539650410413742,0.022598981857299805,33.620635986328125,1,0.005802380386739969
10,0.2,stand,0.0,0.0,0.0,0.32150208950042725,-0.010815080255270004,0.0025681303814053535,0.07993955165147781,0.020542368292808533,-2.6099405731444594,-2.7693727697416013,4,0,0,-0.07957442104816437,0.007631758693605661,-0.08847561478614807,-0.0003026538761332631,0.0,0.11194732040166855,0.20349319279193878,0.1386299878358841,0.023462221026420593,50.60185241699219,1,0.027097012847661972,0.19938091933727264,-0.19699566066265106,0.02339620143175125,44.869659423828125,1,0.023948192596435547,-0.35033756494522095,0.137504443526268,0.0224725604057312,39.60003662109375,1,0.0060356087051332,-0.3348844051361084,-0.15535438060760498,0.02262820303440094,30.503782272338867,1,0.014368097297847271
