step,time_s,phase,cmd_x,cmd_y,cmd_yaw,height,x,y,speed,yaw_speed,roll_deg,pitch_deg,foot_contacts,base_contact,done,vx,vy,vx_b,vy_b,push_delta_vy,joint_rms_deviation,FL_foot_x_b,FL_foot_y_b,FL_foot_z_w,FL_foot_fz,FL_foot_contact,FL_foot_speed_xy,FR_foot_x_b,FR_foot_y_b,FR_foot_z_w,FR_foot_fz,FR_foot_contact,FR_foot_speed_xy,RL_foot_x_b,RL_foot_y_b,RL_foot_z_w,RL_foot_fz,RL_foot_contact,RL_foot_speed_xy,RR_foot_x_b,RR_foot_y_b,RR_foot_z_w,RR_foot_fz,RR_foot_contact,RR_foot_speed_xy
1,0.02,stand,0.0,0.0,0.0,0.39856573939323425,3.981776535511017e-05,-6.198441406013444e-05,0.0031869136728346348,0.05303134024143219,-0.026159119260573026,0.027604381285851774,0,0,0,0.0030931776855140924,-0.0007672493811696768,0.0031615986954420805,-0.0008349574054591358,0.0,0.06564124673604965,0.17728212475776672,0.1731821894645691,0.08033052086830139,0.0,0,0.34366142749786377,0.18265953660011292,-0.17457295954227448,0.08916935324668884,0.0,0,0.5380505919456482,-0.2912897765636444,0.16999347507953644,0.09508287906646729,0.0,0,1.2112492322921753,-0.2910509407520294,-0.1639946699142456,0.09557817131280899,0.0,0,1.3886997699737549
2,0.04,stand,0.0,0.0,0.0,0.39345067739486694,-0.0001409035176038742,1.1181404261151329e-05,0.015459347516298294,0.03897217661142349,-0.09556128339935419,0.10493863287178584,0,0,0,-0.014726080000400543,0.004704678896814585,-0.014089645817875862,0.004161262884736061,0.0,0.13416753709316254,0.19301371276378632,0.16600401699543,0.06691132485866547,0.0,0,1.0050339698791504,0.19250276684761047,-0.18008385598659515,0.06576050072908401,0.0,0,0.7411631345748901,-0.3186611235141754,0.16475480794906616,0.07967258989810944,0.0,0,1.237459421157837,-0.31353339552879333,-0.15149296820163727,0.08112630993127823,0.0,0,1.0953460931777954
3,0.06,stand,0.0,0.0,0.0,0.3841794431209564,-0.0004815608263015747,8.427955617662519e-05,0.01818835735321045,0.011019683443009853,-0.4995082225065757,0.232411513898685,0,0,0,-0.017438311129808426,0.005169302690774202,-0.015191360376775265,0.00040174147579818964,0.0,0.18789546191692352,0.207580104470253,0.15773943066596985,0.047127172350883484,0.0,0,0.7196685671806335,0.2075483798980713,-0.18368005752563477,0.047718413174152374,0.0,0,0.697666347026825,-0.3365229666233063,0.15671685338020325,0.06629375368356705,0.0,0,0.7218866348266602,-0.3299647569656372,-0.14628314971923828,0.06434197723865509,0.0,0,0.6855802536010742
4,0.08,stand,0.0,0.0,0.0,0.37094396352767944,-0.0007967613637447357,0.00014139112317934632,0.010014841333031654,0.005268699023872614,-1.0015320890618318,0.34996883455068345,2,0,0,-0.00846395269036293,0.005353367421776056,-0.003861440345644951,-0.00776872131973505,0.0,0.23719190061092377,0.21368394792079926,0.14992482960224152,0.023017428815364838,17.344249725341797,1,0.1801246702671051,0.21078652143478394,-0.18688219785690308,0.022694751620292664,78.03556823730469,1,0.1464524120092392,-0.3467487096786499,0.14943444728851318,0.04566321521997452,0.0,0,0.3340742290019989,-0.33441871404647827,-0.14606697857379913,0.0474744513630867,0.0,0,0.10444089025259018
5,0.1,stand,0.0,0.0,0.0,0.35662591457366943,-0.0015575326979160309,0.0006180930649861693,0.05372511222958565,0.025885723531246185,-1.1650125601243813,-0.39704055063928084,3,0,0,-0.04188857600092888,0.033641267567873,-0.04638621211051941,0.02027161791920662,0.0,0.20942755043506622,0.20897381007671356,0.14854370057582855,0.02326100319623947,78.68402862548828,1,0.05089924857020378,0.20557527244091034,-0.18797613680362701,0.023182213306427002,108.64527130126953,1,0.05506051331758499,-0.34434962272644043,0.14486172795295715,0.022088967263698578,149.4688262939453,1,0.5071561336517334,-0.332528680562973,-0.14840731024742126,0.02838626503944397,0.0,0,0.43617624044418335
6,0.12,stand,0.0,0.0,0.0,0.34460949897766113,-0.003190610557794571,0.0010844070930033922,0.09688808023929596,0.06285475194454193,-1.585171433474304,-1.8550659316405347,4,0,0,-0.0943615585565567,0.021981731057167053,-0.110428087413311,0.008593560196459293,0.0,0.1582038849592209,0.20188839733600616,0.14553269743919373,0.02332032471895218,96.19403839111328,1,0.04295630007982254,0.19810689985752106,-0.1908077597618103,0.02325272560119629,84.2132797241211,1,0.04276150092482567,-0.35205110907554626,0.14304739236831665,0.02227671444416046,55.744911193847656,1,0.04307057708501816,-0.3368086516857147,-0.15026924014091492,0.022433795034885406,45.07304000854492,1,0.03584853187203407
7,0.14,stand,0.0,0.0,0.0,0.3359772861003876,-0.0052544549107551575,0.0015149686951190233,0.10638357698917389,0.007629557512700558,-1.7244948061029877,-2.6075815965598665,4,0,0,-0.10383047163486481,0.023166760802268982,-0.12007103115320206,0.012890392914414406,0.0,0.1309109628200531,0.1994537115097046,0.14436785876750946,0.02336755394935608,67.38151550292969,1,0.03880710527300835,0.19553989171981812,-0.19185402989387512,0.02330019325017929,59.319847106933594,1,0.038273222744464874,-0.3543798625469208,0.1423533707857132,0.022365212440490723,55.02409362792969,1,0.029570164158940315,-0.3392252027988434,-0.15084291994571686,0.022516340017318726,63.283687591552734,1,0.03503984957933426
8,0.16,stand,0.0,0.0,0.0,0.3297264575958252,-0.007270468398928642,0.0019555953331291676,0.1008603498339653,0.023784616962075233,-1.9656405044441059,-2.758133480018934,4,0,0,-0.09828535467386246,0.022645045071840286,-0.11122215539216995,0.013881256803870201,0.0,0.11800793558359146,0.2003588229417801,0.1426997035741806,0.02340700477361679,61.94039535522461,1,0.03267493471503258,0.19639550149440765,-0.19337862730026245,0.02333994209766388,51.89292907714844,1,0.032656632363796234,-0.3533034324645996,0.14091737568378448,0.022416308522224426,47.67217254638672,1,0.018878452479839325,-0.3381834924221039,-0.15218515694141388,0.022564418613910675,46.87773132324219,1,0.012735748663544655
9,0.18,stand,0.0,0.0,0.0,0.32480543851852417,-0.009119901806116104,0.002292135963216424,0.09042609483003616,0.028530629351735115,-2.3034443718766,-2.761897768025257,4,0,0,-0.08906512707471848,0.015629492700099945,-0.09972938895225525,0.007187340408563614,0.0,0.1125415563583374,0.20196764171123505,0.1405840814113617,0.023438870906829834,57.27180099487305,1,0.027104536071419716,0.19790758192539215,-0.1953238546848297,0.0233733132481575,47.82793045043945,1,0.026658304035663605,-0.35156169533729553,0.13911588490009308,0.02245306968688965,43.617923736572266,1,0.01709388941526413,-0.33652326464653015,-0.15391004085540771,0.02260126918554306,35.3251953125,1,0.01658996008336544
10,0.2,stand,0.0,0.0,0.0,0.3206445872783661,-0.010785972699522972,0.0024941707961261272,0.08033843338489532,0.021313678473234177,-2.606650129511806,-2.783399843862692,4,0,0,-0.07983008027076721,0.009023397229611874,-0.08905516564846039,0.0008339275373145938,0.0,0.11176255345344543,0.20333683490753174,0.13880237936973572,0.023465625941753387,51.85734558105469,1,0.0280633345246315,0.19918759167194366,-0.19693565368652344,0.023400798439979553,46.646812438964844,1,0.02219633013010025,-0.35006183385849,0.137626051902771,0.022478260099887848,40.42351150512695,1,0.004746686667203903,-0.3351057469844818,-0.15531906485557556,0.02262815088033676,30.225589752197266,1,0.00591456750407815
