pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s
side,0.02,0,0.6557440757751465,7.7090559005737305,-3.446544885635376,0.14695686101913452,0.15203164517879486,2.306133508682251,0,False,0.16855385899543762,0.0
side,0.04,0,0.6483466625213623,11.794632911682129,-3.5014917850494385,0.21384428441524506,0.5210219621658325,4.671602725982666,0,False,0.3628844618797302,0.0
side,0.06,0,0.6338589191436768,15.968338966369629,-4.161118507385254,0.28610965609550476,0.8116791844367981,2.530864953994751,0,False,0.4402981698513031,0.0
side,0.08,0,0.6176585555076599,15.460198402404785,-4.878861427307129,0.28081807494163513,0.8019310235977173,1.3748421669006348,0,False,0.5094190835952759,0.0
side,0.1,0,0.6008908748626709,13.546975135803223,-5.181828022003174,0.2513096034526825,0.8778854012489319,1.7672560214996338,0,False,0.5499498248100281,0.0
side,0.12,0,0.5813127160072327,12.217002868652344,-3.889298439025879,0.22269834578037262,1.088974952697754,1.8469363451004028,0,False,0.5469160079956055,0.0
side,0.14,0,0.5562706589698792,11.57226848602295,-2.349555492401123,0.20551419258117676,1.3922511339187622,1.3026045560836792,0,False,0.5385451912879944,0.0
side,0.16,0,0.5251867771148682,10.468592643737793,-1.1656914949417114,0.18353275954723358,1.686218500137329,1.3194082975387573,0,False,0.5459463596343994,0.0
side,0.18,0,0.48980748653411865,8.341325759887695,-0.6710381507873535,0.1459110677242279,1.8278357982635498,1.764688491821289,0,False,0.5537185668945312,0.0
side,0.2,0,0.452876478433609,7.781817436218262,-0.29610347747802734,0.13580964505672455,1.8858976364135742,0.3475838303565979,0,False,0.5618165135383606,0.0
side,0.22,0,0.41409429907798767,7.228915691375732,-0.42172038555145264,0.12629428505897522,1.9793368577957153,1.2837885618209839,0,False,0.5404216647148132,0.0
side,0.24,0,0.37054041028022766,9.714349746704102,0.01284673623740673,0.16934452950954437,2.332136392593384,2.611725091934204,1,False,0.5545920729637146,0.0
side,0.26,0,0.32610398530960083,6.184763431549072,0.9583196640014648,0.10915856808423996,2.1050703525543213,6.466936111450195,3,False,0.4850846230983734,0.0
side,0.28,0,0.28824082016944885,1.2474995851516724,3.9836361408233643,0.07282000035047531,1.8478450775146484,4.261842250823975,4,False,0.49517929553985596,0.0
side,0.3,0,0.2554651200771332,0.5375003814697266,6.294965744018555,0.11020542681217194,1.4026161432266235,2.6174633502960205,4,False,0.5424007773399353,0.0
side,0.32,0,0.242934450507164,-4.747154712677002,2.7408154010772705,0.09552595019340515,0.5132365226745605,3.302473306655884,4,False,0.5797628164291382,0.0
side,0.34,0,0.23850809037685394,-0.7147926092147827,0.9781496524810791,0.02114264667034149,0.4168940484523773,5.436456203460693,4,False,0.6216814517974854,0.0
side,0.36,0,0.2389170527458191,2.2408652305603027,1.1529093980789185,0.04397033527493477,0.4252344071865082,1.6577091217041016,4,False,0.6538670659065247,0.0
side,0.38,0,0.2414061576128006,1.537825107574463,1.889804482460022,0.04250852018594742,0.37797656655311584,1.683255910873413,4,False,0.6814321875572205,0.0
side,0.4,0,0.24513274431228638,0.7117217779159546,2.246622085571289,0.04112478718161583,0.34159454703330994,0.4771231710910797,4,False,0.6986542344093323,0.0
side,0.42,0,0.249831885099411,-0.06677865982055664,2.4424381256103516,0.04264124482870102,0.33426937460899353,1.0541599988937378,4,False,0.7021250128746033,0.0
side,0.44,0,0.2554657459259033,-0.747864305973053,2.8795371055603027,0.05191340297460556,0.33737751841545105,1.238215684890747,4,False,0.700299859046936,0.0
side,0.46,0,0.26178601384162903,-1.4518630504608154,3.341353416442871,0.0635514184832573,0.33526933193206787,1.4805420637130737,4,False,0.6966180801391602,0.0
side,0.48,0,0.2683928608894348,-2.3803257942199707,3.665083646774292,0.0761946439743042,0.33092090487480164,1.508205533027649,4,False,0.6907963752746582,0.0
side,0.5,0,0.2749151289463043,-3.340306043624878,3.9227936267852783,0.08977628499269485,0.31796592473983765,1.4067531824111938,4,False,0.6854398846626282,0.0
side,0.52,0,0.28108251094818115,-3.8192250728607178,4.173117160797119,0.09853444248437881,0.3034498691558838,1.3820865154266357,4,False,0.6812452077865601,0.0
side,0.54,0,0.28663143515586853,-4.193607807159424,4.328580856323242,0.1049472838640213,0.2887890040874481,1.5104976892471313,4,False,0.6772636771202087,0.0
side,0.56,0,0.2913626432418823,-4.710921764373779,4.397575855255127,0.11218380928039551,0.2748068869113922,1.5795800685882568,4,False,0.6742262840270996,0.0
side,0.58,0,0.29513129591941833,-5.186321258544922,4.452403545379639,0.11895397305488586,0.2630465626716614,1.590357780456543,4,False,0.6724861860275269,0.0
side,0.6,0,0.29779019951820374,-5.607326984405518,4.510417461395264,0.1252032369375229,0.25988614559173584,1.584503412246704,4,False,0.6721769571304321,0.0
side,0.62,0,0.29920873045921326,-6.066924095153809,4.5819807052612305,0.13223911821842194,0.27073898911476135,1.5469856262207031,4,False,0.6732557415962219,0.0
side,0.64,0,0.2994391918182373,-6.773103713989258,4.636357307434082,0.14271241426467896,0.27747461199760437,1.6579599380493164,4,False,0.6748407483100891,0.0
side,0.66,0,0.2993547022342682,-6.148000717163086,4.2855329513549805,0.13038069009780884,0.24948173761367798,1.6357769966125488,4,False,0.6743379235267639,0.0
side,0.68,0,0.29941999912261963,-5.77818489074707,3.7498559951782227,0.11991164088249207,0.23333311080932617,1.5651862621307373,4,False,0.675654947757721,0.0
side,0.7000000000000001,0,0.2993515431880951,-5.325900077819824,3.4073615074157715,0.11011087149381638,0.2289036065340042,1.4430451393127441,4,False,0.6766619086265564,0.0
side,0.72,0,0.29893001914024353,-5.0928874015808105,3.0388784408569336,0.10332036763429642,0.2114473581314087,1.0999635457992554,4,False,0.6765572428703308,0.0
side,0.74,0,0.29849734902381897,-5.07694149017334,2.5460965633392334,0.09898357093334198,0.17902913689613342,1.0303435325622559,4,False,0.6770243644714355,0.0
side,0.76,0,0.2980693280696869,-4.960773944854736,2.1727194786071777,0.09441125392913818,0.15358562767505646,1.0089707374572754,4,False,0.6782492995262146,0.0
side,0.78,0,0.2975175380706787,-4.7318596839904785,1.9272364377975464,0.08908677846193314,0.12372317165136337,0.9670075178146362,4,False,0.6797803640365601,0.0
side,0.8,0,0.2969047725200653,-4.509634017944336,1.701502799987793,0.0840560644865036,0.09049766510725021,0.9577844738960266,4,False,0.6821100115776062,0.0
side,0.8200000000000001,0,0.296311616897583,-4.220437049865723,1.5767372846603394,0.07857824116945267,0.06091277673840523,0.9547407627105713,4,False,0.6842631101608276,0.0
side,0.84,0,0.2955434322357178,-4.098916053771973,1.353432536125183,0.0752955973148346,0.05641689524054527,0.6357833743095398,4,False,0.685837984085083,0.0
side,0.86,0,0.2946383059024811,-3.9134891033172607,1.235927939414978,0.07159306854009628,0.049192752689123154,0.7960337400436401,4,False,0.6871539950370789,0.0
side,0.88,0,0.2938152849674225,-3.7084267139434814,1.1485822200775146,0.06772812455892563,0.040079884231090546,0.6699342131614685,4,False,0.6889503598213196,0.0
side,0.9,0,0.2930406332015991,-3.5505611896514893,1.034076452255249,0.06451958417892456,0.03840236738324165,0.6240196228027344,4,False,0.6906916499137878,0.0
side,0.92,0,0.29231637716293335,-3.3712918758392334,0.9675485491752625,0.06119515746831894,0.029856424778699875,0.6482335329055786,4,False,0.6918609142303467,0.0
side,0.9400000000000001,0,0.29174649715423584,-3.213712215423584,0.9306102991104126,0.05837644636631012,0.019958697259426117,0.6490963101387024,4,False,0.6927108764648438,0.0
side,0.96,0,0.2914218008518219,-3.0895488262176514,0.8946583867073059,0.056122347712516785,0.014496282674372196,0.6179678440093994,4,False,0.6939049363136292,0.0
side,0.98,0,0.29111385345458984,-3.0012359619140625,0.8954671621322632,0.05464834347367287,0.01505904458463192,0.530209481716156,4,False,0.6940135955810547,0.0
side,1.0,0,0.2909500002861023,-2.949791431427002,0.8742353320121765,0.05368295684456825,0.008975316770374775,0.5230585932731628,4,False,0.6945999264717102,0.0
side,1.02,0,0.29087182879447937,-2.908675193786621,0.8637353181838989,0.052943408489227295,0.0106721306219697,0.5262851119041443,4,False,0.6953297257423401,0.0
side,1.04,0,0.2907421290874481,-2.8728888034820557,0.874113142490387,0.05239751562476158,0.003806897671893239,0.49744275212287903,4,False,0.6952146887779236,0.0
side,1.06,0,0.29073888063430786,-2.8546340465545654,0.8760717511177063,0.05210292711853981,0.007826374843716621,0.4924505352973938,4,False,0.6953160166740417,0.0
side,1.08,0,0.2908024191856384,-2.8294901847839355,0.8945967555046082,0.05177998170256615,0.008042672649025917,0.5082559585571289,4,False,0.6954989433288574,0.0
side,1.1,0,0.2908047139644623,-2.8031625747680664,0.9244728684425354,0.05150265619158745,0.003957279026508331,0.4973450303077698,4,False,0.6952083110809326,0.0
side,1.12,0,0.29086777567863464,-2.7915878295898438,0.938043475151062,0.05138564109802246,0.008991178125143051,0.4885737895965576,4,False,0.6953360438346863,0.0
side,1.1400000000000001,0,0.2909293472766876,-2.7773783206939697,0.9554616808891296,0.05124850943684578,0.006488495506346226,0.4938706159591675,4,False,0.6954991221427917,0.0
side,1.16,0,0.2909468114376068,-2.765162706375122,0.9780769944190979,0.051176901906728745,0.004735633265227079,0.48166579008102417,4,False,0.6952638030052185,0.0
side,1.18,0,0.291028767824173,-2.756725311279297,0.9950523972511292,0.051137667149305344,0.009244986809790134,0.5256820321083069,4,False,0.6952664852142334,0.0
side,1.2,0,0.29112231731414795,-2.7705228328704834,1.0008494853973389,0.051398295909166336,0.006334573496133089,0.47247514128685,4,False,0.6952499747276306,0.0
