step,time_s,phase,cmd_x,cmd_y,cmd_yaw,height,x,y,speed,yaw_speed,roll_deg,pitch_deg,foot_contacts,base_contact,done,vx,vy,vx_b,vy_b,wz,push_delta_vy,joint_rms_deviation,stance_geometry_ok,current_vertical_foot_contacts,current_base_contact,current_base_force_n,max_joint_offset_rad,FL_foot_x_b,FL_foot_y_b,FL_foot_z_w,FL_foot_fz,FL_foot_contact,FL_foot_vertical_contact,FL_foot_speed_xy,FR_foot_x_b,FR_foot_y_b,FR_foot_z_w,FR_foot_fz,FR_foot_contact,FR_foot_vertical_contact,FR_foot_speed_xy,RL_foot_x_b,RL_foot_y_b,RL_foot_z_w,RL_foot_fz,RL_foot_contact,RL_foot_vertical_contact,RL_foot_speed_xy,RR_foot_x_b,RR_foot_y_b,RR_foot_z_w,RR_foot_fz,RR_foot_contact,RR_foot_vertical_contact,RR_foot_speed_xy,FL_knee_y_b,FR_knee_y_b,RL_knee_y_b,RR_knee_y_b,FL_hip_joint_offset_rad,FR_hip_joint_offset_rad,RL_hip_joint_offset_rad,RR_hip_joint_offset_rad,FL_thigh_joint_offset_rad,FR_thigh_joint_offset_rad,RL_thigh_joint_offset_rad,RR_thigh_joint_offset_rad,FL_calf_joint_offset_rad,FR_calf_joint_offset_rad,RL_calf_joint_offset_rad,RR_calf_joint_offset_rad
122,2.44,stand,0.0,0.0,0.0,0.29577115178108215,-0.035252802073955536,0.1352841705083847,0.08352511376142502,0.07621076703071594,11.735363800764633,2.088170469616138,3,0,0,-0.014524425379931927,0.08225257694721222,-0.015795253217220306,0.08126789331436157,-0.07621076703071594,0.0,0.2192406803369522,1,3,0,0.0,0.4280521869659424,0.2539263665676117,0.08860788494348526,0.0237107016146183,87.77764129638672,1,1,0.04331045225262642,0.19144095480442047,-0.16400086879730225,0.02335074543952942,15.883427619934082,1,1,0.13365048170089722,-0.2930901348590851,0.060570959001779556,0.022757098078727722,83.4354248046875,1,1,0.026971006765961647,-0.3089543581008911,-0.17159365117549896,0.04598367214202881,0.0,0,0,0.09544321894645691,0.10469097644090652,-0.1528155505657196,0.11617984622716904,-0.15216611325740814,-0.31900808215141296,0.028896436095237732,-0.4006212055683136,0.0038346946239471436,-0.087796151638031,-0.04852187633514404,0.22231519222259521,0.025516748428344727,-0.4280521869659424,0.009558796882629395,-0.21371877193450928,0.15668761730194092
123,2.46,stand,0.0,0.0,0.0,0.2958194315433502,-0.03545133396983147,0.1368984878063202,0.07367374747991562,0.17236992716789246,12.311766026142946,2.114295302861202,3,0,0,-0.007632811553776264,0.0732772946357727,-0.009385636076331139,0.06986234337091446,-0.17236992716789246,0.0,0.2171737104654312,1,3,0,0.0,0.4307442903518677,0.2541080415248871,0.09028032422065735,0.023729197680950165,86.25794219970703,1,1,0.012860526330769062,0.1921510100364685,-0.16204145550727844,0.023181475698947906,10.435569763183594,1,1,0.054795484989881516,-0.2927677631378174,0.061176493763923645,0.022752732038497925,79.75849151611328,1,1,0.016142239794135094,-0.30905991792678833,-0.1681564748287201,0.05202781409025192,0.0,0,0,0.2874898910522461,0.10580214858055115,-0.15188480913639069,0.1163446456193924,-0.15077118575572968,-0.31277531385421753,0.03556177765130997,-0.39839035272598267,0.01358487457036972,-0.08772403001785278,-0.05507206916809082,0.22141337394714355,0.05122411251068115,-0.4307442903518677,0.018091678619384766,-0.21418464183807373,0.11773431301116943
124,2.48,stand,0.0,0.0,0.0,0.29597362875938416,-0.035490043461322784,0.13840176165103912,0.06597725301980972,0.30483266711235046,12.884529468240938,2.0803087084380416,3,0,0,0.001002828124910593,0.06596963107585907,-0.0010531552834436297,0.06190696731209755,-0.30483266711235046,0.0,0.21602734923362732,1,3,0,0.0,0.4316781759262085,0.2538333833217621,0.09261105954647064,0.023697596043348312,87.81812286376953,1,1,0.05078978091478348,0.19059383869171143,-0.16003668308258057,0.0231667160987854,10.204126358032227,1,1,0.36888834834098816,-0.2928704023361206,0.06118154153227806,0.02275429666042328,76.29905700683594,1,1,0.013913905248045921,-0.311428040266037,-0.1597166210412979,0.058240264654159546,0.0,0,0,0.5878010988235474,0.10748788714408875,-0.15086574852466583,0.11636564880609512,-0.14767524600028992,-0.303508996963501,0.04234030842781067,-0.3984145224094391,0.03996294364333153,-0.08626103401184082,-0.05518156290054321,0.2218104600906372,0.09558069705963135,-0.4316781759262085,0.028138160705566406,-0.2141890525817871,0.06273698806762695
125,2.5,stand,0.0,0.0,0.0,0.2960551083087921,-0.03546953201293945,0.1398325264453888,0.06042741611599922,0.41605693101882935,13.293552785366213,2.031563355878953,3,0,0,0.00021393230417743325,0.06042703613638878,-0.0018462406005710363,0.058294881135225296,-0.41605693101882935,0.0,0.2177901566028595,0,3,0,0.0,0.43250203132629395,0.2533737123012543,0.09480461478233337,0.02369963750243187,87.70462036132812,1,1,0.05051497742533684,0.18327248096466064,-0.16079659759998322,0.023009270429611206,7.195379734039307,1,1,0.8551254868507385,-0.29305997490882874,0.05977553129196167,0.0227474644780159,69.36351013183594,1,1,0.016971774399280548,-0.3163510859012604,-0.1494070440530777,0.06128527224063873,0.0,0,0,0.7319071292877197,0.10910115391016006,-0.15104591846466064,0.11587824672460556,-0.14425833523273468,-0.29471921920776367,0.04041159152984619,-0.4033660888671875,0.07438620924949646,-0.08404272794723511,-0.042410850524902344,0.221763014793396,0.13764262199401855,-0.43250203132629395,0.04840099811553955,-0.21311378479003906,0.025617361068725586
126,2.52,stand,0.0,0.0,0.0,0.2957727015018463,-0.03563275188207626,0.14117926359176636,0.057296089828014374,0.41544783115386963,13.485885789751894,2.072395080510936,2,0,0,-0.015397639945149422,0.05518835783004761,-0.01680096425116062,0.05883064493536949,-0.41544783115386963,0.0,0.22025714814662933,0,2,0,0.0,0.4362778663635254,0.25340735912323,0.09621323645114899,0.023714464157819748,86.91121673583984,1,1,0.0382576547563076,0.17179442942142487,-0.16535192728042603,0.023023642599582672,3.364959716796875,0,0,0.8838154673576355,-0.2926099896430969,0.057131193578243256,0.022756271064281464,59.25270462036133,1,1,0.025008752942085266,-0.3215668201446533,-0.1429169774055481,0.05719450116157532,0.0,0,0,0.4695279002189636,0.11003378033638,-0.15286467969417572,0.11481029540300369,-0.14227938652038574,-0.28957581520080566,0.026605874300003052,-0.41239094734191895,0.09685474634170532,-0.08299952745437622,-0.021647930145263672,0.21883153915405273,0.13982391357421875,-0.4362778663635254,0.07730674743652344,-0.21143686771392822,0.048306941986083984
127,2.54,stand,0.0,0.0,0.0,0.2948369085788727,-0.036235809326171875,0.14238041639328003,0.0664275661110878,0.1820337325334549,13.59876491107011,2.2061745806893907,2,0,0,-0.04139073193073273,0.05195603147149086,-0.04138739034533501,0.0638546422123909,-0.1820337325334549,0.0,0.22283679246902466,0,2,0,0.0,0.4446910619735718,0.2542630136013031,0.09660756587982178,0.023716386407613754,83.25950622558594,1,1,0.022866500541567802,0.16508226096630096,-0.1684167981147766,0.023656368255615234,0.0,0,0,0.32462412118911743,-0.29133176803588867,0.05498379096388817,0.022748030722141266,55.814083099365234,1,1,0.07398463040590286,-0.3220749497413635,-0.1431037336587906,0.04810268431901932,0.0,0,0,0.12879613041877747,0.11005207151174545,-0.15404079854488373,0.11383451521396637,-0.14235572516918182,-0.2893121838569641,0.016999542713165283,-0.41992369294166565,0.09633547067642212,-0.08405840396881104,-0.005277276039123535,0.21522784233093262,0.09653973579406738,-0.4446910619735718,0.08566105365753174,-0.2132338285446167,0.11390626430511475
128,2.56,stand,0.0,0.0,0.0,0.29308202862739563,-0.03740452975034714,0.1434359848499298,0.08841404318809509,0.23753182590007782,13.686395384347726,2.3673115498146853,2,0,0,-0.0692807212471962,0.05492927134037018,-0.06746184080839157,0.07574427872896194,0.23753182590007782,0.0,0.22847750782966614,0,2,0,0.0,0.4571247100830078,0.25588086247444153,0.09538242965936661,0.02370062842965126,79.2566909790039,1,1,0.04173361510038376,0.1773494929075241,-0.16465049982070923,0.027430474758148193,0.0,0,0,0.8554996252059937,-0.289556622505188,0.054569438099861145,0.02275623381137848,55.76803207397461,1,1,0.11638161540031433,-0.31743186712265015,-0.15113943815231323,0.037752553820610046,0.0,0,0,0.6896151900291443,0.10871043801307678,-0.15266406536102295,0.11357580125331879,-0.14518140256404877,-0.2964319586753845,0.027036331593990326,-0.42254939675331116,0.07093091309070587,-0.08730447292327881,-0.009028613567352295,0.2153109312057495,0.023461580276489258,-0.4571247100830078,0.02013683319091797,-0.2228611707687378,0.2014775276184082
129,2.58,stand,0.0,0.0,0.0,0.29061731696128845,-0.03894731402397156,0.14438600838184357,0.10002469271421432,0.6541464328765869,13.530120656137836,2.465849621753401,2,0,0,-0.08006321638822556,0.05995682626962662,-0.07646197080612183,0.08788321167230606,0.6541464328765869,0.0,0.2443113625049591,0,2,0,0.0,0.4700971841812134,0.25777629017829895,0.09128923714160919,0.023683752864599228,75.60856628417969,1,1,0.052175238728523254,0.20401717722415924,-0.15280863642692566,0.03147902339696884,0.0,0,0,1.6828895807266235,-0.2879084646701813,0.055237095803022385,0.02278102934360504,69.53032684326172,1,1,0.11762696504592896,-0.30940234661102295,-0.16869989037513733,0.030456505715847015,0.0,0,0,1.2202013731002808,0.10515054315328598,-0.14756934344768524,0.11393298953771591,-0.15191346406936646,-0.3157525658607483,0.06356100738048553,-0.42292365431785583,0.01819269359111786,-0.09183275699615479,-0.041544973850250244,0.2215346097946167,-0.05767899751663208,-0.4700971841812134,-0.08803260326385498,-0.24043262004852295,0.2901874780654907
130,2.6,stand,0.0,0.0,0.0,0.2879623770713806,-0.04041512310504913,0.14521193504333496,0.08934420347213745,0.9222710132598877,13.013037769927434,2.517864713934222,2,0,0,-0.06684662401676178,0.05927828699350357,-0.06215633079409599,0.08758174628019333,0.9222710132598877,0.0,0.26481151580810547,0,2,0,0.0,0.48069894313812256,0.25956642627716064,0.08419328927993774,0.023684203624725342,79.15365600585938,1,1,0.03706551715731621,0.22265078127384186,-0.13348837196826935,0.023450128734111786,0.0,0,0,1.6130437850952148,-0.2865844666957855,0.05608419328927994,0.022768817842006683,92.7441177368164,1,1,0.02431919053196907,-0.3000466227531433,-0.1919223666191101,0.029593676328659058,0.0,0,0,1.3672856092453003,0.09928112477064133,-0.1372690051794052,0.11446888744831085,-0.16125166416168213,-0.3475348651409149,0.12920178472995758,-0.4232029616832733,-0.05007437616586685,-0.09680581092834473,-0.08360803127288818,0.23038721084594727,-0.1214032769203186,-0.48069894313812256,-0.13374459743499756,-0.2599233388900757,0.34888672828674316
131,2.62,stand,0.0,0.0,0.0,0.2852707803249359,-0.041658446192741394,0.14567764103412628,0.06514399498701096,0.8154792189598083,12.978106474964697,2.5884380704202017,3,0,0,-0.05769946798682213,0.030240895226597786,-0.052283432334661484,0.057671863585710526,0.8154792189598083,0.0,0.2724088430404663,0,3,0,0.0,0.493782639503479,0.26108548045158386,0.079354427754879,0.023653749376535416,89.75072479248047,1,1,0.033791471272706985,0.22382211685180664,-0.13310809433460236,0.023526936769485474,23.693130493164062,1,1,0.028995569795370102,-0.2853762209415436,0.05963921919465065,0.022808417677879333,91.62833404541016,1,1,0.02605121023952961,-0.294474333524704,-0.2082090675830841,0.03758809715509415,0.0,0,0,0.8648309111595154,0.09493235498666763,-0.1370202898979187,0.11605039238929749,-0.16753830015659332,-0.3708232343196869,0.1308702975511551,-0.4139705300331116,-0.10076696425676346,-0.10010910034179688,-0.07805871963500977,0.24136173725128174,-0.13204926252365112,-0.493782639503479,-0.15537619590759277,-0.2816835641860962,0.33941173553466797
132,2.64,stand,0.0,0.0,0.0,0.2835637927055359,-0.04269823804497719,0.14596529304981232,0.049042556434869766,0.39663776755332947,14.91901657197148,2.2370854555519295,3,0,0,-0.04592955857515335,0.017194414511322975,-0.04408668354153633,0.02884685806930065,0.39663776755332947,0.0,0.25823813676834106,1,3,0,0.0,0.5031688213348389,0.260497123003006,0.08474930375814438,0.023692842572927475,92.49751281738281,1,1,0.07510547339916229,0.22135812044143677,-0.12557409703731537,0.023509055376052856,55.62910461425781,1,1,0.016668137162923813,-0.2863302230834961,0.07065536081790924,0.02281537652015686,95.48673248291016,1,1,0.045276958495378494,-0.2945273816585541,-0.20406869053840637,0.05902762711048126,0.0,0,0,0.41764211654663086,0.09892982989549637,-0.1328679472208023,0.1208309531211853,-0.1644955724477768,-0.3498198091983795,0.15630169212818146,-0.37906578183174133,-0.09889642149209976,-0.09497761726379395,-0.07616090774536133,0.2683757543563843,-0.047010064125061035,-0.5031688213348389,-0.14041781425476074,-0.3132685422897339,0.19969403743743896
133,2.66,stand,0.0,0.0,0.0,0.28249481320381165,-0.04327806830406189,0.1463167518377304,0.020794546231627464,0.1807112991809845,18.544687596636642,1.7820164181370137,3,0,0,-0.016869764775037766,0.012158296070992947,-0.015769846737384796,0.022557571530342102,-0.1807112991809845,0.0,0.24842864274978638,1,3,0,0.0,0.5198948383331299,0.2608116567134857,0.11566843092441559,0.023736905306577682,44.59083938598633,1,1,1.1543687582015991,0.22000232338905334,-0.10686136782169342,0.023521624505519867,47.284854888916016,1,1,0.0452718511223793,-0.28819701075553894,0.0860506072640419,0.02285989373922348,94.83512878417969,1,1,0.018566381186246872,-0.2978174388408661,-0.1733049601316452,0.09225348383188248,0.0,0,0,1.3073265552520752,0.12213296443223953,-0.12246149778366089,0.1268673837184906,-0.15134406089782715,-0.21888266503810883,0.21790534257888794,-0.3260929584503174,-0.013924986124038696,-0.09212851524353027,-0.08232998847961426,0.3015328645706177,0.14672839641571045,-0.5198948383331299,-0.1163794994354248,-0.347109317779541,-0.08149659633636475
134,2.68,stand,0.0,0.0,0.0,0.28234824538230896,-0.04318691045045853,0.1478300541639328,0.08413182944059372,0.6280799508094788,21.117090517319767,1.5266346845748848,3,0,0,0.015516502782702446,0.0826885923743248,0.014856606721878052,0.06985729187726974,-0.6280799508094788,0.0,0.2722240090370178,1,3,0,0.0,0.5274062156677246,0.25943586230278015,0.13745717704296112,0.023752791807055473,42.48100280761719,1,1,0.26289111375808716,0.22071446478366852,-0.09238506853580475,0.02351352572441101,48.970211029052734,1,1,0.040501270443201065,-0.28953105211257935,0.09321299195289612,0.02285049855709076,94.81758117675781,1,1,0.09068062901496887,-0.3177732527256012,-0.1405636966228485,0.1112433448433876,0.0,0,0,2.1237270832061768,0.1386050432920456,-0.11425499618053436,0.12948158383369446,-0.14170962572097778,-0.12100018560886383,0.264171302318573,-0.3002318739891052,0.10583944618701935,-0.08385425806045532,-0.0926976203918457,0.3176499605178833,0.3365548849105835,-0.5274062156677246,-0.09881389141082764,-0.36077070236206055,-0.23586046695709229
135,2.7,stand,0.0,0.0,0.0,0.2831217646598816,-0.04252059757709503,0.15064622461795807,0.14695416390895844,0.8996037244796753,21.509693205906686,1.4013184291083105,3,0,0,0.039747487753629684,0.14147673547267914,0.036068204790353775,0.11432518064975739,-0.8996037244796753,0.0,0.2896140217781067,1,3,0,0.0,0.5241508483886719,0.2576640546321869,0.14044013619422913,0.023787878453731537,54.414306640625,1,1,0.011758481152355671,0.22070716321468353,-0.09171507507562637,0.02346460521221161,41.432823181152344,1,1,0.32818445563316345,-0.2904943525791168,0.08841801434755325,0.02280902862548828,87.81925201416016,1,1,0.038611892610788345,-0.3425697684288025,-0.11947427690029144,0.11411052197217941,0.0,0,0,1.8003134727478027,0.14084912836551666,-0.11394128948450089,0.12803751230239868,-0.13911065459251404,-0.10719425231218338,0.2649831771850586,-0.3181850016117096,0.19655783474445343,-0.0764884352684021,-0.10026484727859497,0.31425952911376953,0.4514749050140381,-0.5241508483886719,-0.08205914497375488,-0.35111141204833984,-0.24838006496429443
136,2.72,stand,0.0,0.0,0.0,0.28449004888534546,-0.04187847301363945,0.1543893665075302,0.1860671490430832,0.7928433418273926,20.606959056137146,1.4536546469018274,3,0,0,0.020400164648890495,0.18494544923305511,0.012160670012235641,0.1474502831697464,-0.7928433418273926,0.0,0.2728492319583893,1,3,0,0.0,0.5149850845336914,0.2568123936653137,0.13773269951343536,0.023806199431419373,78.80547332763672,1,1,0.014231127686798573,0.22036795318126678,-0.10655824095010757,0.02340427041053772,39.009315490722656,1,1,0.7318828105926514,-0.29034337401390076,0.07732845842838287,0.02278083562850952,68.28015899658203,1,1,0.015178477391600609,-0.36001676321029663,-0.11612503230571747,0.09909361600875854,0.0,0,0,0.6530030965805054,0.1388808935880661,-0.12247072160243988,0.12407652288675308,-0.1379397213459015,-0.11945250630378723,0.21456319093704224,-0.35746923089027405,0.20483297109603882,-0.07501465082168579,-0.11807209253311157,0.29488253593444824,0.41148054599761963,-0.5149850845336914,-0.04048573970794678,-0.3266342878341675,-0.11804425716400146
137,2.74,stand,0.0,0.0,0.0,0.2856297194957733,-0.04180193692445755,0.15819096565246582,0.1721438765525818,0.4987442195415497,19.987703370132525,1.7859365198337778,2,0,0,-0.013105843216180801,0.17164425551891327,-0.022130165249109268,0.149664506316185,-0.4987442195415497,0.0,0.2516773045063019,1,2,0,0.0,0.5127644538879395,0.25779303908348083,0.1345539540052414,0.023855220526456833,82.5325698852539,1,1,0.01116052083671093,0.21338798105716705,-0.12879177927970886,0.023694947361946106,0.0,0,0,1.242931604385376,-0.2883789837360382,0.06877679377794266,0.022764384746551514,52.70381164550781,1,1,0.04159707948565483,-0.3541216552257538,-0.11228829622268677,0.07382962107658386,0.0,0,0,0.7945104837417603,0.1365301012992859,-0.1349782794713974,0.12030435353517532,-0.13491420447826385,-0.13382098078727722,0.14163632690906525,-0.38479727506637573,0.2087397277355194,-0.08009874820709229,-0.1281116008758545,0.2679365873336792,0.28478240966796875,-0.5127644538879395,0.029620051383972168,-0.30146849155426025,0.008943319320678711
138,2.7600000000000002,stand,0.0,0.0,0.0,0.28566816449165344,-0.04247797280550003,0.1614578366279602,0.16253937780857086,0.014439420774579048,19.882585051258737,2.2336707878537463,2,0,0,-0.05211314558982849,0.15395866334438324,-0.05894126370549202,0.15167370438575745,0.014439420774579048,0.0,0.24153472483158112,1,2,0,0.0,0.5193033218383789,0.2601386308670044,0.1317313015460968,0.023775119334459305,78.74356842041016,1,1,0.03299282491207123,0.21732839941978455,-0.14365646243095398,0.04011349380016327,0.0,0,0,0.31707921624183655,-0.2853907644748688,0.06504373252391815,0.022758707404136658,52.43053436279297,1,1,0.032276999205350876,-0.3373250663280487,-0.10914557427167892,0.05038178712129593,0.0,0,0,0.889914870262146,0.13432259857654572,-0.1428903192281723,0.11811046302318573,-0.13184502720832825,-0.14692902565002441,0.0945693701505661,-0.3950882852077484,0.20989909768104553,-0.08916926383972168,-0.10957217216491699,0.24610257148742676,0.1483137607574463,-0.5193033218383789,-0.03729116916656494,-0.28812313079833984,0.11305844783782959
139,2.7800000000000002,stand,0.0,0.0,0.0,0.2845595180988312,-0.04381586238741875,0.1644727736711502,0.1744336187839508,0.5822250843048096,19.883647145674676,2.4007570651895334,2,0,0,-0.07529447227716446,0.1573462039232254,-0.07909546047449112,0.17218303680419922,0.5822250843048096,0.0,0.24701595306396484,1,2,0,0.0,0.5267515182495117,0.2623057961463928,0.12720829248428345,0.02375270426273346,74.85456848144531,1,1,0.0326666459441185,0.2324495166540146,-0.14919011294841766,0.05110594257712364,0.0,0,0,1.0141733884811401,-0.283541738986969,0.06405497342348099,0.022767357528209686,55.2177848815918,1,1,0.05909929797053337,-0.32388582825660706,-0.11787712574005127,0.03444311022758484,0.0,0,0,1.1149308681488037,0.13074050843715668,-0.14606979489326477,0.11750936508178711,-0.13345971703529358,-0.16796445846557617,0.07553383708000183,-0.39891770482063293,0.17552772164344788,-0.09736883640289307,-0.13438177108764648,0.2419750690460205,0.030454039573669434,-0.5267515182495117,-0.09437477588653564,-0.29260385036468506,0.22210466861724854
140,2.8000000000000003,stand,0.0,0.0,0.0,0.28259336948394775,-0.04540929198265076,0.1673142910003662,0.17968223989009857,1.0418370962142944,19.704870359244175,2.2267434819314724,2,0,0,-0.07728228718042374,0.1622132956981659,-0.07783244550228119,0.18683168292045593,1.0418370962142944,0.0,0.26240628957748413,1,2,0,0.0,0.5307168960571289,0.2636381685733795,0.12008169293403625,0.02373305708169937,74.27560424804688,1,1,0.042424317449331284,0.2486424595117569,-0.13884516060352325,0.05526679754257202,0.0,0,0,1.5004993677139282,-0.28338322043418884,0.064447782933712,0.02279657870531082,75.20484924316406,1,1,0.10207618772983551,-0.31019243597984314,-0.141136035323143,0.029433466494083405,0.0,0,0,1.7461309432983398,0.1251145750284195,-0.14007745683193207,0.11811123788356781,-0.14167210459709167,-0.20062857866287231,0.11122070997953415,-0.40126919746398926,0.10260576009750366,-0.10264933109283447,-0.1596711277961731,0.25569891929626465,-0.0605090856552124,-0.5307168960571289,-0.16938567161560059,-0.31230783462524414,0.2985879182815552
141,2.82,stand,0.0,0.0,0.0,0.28052079677581787,-0.046906501054763794,0.17012400925159454,0.18041066825389862,1.27035391330719,19.142464045248865,1.9249656607196222,2,0,0,-0.06764794886112213,0.16724760830402374,-0.06505797803401947,0.19114916026592255,1.27035391330719,0.0,0.2821691930294037,1,2,0,0.0,0.5296759605407715,0.264483243227005,0.11005896329879761,0.023710766807198524,79.13140869140625,1,1,0.04699774086475372,0.2466754913330078,-0.11333099007606506,0.03606313467025757,0.0,0,0,1.8664343357086182,-0.2840113639831543,0.06455892324447632,0.022800520062446594,94.34053039550781,1,1,0.048826731741428375,-0.30077362060546875,-0.17549067735671997,0.033131472766399384,0.0,0,0,1.8583568334579468,0.11722930520772934,-0.12449924647808075,0.11887747794389725,-0.15517663955688477,-0.24553272128105164,0.2002018243074417,-0.4057205617427826,0.0011642128229141235,-0.10685354471206665,-0.15461832284927368,0.2748948335647583,-0.1356099247932434,-0.5296759605407715,-0.16445589065551758,-0.33483409881591797,0.37610888481140137
142,2.84,stand,0.0,0.0,0.0,0.2785341739654541,-0.048422474414110184,0.17258970439434052,0.15806196630001068,0.9677899479866028,18.994723638406903,1.722209360773678,3,0,0,-0.07837974280118942,0.1372596174478531,-0.07323194295167923,0.16089332103729248,0.9677899479866028,0.0,0.2855260670185089,1,3,0,0.0,0.5310142040252686,0.2654396891593933,0.10204476863145828,0.02375120483338833,94.32426452636719,1,1,0.04231827333569527,0.23890769481658936,-0.09868261218070984,0.023594096302986145,39.57453536987305,1,1,0.25420692563056946,-0.2841312885284424,0.06666744500398636,0.022814825177192688,94.11744689941406,1,1,0.010420208796858788,-0.29366204142570496,-0.19937685132026672,0.050502873957157135,0.0,0,0,0.9486168622970581,0.11076102405786514,-0.11617060005664825,0.12021750956773758,-0.1642133593559265,-0.28145766258239746,0.24857279658317566,-0.4022464454174042,-0.07367847114801407,-0.11103647947311401,-0.13325577974319458,0.29191434383392334,-0.1269989013671875,-0.5310142040252686,-0.14959394931793213,-0.35689079761505127,0.32697033882141113
143,2.86,stand,0.0,0.0,0.0,0.27732717990875244,-0.04991350322961807,0.17493698000907898,0.13977472484111786,0.32736441493034363,21.23988536576555,1.2683945168451056,3,0,0,-0.06860567629337311,0.1217794418334961,-0.06448587775230408,0.12227560579776764,0.32736441493034363,0.0,0.26968303322792053,1,3,0,0.0,0.5344963073730469,0.26494988799095154,0.10644971579313278,0.023764995858073235,79.52629852294922,1,1,0.03379834443330765,0.23652732372283936,-0.09112980216741562,0.023557588458061218,60.84674072265625,1,1,0.02666885405778885,-0.28515738248825073,0.07666150480508804,0.02283528447151184,91.47675323486328,1,1,0.1151038259267807,-0.28682994842529297,-0.19126537442207336,0.08179561048746109,0.0,0,0,0.3370732069015503,0.11424216628074646,-0.11200770735740662,0.12445058673620224,-0.15949688851833344,-0.2623167335987091,0.2711532711982727,-0.3693605661392212,-0.06364991515874863,-0.1079404354095459,-0.13720035552978516,0.31929612159729004,-0.0007981061935424805,-0.5344963073730469,-0.12038004398345947,-0.3870675563812256,0.08665895462036133
144,2.88,stand,0.0,0.0,0.0,0.2767711579799652,-0.05083615332841873,0.1778365671634674,0.15093699097633362,0.37835893034935,25.004661730614483,0.8117413024295701,3,0,0,-0.03164573013782501,0.1475822478532791,-0.02732149325311184,0.13824546337127686,-0.37835893034935,0.0,0.2805213928222656,1,3,0,0.0,0.5498595237731934,0.2642378807067871,0.13408222794532776,0.023740293458104134,38.945682525634766,1,1,1.087627649307251,0.23613962531089783,-0.07256440073251724,0.023535404354333878,44.289268493652344,1,1,0.05990090221166611,-0.2899826169013977,0.08179890364408493,0.02281671017408371,79.55473327636719,1,1,0.9474517107009888,-0.29079893231391907,-0.15802380442619324,0.1131429523229599,0.0,0,0,1.8327664136886597,0.13582268357276917,-0.10114160180091858,0.12707601487636566,-0.14654912054538727,-0.13748085498809814,0.32817918062210083,-0.3516886830329895,0.038756366819143295,-0.1011154055595398,-0.150912344455719,0.34424281120300293,0.19964826107025146,-0.5498595237731934,-0.08495807647705078,-0.39227306842803955,-0.19420254230499268
145,2.9,stand,0.0,0.0,0.0,0.27693837881088257,-0.05117879807949066,0.18223226070404053,0.22709175944328308,0.7007811069488525,27.607054304395845,0.34344811164701045,3,0,0,-0.010708405636250973,0.22683915495872498,-0.006997233256697655,0.1855418086051941,-0.7007811069488525,0.0,0.31339532136917114,0,3,0,0.0,0.552971601486206,0.26219096779823303,0.14814284443855286,0.023745445534586906,45.055843353271484,1,1,0.009737088344991207,0.23692655563354492,-0.05893503129482269,0.023502759635448456,47.80796813964844,1,1,0.02582479454576969,-0.29316139221191406,0.07999996095895767,0.02274618297815323,96.20602416992188,1,1,0.20380578935146332,-0.3171631097793579,-0.1244085356593132,0.1263200044631958,0.0,0,0,2.5328359603881836,0.14672733843326569,-0.09310609102249146,0.12693758308887482,-0.13905027508735657,-0.07048863917589188,0.3679654598236084,-0.35862720012664795,0.17524830996990204,-0.09064614772796631,-0.16747772693634033,0.3508317470550537,0.40267372131347656,-0.552971601486206,-0.052405476570129395,-0.38316166400909424,-0.3194924592971802
146,2.92,stand,0.0,0.0,0.0,0.2774588167667389,-0.051089607179164886,0.1880888044834137,0.2918715476989746,1.07513427734375,27.600982266223703,0.12686653498539527,3,0,0,0.009297662414610386,0.2917234003543854,0.008705304935574532,0.24681337177753448,-1.07513427734375,0.0,0.3203979432582855,1,3,0,0.0,0.5472986698150635,0.2607318162918091,0.14796645939350128,0.02375348098576069,61.71287155151367,1,1,0.006666958332061768,0.22982990741729736,-0.07015911489725113,0.023403488099575043,22.95049285888672,1,1,1.3071880340576172,-0.29317784309387207,0.07031574845314026,0.022713780403137207,87.42829132080078,1,1,0.0564698688685894,-0.3446805477142334,-0.1102490946650505,0.12440849095582962,0.0,0,0,1.7022830247879028,0.14653563499450684,-0.10104767978191376,0.12353184074163437,-0.13883638381958008,-0.07155649363994598,0.32631564140319824,-0.3934440612792969,0.24056923389434814,-0.08503520488739014,-0.1663738489151001,0.3351227045059204,0.49628353118896484,-0.5472986698150635,-0.001726388931274414,-0.36325061321258545,-0.28736448287963867
147,2.94,stand,0.0,0.0,0.0,0.277885377407074,-0.0511438325047493,0.19462807476520538,0.30630436539649963,1.0638244152069092,26.668724623766785,0.605530154063216,3,0,0,-0.02193576470017433,0.30551788210868835,-0.029160888865590096,0.2723434865474701,-1.0638244152069092,0.0,0.2893446385860443,0,2,0,0.0,0.550114631652832,0.2620587944984436,0.14317207038402557,0.023815782740712166,82.11550903320312,1,1,0.020388048142194748,0.21101659536361694,-0.1050565093755722,0.02361156791448593,0.0,0,0,2.3552398681640625,-0.2896786034107208,0.05642487108707428,0.022687304764986038,65.7132339477539,1,1,0.02839614637196064,-0.356590211391449,-0.1113567054271698,0.10415305197238922,0.0,0,0,0.3771114945411682,0.1429009735584259,-0.12241234630346298,0.117096908390522,-0.13681660592556,-0.09441658854484558,0.21156617999076843,-0.4372442960739136,0.2228156328201294,-0.09067374467849731,-0.15807902812957764,0.2901102304458618,0.39887535572052,-0.550114631652832,0.10834765434265137,-0.3239637613296509,-0.11977410316467285
