step,time_s,phase,cmd_x,cmd_y,cmd_yaw,height,x,y,speed,yaw_speed,roll_deg,pitch_deg,foot_contacts,base_contact,done,vx,vy,vx_b,vy_b,wz,push_delta_vy,joint_rms_deviation,stance_geometry_ok,current_vertical_foot_contacts,current_base_contact,current_base_force_n,max_joint_offset_rad,FL_foot_x_b,FL_foot_y_b,FL_foot_z_w,FL_foot_fz,FL_foot_contact,FL_foot_vertical_contact,FL_foot_speed_xy,FR_foot_x_b,FR_foot_y_b,FR_foot_z_w,FR_foot_fz,FR_foot_contact,FR_foot_vertical_contact,FR_foot_speed_xy,RL_foot_x_b,RL_foot_y_b,RL_foot_z_w,RL_foot_fz,RL_foot_contact,RL_foot_vertical_contact,RL_foot_speed_xy,RR_foot_x_b,RR_foot_y_b,RR_foot_z_w,RR_foot_fz,RR_foot_contact,RR_foot_vertical_contact,RR_foot_speed_xy,FL_knee_y_b,FR_knee_y_b,RL_knee_y_b,RR_knee_y_b,FL_hip_joint_offset_rad,FR_hip_joint_offset_rad,RL_hip_joint_offset_rad,RR_hip_joint_offset_rad,FL_thigh_joint_offset_rad,FR_thigh_joint_offset_rad,RL_thigh_joint_offset_rad,RR_thigh_joint_offset_rad,FL_calf_joint_offset_rad,FR_calf_joint_offset_rad,RL_calf_joint_offset_rad,RR_calf_joint_offset_rad
147,2.94,stand,0.0,0.0,0.0,0.30104807019233704,-0.02921120636165142,0.008066214621067047,7.77898239903152e-05,0.00013347230560611933,-1.5374207272130986,-1.7611576607420294,4,0,0,7.190014730440453e-05,2.9692173484363593e-05,9.568677342031151e-05,4.843330316361971e-05,0.00013347230560611933,0.0,0.14907318353652954,1,4,0,0.0,0.24014270305633545,0.2369927018880844,0.13540466129779816,0.023702699691057205,51.29475402832031,1,1,0.01625867746770382,0.16733413934707642,-0.17728610336780548,0.023370705544948578,50.39558410644531,1,1,0.014501668512821198,-0.31414082646369934,0.1237233430147171,0.022813186049461365,41.1885871887207,1,1,0.01866910047829151,-0.27696749567985535,-0.14039357006549835,0.023097865283489227,31.714052200317383,1,1,0.019211040809750557,0.13815061748027802,-0.15758930146694183,0.1370905637741089,-0.14148901402950287,-0.12294434010982513,-0.023527219891548157,-0.1678675413131714,0.10604819655418396,-0.1280268430709839,0.09984040260314941,0.24014270305633545,0.16439712047576904,-0.1460634469985962,-0.12179446220397949,-0.12882864475250244,-0.21854066848754883
148,2.96,stand,0.0,0.0,0.0,0.30104807019233704,-0.02921145223081112,0.008066265843808651,7.78889880166389e-05,0.00013426961959339678,-1.5374133634153997,-1.7611546725342675,4,0,0,7.206379814306274e-05,2.9555088985944167e-05,9.587567910784855e-05,4.8317342589143664e-05,0.00013426961959339678,0.0,0.14907312393188477,1,4,0,0.0,0.2401423454284668,0.23699282109737396,0.13540464639663696,0.02370264381170273,51.29399871826172,1,1,0.016259144991636276,0.1673341989517212,-0.17728620767593384,0.02337079495191574,50.3952751159668,1,1,0.014499018900096416,-0.3141407072544098,0.12372329831123352,0.02281320095062256,41.18901443481445,1,1,0.0186673104763031,-0.2769671082496643,-0.14039354026317596,0.02309781312942505,31.713682174682617,1,1,0.0192120298743248,0.13815058767795563,-0.1575893610715866,0.1370905488729477,-0.14148898422718048,-0.12294439226388931,-0.02352752536535263,-0.167867511510849,0.10604820400476456,-0.12802761793136597,0.09983968734741211,0.2401423454284668,0.1643962860107422,-0.146062970161438,-0.12179434299468994,-0.12882912158966064,-0.21854114532470703
149,2.98,stand,0.0,0.0,0.0,0.3010480999946594,-0.02921171858906746,0.008066315203905106,7.819849270163104e-05,0.0001346539065707475,-1.5374051458440545,-1.7611943730088182,4,0,0,7.253314106492326e-05,2.9222388548078015e-05,9.635680180508643e-05,4.799080124939792e-05,0.0001346539065707475,0.0,0.14907343685626984,1,4,0,0.0,0.24014317989349365,0.23699308931827545,0.13540463149547577,0.02370285615324974,51.293861389160156,1,1,0.016257161274552345,0.16733457148075104,-0.17728625237941742,0.023370876908302307,50.394161224365234,1,1,0.014498493634164333,-0.31414052844047546,0.12372337281703949,0.022813253104686737,41.18978500366211,1,1,0.018669886514544487,-0.27696719765663147,-0.1403934210538864,0.023097768425941467,31.714508056640625,1,1,0.019211672246456146,0.13815060257911682,-0.1575894057750702,0.13709062337875366,-0.1414889395236969,-0.12294439226388931,-0.02352740615606308,-0.1678675413131714,0.10604829341173172,-0.12802845239639282,0.09983885288238525,0.24014317989349365,0.1643965244293213,-0.14606261253356934,-0.12179446220397949,-0.12883102893829346,-0.21854162216186523
150,3.0,stand,0.0,0.0,0.0,0.30104807019233704,-0.029211945831775665,0.008066362701356411,7.863659266149625e-05,0.00013475313608068973,-1.5373997030370596,-1.7611912780793506,4,0,0,7.31536274543032e-05,2.8848930014646612e-05,9.698171925265342e-05,4.761524542118423e-05,0.00013475313608068973,0.0,0.14907331764698029,1,4,0,0.0,0.2401425838470459,0.2369932234287262,0.13540449738502502,0.023702584207057953,51.29330062866211,1,1,0.016255930066108704,0.16733457148075104,-0.17728623747825623,0.02337075024843216,50.39424133300781,1,1,0.014503523707389832,-0.3141399323940277,0.12372331321239471,0.022813282907009125,41.19052505493164,1,1,0.018662836402654648,-0.27696695923805237,-0.1403934210538864,0.02309773862361908,31.713985443115234,1,1,0.019209034740924835,0.13815051317214966,-0.1575894057750702,0.1370905488729477,-0.1414889544248581,-0.12294460088014603,-0.023527681827545166,-0.1678674817085266,0.10604842752218246,-0.12802952527999878,0.09983813762664795,0.2401425838470459,0.1643962860107422,-0.14606165885925293,-0.12179303169250488,-0.12883234024047852,-0.21854150295257568
151,3.02,stand,0.0,0.0,0.0,0.30104801058769226,-0.02921217866241932,0.008066392503678799,7.901665230747312e-05,0.00013460426998790354,-1.5373944736734764,-1.7611883965932944,4,0,0,7.369906234089285e-05,2.8497019229689613e-05,9.753493213793263e-05,4.726532642962411e-05,0.00013460426998790354,0.0,0.1490735113620758,1,4,0,0.0,0.24014246463775635,0.23699359595775604,0.1354045420885086,0.02370266616344452,51.29430389404297,1,1,0.016256902366876602,0.16733498871326447,-0.17728622257709503,0.023370899260044098,50.39527893066406,1,1,0.01449697744101286,-0.3141400218009949,0.1237233355641365,0.02281322330236435,41.18975830078125,1,1,0.01867009326815605,-0.27696651220321655,-0.1403934359550476,0.023097708821296692,31.714265823364258,1,1,0.019212722778320312,0.13815054297447205,-0.15758943557739258,0.1370905488729477,-0.1414889395236969,-0.12294474244117737,-0.02352765202522278,-0.1678674817085266,0.1060483530163765,-0.1280304193496704,0.0998377799987793,0.24014246463775635,0.16439509391784668,-0.14606237411499023,-0.1217947006225586,-0.12883245944976807,-0.218542218208313
152,3.04,stand,0.0,0.0,0.0,0.30104801058769226,-0.02921239286661148,0.008066416718065739,7.94775623944588e-05,0.00013400414900388569,-1.5373890308664815,-1.7611851949421211,4,0,0,7.42277770768851e-05,2.840633715095464e-05,9.808702452573925e-05,4.7185789298964664e-05,0.00013400414900388569,0.0,0.14907343685626984,1,4,0,0.0,0.2401416301727295,0.23699364066123962,0.1354045420885086,0.023702796548604965,51.29380798339844,1,1,0.01625826023519039,0.16733500361442566,-0.17728625237941742,0.023370735347270966,50.39514923095703,1,1,0.014505287632346153,-0.314139723777771,0.1237233355641365,0.022813208401203156,41.189762115478516,1,1,0.01866399496793747,-0.2769663333892822,-0.1403934210538864,0.023097820580005646,31.714519500732422,1,1,0.019209865480661392,0.13815054297447205,-0.15758943557739258,0.1370905637741089,-0.1414889246225357,-0.1229446679353714,-0.02352764457464218,-0.16786746680736542,0.10604836046695709,-0.12803053855895996,0.09983694553375244,0.2401416301727295,0.16439473628997803,-0.146062970161438,-0.12179386615753174,-0.12883281707763672,-0.21854305267333984
153,3.06,stand,0.0,0.0,0.0,0.30104807019233704,-0.02921261638402939,0.008066444657742977,8.001280366443098e-05,0.00013380554446484894,-1.5373856157718966,-1.761202804023575,4,0,0,7.474852463928983e-05,2.8543070584419183e-05,9.863139712251723e-05,4.732968227472156e-05,0.00013380554446484894,0.0,0.1490737497806549,1,4,0,0.0,0.2401425838470459,0.2369937151670456,0.135404571890831,0.02370264381170273,51.29338073730469,1,1,0.016259819269180298,0.16733531653881073,-0.1772862821817398,0.02337082475423813,50.395477294921875,1,1,0.014501071535050869,-0.31413954496383667,0.1237233430147171,0.022813282907009125,41.18992614746094,1,1,0.018669094890356064,-0.27696651220321655,-0.1403934359550476,0.023097999393939972,31.712554931640625,1,1,0.01921398937702179,0.13815058767795563,-0.15758946537971497,0.1370905488729477,-0.1414889544248581,-0.1229446604847908,-0.023527726531028748,-0.16786742210388184,0.10604844987392426,-0.12803107500076294,0.09983575344085693,0.2401425838470459,0.16439604759216309,-0.14606165885925293,-0.12179338932037354,-0.12883448600769043,-0.21854400634765625
154,3.08,stand,0.0,0.0,0.0,0.3010481297969818,-0.029212811961770058,0.008066464215517044,8.008672011783347e-05,0.00013531027070712298,-1.5373876434843063,-1.7612209467135578,4,0,0,7.508552516810596e-05,2.785761171253398e-05,9.898319694912061e-05,4.666257882490754e-05,0.00013531027070712298,0.0,0.14907339215278625,1,4,0,0.0,0.2401418685913086,0.2369939237833023,0.13540443778038025,0.02370252087712288,51.29430389404297,1,1,0.016258632764220238,0.16733524203300476,-0.17728635668754578,0.023370787501335144,50.3956184387207,1,1,0.01451040431857109,-0.3141394555568695,0.1237233579158783,0.02281317114830017,41.18961715698242,1,1,0.018664972856640816,-0.276966392993927,-0.14039349555969238,0.0230979323387146,31.713342666625977,1,1,0.019220450893044472,0.13815049827098846,-0.15758946537971497,0.1370905637741089,-0.1414889544248581,-0.12294504046440125,-0.023528024554252625,-0.16786757111549377,0.10604801028966904,-0.12803268432617188,0.09983527660369873,0.2401418685913086,0.16439521312713623,-0.14605975151062012,-0.12179243564605713,-0.12883388996124268,-0.21854376792907715
155,3.1,stand,0.0,0.0,0.0,0.30104824900627136,-0.02921302616596222,0.008066484704613686,8.015544153749943e-05,0.0001348948135273531,-1.5373891375881872,-1.7612604337446969,4,0,0,7.514494063798338e-05,2.7895017410628498e-05,9.907745698001236e-05,4.672804061556235e-05,0.0001348948135273531,0.0,0.14907337725162506,1,4,0,0.0,0.2401423454284668,0.23699401319026947,0.13540443778038025,0.023702818900346756,51.29349899291992,1,1,0.01626279391348362,0.16733533143997192,-0.17728643119335175,0.023370839655399323,50.394927978515625,1,1,0.014503903687000275,-0.31413954496383667,0.12372343987226486,0.022813238203525543,41.190711975097656,1,1,0.018672415986657143,-0.2769663631916046,-0.14039352536201477,0.02309781312942505,31.714263916015625,1,1,0.019213521853089333,0.13815046846866608,-0.15758951008319855,0.13709059357643127,-0.14148898422718048,-0.12294499576091766,-0.023528017103672028,-0.1678672730922699,0.10604813694953918,-0.12803298234939575,0.09983444213867188,0.2401423454284668,0.16439509391784668,-0.14605963230133057,-0.12179148197174072,-0.12883472442626953,-0.21854376792907715
156,3.12,stand,0.0,0.0,0.0,0.3010483682155609,-0.029213201254606247,0.008066498674452305,8.053296187426895e-05,0.00013549861614592373,-1.5373924459610664,-1.7612355675872498,4,0,0,7.574218761874363e-05,2.7362002583686262e-05,9.966469224309549e-05,4.6184104576241225e-05,0.00013549861614592373,0.0,0.14907291531562805,1,4,0,0.0,0.24014055728912354,0.236994206905365,0.13540427386760712,0.023702580481767654,51.293766021728516,1,1,0.01625705137848854,0.16733549535274506,-0.17728641629219055,0.02337086945772171,50.394283294677734,1,1,0.014505637809634209,-0.31413906812667847,0.12372332066297531,0.02281322330236435,41.19020462036133,1,1,0.018666047602891922,-0.27696603536605835,-0.14039352536201477,0.02309785783290863,31.714075088500977,1,1,0.019212286919355392,0.13815034925937653,-0.15758953988552094,0.1370905190706253,-0.14148898422718048,-0.12294542789459229,-0.02352806180715561,-0.16786757111549377,0.10604828596115112,-0.12803471088409424,0.09983372688293457,0.24014055728912354,0.16439354419708252,-0.14605796337127686,-0.12179148197174072,-0.12883448600769043,-0.2185431718826294
157,3.14,stand,0.0,0.0,0.0,0.30104851722717285,-0.02921338751912117,0.008066501468420029,8.106458699330688e-05,0.00013520120410248637,-1.5373928728478896,-1.7612317256058416,4,0,0,7.632959022885188e-05,2.7299469365971163e-05,0.00010022903006756678,4.609054667525925e-05,0.00013520120410248637,0.0,0.14907248318195343,1,4,0,0.0,0.24013996124267578,0.23699438571929932,0.1354043036699295,0.02370263636112213,51.29322814941406,1,1,0.01625337451696396,0.16733574867248535,-0.1772865206003189,0.023370914161205292,50.394813537597656,1,1,0.014507994055747986,-0.31413912773132324,0.12372340261936188,0.022813208401203156,41.190032958984375,1,1,0.01866990700364113,-0.27696576714515686,-0.14039339125156403,0.023097939789295197,31.714014053344727,1,1,0.019207770004868507,0.1381503939628601,-0.15758958458900452,0.1370905488729477,-0.1414889097213745,-0.12294550985097885,-0.023528292775154114,-0.16786713898181915,0.1060483455657959,-0.12803524732589722,0.09983259439468384,0.24013996124267578,0.16439294815063477,-0.14605724811553955,-0.12179040908813477,-0.12883329391479492,-0.21854281425476074
158,3.16,stand,0.0,0.0,0.0,0.30104854702949524,-0.029213543981313705,0.008066507056355476,8.16418178146705e-05,0.0001353462430415675,-1.5373889241447758,-1.761271105915275,4,0,0,7.695737440371886e-05,2.7257097826804966e-05,0.00010083247616421431,4.601428736350499e-05,0.0001353462430415675,0.0,0.14907239377498627,1,4,0,0.0,0.24013996124267578,0.23699457943439484,0.1354043036699295,0.02370278909802437,51.2930793762207,1,1,0.016258804127573967,0.16733568906784058,-0.17728647589683533,0.02337082475423813,50.3946533203125,1,1,0.014499642886221409,-0.3141389787197113,0.12372354418039322,0.02281312644481659,41.18951416015625,1,1,0.018676290288567543,-0.2769658863544464,-0.1403934210538864,0.023097828030586243,31.71347999572754,1,1,0.019214129075407982,0.1381503939628601,-0.15758958458900452,0.13709062337875366,-0.1414889246225357,-0.12294536083936691,-0.023528017103672028,-0.16786698997020721,0.10604850202798843,-0.1280360221862793,0.09983193874359131,0.24013996124267578,0.16439294815063477,-0.1460566520690918,-0.12178909778594971,-0.12883377075195312,-0.21854305267333984
159,3.18,stand,0.0,0.0,0.0,0.30104860663414,-0.029213685542345047,0.008066506125032902,8.20261993794702e-05,0.00013443506031762809,-1.5373928728478896,-1.7612675840989842,4,0,0,7.746441406197846e-05,2.6973366402671672e-05,0.00010130399459740147,4.5694414438912645e-05,0.00013443506031762809,0.0,0.14907243847846985,1,4,0,0.0,0.24013984203338623,0.23699462413787842,0.13540434837341309,0.023702654987573624,51.29322814941406,1,1,0.016258204355835915,0.16733571887016296,-0.17728646099567413,0.023370906710624695,50.39413070678711,1,1,0.014497038908302784,-0.31413891911506653,0.1237233355641365,0.022813253104686737,41.19066619873047,1,1,0.018657345324754715,-0.27696579694747925,-0.1403934210538864,0.02309781312942505,31.713973999023438,1,1,0.019208138808608055,0.1381504386663437,-0.15758956968784332,0.1370905339717865,-0.1414889246225357,-0.1229456439614296,-0.023528054356575012,-0.16786745190620422,0.10604839771986008,-0.12803691625595093,0.09983193874359131,0.24013984203338623,0.16439247131347656,-0.14605581760406494,-0.12178921699523926,-0.12883424758911133,-0.2185429334640503
160,3.2,stand,0.0,0.0,0.0,0.3010486364364624,-0.02921382337808609,0.008066502399742603,8.250541577581316e-05,0.0001329119550064206,-1.537393193013007,-1.7612634219524588,4,0,0,7.805066707078367e-05,2.6743917260318995e-05,0.00010186140571022406,4.543199247564189e-05,0.0001329119550064206,0.0,0.14907227456569672,1,4,0,0.0,0.24013936519622803,0.2369949072599411,0.1354043185710907,0.023702766746282578,51.2925910949707,1,1,0.01626136153936386,0.1673358827829361,-0.17728659510612488,0.02337079495191574,50.394065856933594,1,1,0.014498063363134861,-0.31413888931274414,0.12372343987226486,0.022813275456428528,41.18970489501953,1,1,0.01866980828344822,-0.27696579694747925,-0.14039354026317596,0.023097939789295197,31.713516235351562,1,1,0.019212821498513222,0.1381503939628601,-0.15758965909481049,0.13709057867527008,-0.1414889544248581,-0.12294556945562363,-0.02352822571992874,-0.16786722838878632,0.10604824125766754,-0.1280374526977539,0.099831223487854,0.24013936519622803,0.16439223289489746,-0.14605557918548584,-0.1217888593673706,-0.12883436679840088,-0.2185429334640503
161,3.22,stand,0.0,0.0,0.0,0.3010486364364624,-0.029213950037956238,0.008066493086516857,8.294944564113393e-05,0.00013312337978277355,-1.5373913787440088,-1.7612388759601292,4,0,0,7.858390745241195e-05,2.655522621353157e-05,0.00010236752132186666,4.521238224697299e-05,0.00013312337978277355,0.0,0.1490720510482788,1,4,0,0.0,0.24013853073120117,0.236995130777359,0.13540424406528473,0.02370273321866989,51.293556213378906,1,1,0.01626403257250786,0.16733615100383759,-0.17728646099567413,0.023370817303657532,50.394535064697266,1,1,0.014498909004032612,-0.3141386806964874,0.12372353672981262,0.022813275456428528,41.18963623046875,1,1,0.018672404810786247,-0.27696555852890015,-0.1403934508562088,0.02309776097536087,31.713315963745117,1,1,0.019214585423469543,0.13815036416053772,-0.1575895994901657,0.13709057867527008,-0.1414889544248581,-0.12294569611549377,-0.02352803945541382,-0.1678670346736908,0.10604847967624664,-0.12803804874420166,0.09983062744140625,0.24013853073120117,0.1643909215927124,-0.14605629444122314,-0.12178933620452881,-0.12883412837982178,-0.21854233741760254
162,3.24,stand,0.0,0.0,0.0,0.30104860663414,-0.02921406738460064,0.008066478185355663,8.322809298988432e-05,0.00013287219917401671,-1.5373936198998301,-1.7612353541438384,4,0,0,7.894876762293279e-05,2.6344026991864666e-05,0.00010272558574797586,4.499167698668316e-05,0.00013287219917401671,0.0,0.14907215535640717,1,4,0,0.0,0.24013817310333252,0.23699496686458588,0.13540421426296234,0.02370249107480049,51.29368209838867,1,1,0.016257844865322113,0.16733607649803162,-0.1772865504026413,0.02337079495191574,50.39451217651367,1,1,0.01450087409466505,-0.31413841247558594,0.12372341752052307,0.022813238203525543,41.19086456298828,1,1,0.018658790737390518,-0.27696526050567627,-0.14039340615272522,0.023097895085811615,31.713932037353516,1,1,0.019214453175663948,0.13815033435821533,-0.1575896143913269,0.1370905190706253,-0.1414889097213745,-0.1229458674788475,-0.02352818101644516,-0.16786730289459229,0.10604842752218246,-0.1280384659767151,0.09983032941818237,0.24013817310333252,0.16439104080200195,-0.14605534076690674,-0.12178909778594971,-0.12883496284484863,-0.2185434103012085
163,3.2600000000000002,stand,0.0,0.0,0.0,0.3010485768318176,-0.029214179143309593,0.008066469803452492,8.372704905923456e-05,0.0001320872106589377,-1.5373943669517707,-1.7612099543778623,4,0,0,7.94684819993563e-05,2.6362458811490797e-05,0.00010325107723474503,4.500443537835963e-05,0.0001320872106589377,0.0,0.14907193183898926,1,4,0,0.0,0.2401367425918579,0.2369954138994217,0.13540427386760712,0.023702748119831085,51.29277038574219,1,1,0.016263065859675407,0.16733655333518982,-0.1772865504026413,0.023370787501335144,50.39527893066406,1,1,0.01450256910175085,-0.31413817405700684,0.12372351437807083,0.02281320095062256,41.190425872802734,1,1,0.018665211275219917,-0.27696511149406433,-0.14039339125156403,0.02309790998697281,31.71418571472168,1,1,0.019212210550904274,0.13815036416053772,-0.15758965909481049,0.1370905488729477,-0.1414889097213745,-0.12294556200504303,-0.02352830022573471,-0.16786694526672363,0.1060485690832138,-0.12803906202316284,0.09982991218566895,0.2401367425918579,0.16439008712768555,-0.14605677127838135,-0.12179064750671387,-0.12883377075195312,-0.2185429334640503
164,3.2800000000000002,stand,0.0,0.0,0.0,0.3010486364364624,-0.02921428345143795,0.00806646328419447,8.416650234721601e-05,0.0001320287847192958,-1.537392125795949,-1.761228097067845,4,0,0,7.982112583704293e-05,2.6694333428167738e-05,0.00010361188469687477,4.5329863496590406e-05,0.0001320287847192958,0.0,0.14907206594944,1,4,0,0.0,0.24013745784759521,0.2369953840970993,0.13540425896644592,0.023702695965766907,51.2929801940918,1,1,0.01625683531165123,0.16733646392822266,-0.1772865504026413,0.0233708918094635,50.39527893066406,1,1,0.014500104822218418,-0.31413817405700684,0.12372352927923203,0.02281329035758972,41.191097259521484,1,1,0.018661290407180786,-0.2769649922847748,-0.14039328694343567,0.02309785783290863,31.71415901184082,1,1,0.019206389784812927,0.13815034925937653,-0.15758965909481049,0.1370905488729477,-0.14148887991905212,-0.1229456216096878,-0.023528248071670532,-0.16786694526672363,0.10604887455701828,-0.12803930044174194,0.09982985258102417,0.24013745784759521,0.16439008712768555,-0.14605605602264404,-0.12178969383239746,-0.12883508205413818,-0.21854329109191895
165,3.3000000000000003,stand,0.0,0.0,0.0,0.3010486364364624,-0.029214385896921158,0.008066448383033276,8.462082769256085e-05,0.0001324505137745291,-1.5373894577533047,-1.7612459195927106,4,0,0,8.032110781641677e-05,2.6630894353729673e-05,0.00010412385017843917,4.5267519453773275e-05,0.0001324505137745291,0.0,0.14907218515872955,1,4,0,0.0,0.24013757705688477,0.23699527978897095,0.13540427386760712,0.023702625185251236,51.29262161254883,1,1,0.016257356852293015,0.1673363298177719,-0.17728646099567413,0.02337075024843216,50.394744873046875,1,1,0.014499712735414505,-0.31413817405700684,0.12372361123561859,0.022813230752944946,41.19012451171875,1,1,0.018670644611120224,-0.27696511149406433,-0.14039339125156403,0.023098081350326538,31.713035583496094,1,1,0.019216308370232582,0.1381503790616989,-0.1575895994901657,0.1370905637741089,-0.14148889482021332,-0.12294544279575348,-0.023528099060058594,-0.16786666214466095,0.106048583984375,-0.12803953886032104,0.09982973337173462,0.24013757705688477,0.16439127922058105,-0.1460552215576172,-0.12178909778594971,-0.12883508205413818,-0.2185443639755249
166,3.3200000000000003,stand,0.0,0.0,0.0,0.3010486364364624,-0.029214469715952873,0.008066438138484955,8.501755655743182e-05,0.00013273628428578377,-1.5373905249703623,-1.7612636353958704,4,0,0,8.077327947830781e-05,2.6526624424150214e-05,0.00010457721509737894,4.5156713895266876e-05,0.00013273628428578377,0.0,0.14907196164131165,1,4,0,0.0,0.2401372194290161,0.23699544370174408,0.1354043334722519,0.0237027108669281,51.293296813964844,1,1,0.016263743862509727,0.16733653843402863,-0.17728641629219055,0.023370906710624695,50.395118713378906,1,1,0.014497451484203339,-0.31413811445236206,0.12372365593910217,0.02281305193901062,41.19028854370117,1,1,0.018679002299904823,-0.2769649624824524,-0.14039334654808044,0.02309783548116684,31.713638305664062,1,1,0.019213903695344925,0.1381504237651825,-0.1575895994901657,0.13709063827991486,-0.14148889482021332,-0.12294557690620422,-0.023528121411800385,-0.16786646842956543,0.10604862868785858,-0.12803995609283447,0.09982937574386597,0.2401372194290161,0.1643902063369751,-0.14605510234832764,-0.12178993225097656,-0.12883460521697998,-0.2185436487197876
167,3.34,stand,0.0,0.0,0.0,0.3010486364364624,-0.0292145274579525,0.008066428825259209,8.511993655702099e-05,0.00013335533731151372,-1.5373894577533047,-1.7612601135795796,4,0,0,8.094591612461954e-05,2.6327965315431356e-05,0.00010476622264832258,4.497245390666649e-05,0.00013335533731151372,0.0,0.14907214045524597,1,4,0,0.0,0.24013769626617432,0.23699553310871124,0.13540437817573547,0.023702677339315414,51.29292678833008,1,1,0.016255082562565804,0.167336568236351,-0.1772865504026413,0.023370899260044098,50.39445114135742,1,1,0.014505276456475258,-0.31413814425468445,0.12372364848852158,0.02281322330236435,41.1906852722168,1,1,0.018672648817300797,-0.2769651412963867,-0.14039331674575806,0.02309783548116684,31.713607788085938,1,1,0.019211705774068832,0.1381504386663437,-0.15758965909481049,0.13709060847759247,-0.14148887991905212,-0.12294566631317139,-0.023528285324573517,-0.16786646842956543,0.10604888945817947,-0.12804019451141357,0.09982889890670776,0.24013769626617432,0.16439056396484375,-0.14605498313903809,-0.12178921699523926,-0.1288355588912964,-0.21854424476623535
168,3.36,stand,0.0,0.0,0.0,0.3010486662387848,-0.029214613139629364,0.008066429756581783,8.553615771234035e-05,0.00013275243691168725,-1.5373887107013642,-1.7612777226610334,4,0,0,8.134981180774048e-05,2.6431849619257264e-05,0.00010517414193600416,4.5069427869748324e-05,0.00013275243691168725,0.0,0.1490723192691803,1,4,0,0.0,0.24013805389404297,0.23699553310871124,0.1354043185710907,0.02370264381170273,51.29287338256836,1,1,0.01626214012503624,0.16733647882938385,-0.17728650569915771,0.023370765149593353,50.394134521484375,1,1,0.014496274292469025,-0.31413814425468445,0.12372363358736038,0.022813275456428528,41.19047164916992,1,1,0.018672524020075798,-0.27696502208709717,-0.14039325714111328,0.023097939789295197,31.71347427368164,1,1,0.01921071484684944,0.1381503790616989,-0.1575896441936493,0.13709060847759247,-0.14148887991905212,-0.12294556200504303,-0.023527972400188446,-0.16786637902259827,0.10604914277791977,-0.12804055213928223,0.09982913732528687,0.24013805389404297,0.16439104080200195,-0.14605391025543213,-0.1217888593673706,-0.12883591651916504,-0.2185453176498413
169,3.38,stand,0.0,0.0,0.0,0.3010486960411072,-0.029214676469564438,0.00806641299277544,8.584443276049569e-05,0.00013299399870447814,-1.5373947938385937,-1.761252643060175,4,0,0,8.182302553905174e-05,2.5966490284190513e-05,0.00010562928218860179,4.458745024749078e-05,0.00013299399870447814,0.0,0.14907196164131165,1,4,0,0.0,0.24013710021972656,0.23699574172496796,0.13540419936180115,0.02370275929570198,51.29309844970703,1,1,0.016255734488368034,0.16733667254447937,-0.17728661000728607,0.02337067574262619,50.39501190185547,1,1,0.014509494416415691,-0.3141380548477173,0.12372361868619919,0.022813312709331512,41.190589904785156,1,1,0.018671680241823196,-0.27696481347084045,-0.14039333164691925,0.023097887635231018,31.713666915893555,1,1,0.0192105695605278,0.13815030455589294,-0.15758971869945526,0.1370905637741089,-0.1414889097213745,-0.12294592708349228,-0.023528382182121277,-0.1678665578365326,0.10604888200759888,-0.12804079055786133,0.09982818365097046,0.24013710021972656,0.16438984870910645,-0.14605450630187988,-0.1217888593673706,-0.12883543968200684,-0.21854424476623535
170,3.4,stand,0.0,0.0,0.0,0.30104872584342957,-0.029214732348918915,0.008066399954259396,8.61643857206218e-05,0.00013245812442619354,-1.5373958610556515,-1.761249121243884,4,0,0,8.199321018764749e-05,2.6484236514079385e-05,0.00010582100367173553,4.51110718131531e-05,0.00013245812442619354,0.0,0.14907188713550568,1,4,0,0.0,0.24013638496398926,0.23699571192264557,0.1354043185710907,0.02370264008641243,51.293216705322266,1,1,0.016262853518128395,0.16733668744564056,-0.17728658020496368,0.023370735347270966,50.39545822143555,1,1,0.014508132822811604,-0.31413766741752625,0.1237235963344574,0.02281329035758972,41.1912727355957,1,1,0.018659252673387527,-0.27696481347084045,-0.1403932422399521,0.023097872734069824,31.714269638061523,1,1,0.01920744776725769,0.1381503790616989,-0.15758967399597168,0.1370905488729477,-0.14148887991905212,-0.1229456290602684,-0.02352844923734665,-0.16786636412143707,0.10604912787675858,-0.12804126739501953,0.09982836246490479,0.24013638496398926,0.16438961029052734,-0.14605414867401123,-0.1217888593673706,-0.12883591651916504,-0.21854448318481445
171,3.42,stand,0.0,0.0,0.0,0.3010488450527191,-0.029214799404144287,0.008066387847065926,8.642665488878265e-05,0.00013232901983428746,-1.5373983156548845,-1.7612671572121612,4,0,0,8.224453631555662e-05,2.6559411708149128e-05,0.00010607289732433856,4.51800151495263e-05,0.00013232901983428746,0.0,0.1490715891122818,1,4,0,0.0,0.2401362657546997,0.23699575662612915,0.13540418446063995,0.023702722042798996,51.293087005615234,1,1,0.016256367787718773,0.16733671724796295,-0.17728662490844727,0.02337082475423813,50.394195556640625,1,1,0.014506028033792973,-0.3141377866268158,0.12372361868619919,0.022813253104686737,41.19035720825195,1,1,0.01866697333753109,-0.27696484327316284,-0.1403931975364685,0.023097842931747437,31.7135009765625,1,1,0.01921107992529869,0.13815030455589294,-0.15758970379829407,0.13709057867527008,-0.14148883521556854,-0.12294594943523407,-0.02352815866470337,-0.16786664724349976,0.10604911297559738,-0.12804186344146729,0.09982764720916748,0.2401362657546997,0.1643894910812378,-0.14605319499969482,-0.12178707122802734,-0.12883543968200684,-0.2185436487197876
