pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s
side,0.02,0,0.6892474889755249,27.600339889526367,-4.951604843139648,0.48249295353889465,0.20022903382778168,8.26878547668457,0,False,0.19388824701309204,0.0
side,0.04,0,0.6813784837722778,21.304595947265625,-3.1454668045043945,0.3729788362979889,0.576148509979248,4.831338405609131,0,False,0.35168659687042236,0.0
side,0.06,0,0.667323887348175,26.521663665771484,-2.930753231048584,0.4608073830604553,0.8509200215339661,6.953652858734131,0,False,0.4880642592906952,0.0
side,0.08,0,0.6502166390419006,30.778478622436523,-4.806257724761963,0.5349408388137817,0.8456334471702576,2.999112844467163,0,False,0.4344829022884369,0.0
side,0.1,0,0.6339046359062195,28.56163787841797,-5.27360725402832,0.49913689494132996,0.8376443386077881,3.1574923992156982,0,False,0.37252554297447205,0.0
side,0.12,0,0.6143693923950195,17.748519897460938,-3.1890859603881836,0.31284013390541077,1.1653989553451538,10.097699165344238,0,False,0.5325617790222168,0.0
side,0.14,0,0.5888187289237976,21.555313110351562,-1.9463286399841309,0.3752356469631195,1.4103236198425293,8.080469131469727,0,False,0.6114986538887024,0.0
side,0.16,0,0.556591808795929,35.626888275146484,-4.362983703613281,0.6143795251846313,1.6945046186447144,12.16879653930664,0,False,0.5632807016372681,0.0
side,0.18,0,0.5204083323478699,42.50148391723633,-7.641779899597168,0.7298231720924377,1.7536048889160156,4.396346092224121,0,False,0.46604666113853455,0.0
side,0.2,0,0.4848037362098694,32.99419403076172,-6.420087814331055,0.5744295716285706,1.882646918296814,11.154197692871094,0,False,0.50971919298172,0.0
side,0.22,0,0.4436119496822357,27.609529495239258,-5.862736225128174,0.4848073124885559,2.1882338523864746,0.7909987568855286,0,False,0.6000053882598877,0.0
side,0.24,0,0.3950025737285614,34.864505767822266,-7.715854167938232,0.6074823141098022,2.514547824859619,8.854228973388672,0,False,0.6454036235809326,0.0
side,0.26,0,0.3441131114959717,40.4068717956543,-9.062572479248047,0.6987051367759705,2.5434036254882812,3.8503170013427734,1,False,0.5799925923347473,0.0
side,0.28,0,0.2942638695240021,37.17954635620117,-7.182719707489014,0.6438020467758179,2.534928560256958,6.513339042663574,1,False,0.581087052822113,0.0
side,0.3,0,0.2443079948425293,26.486141204833984,-3.212283134460449,0.46061888337135315,2.5772039890289307,10.223457336425781,2,False,0.6617317795753479,0.0
side,0.32,0,0.18935555219650269,28.149795532226562,-3.7817070484161377,0.48944148421287537,2.8271467685699463,5.659895896911621,1,False,0.7384073138237,0.0
side,0.34,0,0.14168931543827057,21.894441604614258,-3.757389545440674,0.38430580496788025,2.065220594406128,9.891351699829102,2,False,0.7210313677787781,0.0
side,0.36,0,0.13629186153411865,18.684906005859375,-6.219781875610352,0.33974599838256836,1.1774951219558716,5.974518775939941,2,False,0.7044760584831238,0.0
side,0.38,0,0.15411660075187683,15.413436889648438,-9.777934074401855,0.3130551278591156,0.9787314534187317,4.913171768188477,0,False,0.7723830342292786,0.0
side,0.4,0,0.16514985263347626,10.526461601257324,-14.05463981628418,0.3010680377483368,0.7092114686965942,6.1472015380859375,0,False,0.872067928314209,0.0
side,0.42,0,0.1708560734987259,4.9978251457214355,-17.567678451538086,0.31602242588996887,0.6592004895210266,5.195854663848877,0,False,0.9691603779792786,0.0
side,0.44,0,0.17474378645420074,0.5484189987182617,-20.32477378845215,0.3529842495918274,0.7797468304634094,2.1250224113464355,1,False,1.0063167810440063,0.0
side,0.46,0,0.17960664629936218,-0.2727871537208557,-21.818157196044922,0.3785260319709778,0.6219220161437988,1.7452808618545532,0,False,0.9929453134536743,0.0
