pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s,geometry_ok,FL_foot_x_b,FL_foot_y_b,FL_foot_z_b,FL_knee_y_b,FR_foot_x_b,FR_foot_y_b,FR_foot_z_b,FR_knee_y_b,RL_foot_x_b,RL_foot_y_b,RL_foot_z_b,RL_knee_y_b,RR_foot_x_b,RR_foot_y_b,RR_foot_z_b,RR_knee_y_b,FL_hip_joint,FL_hip_joint_offset,FR_hip_joint,FR_hip_joint_offset,RL_hip_joint,RL_hip_joint_offset,RR_hip_joint,RR_hip_joint_offset,FL_thigh_joint,FL_thigh_joint_offset,FR_thigh_joint,FR_thigh_joint_offset,RL_thigh_joint,RL_thigh_joint_offset,RR_thigh_joint,RR_thigh_joint_offset,FL_calf_joint,FL_calf_joint_offset,FR_calf_joint,FR_calf_joint_offset,RL_calf_joint,RL_calf_joint_offset,RR_calf_joint,RR_calf_joint_offset,bank_state_id
side,0.02,0,0.15496030449867249,88.35487365722656,0.9553683996200562,1.3937655687332153,0.1874745637178421,8.296706199645996,0,False,0.14345602691173553,0.0,True,0.14726415276527405,0.08889244496822357,-0.34261325001716614,0.11769529432058334,0.1760249137878418,-0.22410385310649872,-0.2802101671695709,-0.17919984459877014,-0.2500706911087036,0.09318134188652039,-0.3174581527709961,0.12112085521221161,-0.2833419442176819,-0.21336543560028076,-0.2926040291786194,-0.16835400462150574,-0.15717893838882446,-0.25717893242836,-0.27292394638061523,-0.1729239523410797,-0.15620478987693787,-0.2562047839164734,-0.23081806302070618,-0.13081806898117065,0.8042465448379517,0.004246532917022705,0.7820187211036682,-0.017981290817260742,0.9335194230079651,-0.06648057699203491,0.9362600445747375,-0.06373995542526245,-1.3321313858032227,0.16786861419677734,-1.4547696113586426,0.04523038864135742,-1.501178503036499,-0.0011785030364990234,-1.329392910003662,0.1706070899963379,132
side,0.04,0,0.1545284539461136,87.40328216552734,-0.4164603352546692,1.3818061351776123,0.22920824587345123,1.5901063680648804,0,False,0.2596973776817322,0.0,True,0.14830432832241058,0.06990937888622284,-0.3679425120353699,0.10785879194736481,0.19407624006271362,-0.23147931694984436,-0.3151608407497406,-0.1851159930229187,-0.2165437936782837,0.06400024890899658,-0.3469415009021759,0.10382208228111267,-0.3015681803226471,-0.17190006375312805,-0.33988747000694275,-0.15397650003433228,-0.19847877323627472,-0.29847878217697144,-0.2663573622703552,-0.1663573682308197,-0.2281009554862976,-0.32810094952583313,-0.08669380843639374,0.013306193053722382,0.6946695446968079,-0.1053304672241211,0.5933085083961487,-0.20669150352478027,0.735810399055481,-0.26418960094451904,0.838146984577179,-0.16185301542282104,-1.137407660484314,0.36259233951568604,-1.1904503107070923,0.3095496892929077,-1.3332542181015015,0.16674578189849854,-1.0759549140930176,0.4240450859069824,132
side,0.06,0,0.15443795919418335,89.1613540649414,-3.693125009536743,1.4038258790969849,0.07348727434873581,1.670157790184021,0,False,0.31868159770965576,0.0,False,0.20501548051834106,0.10156799852848053,-0.36254873871803284,0.1210445910692215,0.2395884245634079,-0.20052051544189453,-0.341689795255661,-0.17289097607135773,-0.19968459010124207,0.05256718397140503,-0.3767964243888855,0.0963653028011322,-0.2999003529548645,-0.11207312345504761,-0.3520832359790802,-0.12971320748329163,-0.11272431164979935,-0.21272431313991547,-0.16584226489067078,-0.06584226340055466,-0.24011319875717163,-0.34011319279670715,0.08579014986753464,0.18579015135765076,0.5560949444770813,-0.24390506744384766,0.4133535623550415,-0.38664644956588745,0.5608159303665161,-0.4391840696334839,0.8579683303833008,-0.14203166961669922,-1.177778720855713,0.3222212791442871,-1.0802252292633057,0.41977477073669434,-1.0871576070785522,0.41284239292144775,-1.1173819303512573,0.3826180696487427,132
side,0.08,0,0.1546880602836609,87.81416320800781,2.00038480758667,1.386981725692749,0.004491310566663742,1.9597545862197876,0,False,0.35114529728889465,0.0,False,0.2582845091819763,0.10790508985519409,-0.34887757897377014,0.12244691699743271,0.29361197352409363,-0.18169069290161133,-0.33241206407546997,-0.16521182656288147,-0.19245445728302002,0.02766275405883789,-0.38569140434265137,0.0826411247253418,-0.3055427670478821,-0.09999680519104004,-0.3447992205619812,-0.12525933980941772,-0.0987454280257225,-0.19874542951583862,-0.1168929934501648,-0.016892991960048676,-0.29870688915252686,-0.3987068831920624,0.12330988049507141,0.22330987453460693,0.4299015700817108,-0.37009844183921814,0.2815241515636444,-0.5184758901596069,0.4959688186645508,-0.5040311813354492,0.9130744934082031,-0.08692550659179688,-1.2357275485992432,0.26427245140075684,-1.1270205974578857,0.37297940254211426,-0.9969926476478577,0.5030073523521423,-1.1811689138412476,0.31883108615875244,132
side,0.1,0,0.15446358919143677,84.88106536865234,1.018221139907837,1.3496493101119995,0.040813419967889786,2.7723684310913086,0,False,0.4057091772556305,0.0,False,0.28230032324790955,0.08460576832294464,-0.35176894068717957,0.1076674610376358,0.34884560108184814,-0.17485426366329193,-0.31406325101852417,-0.16317637264728546,-0.1890888512134552,0.0065825581550598145,-0.3888271749019623,0.07103241980075836,-0.32316136360168457,-0.09910786151885986,-0.3453693687915802,-0.1253127157688141,-0.16538985073566437,-0.2653898596763611,-0.10263990610837936,-0.0026399046182632446,-0.3491275906562805,-0.44912758469581604,0.12572543323040009,0.2257254421710968,0.3426298499107361,-0.45737016201019287,0.11525916308164597,-0.6847408413887024,0.46254536509513855,-0.5374546051025391,0.931592583656311,-0.06840741634368896,-1.1957539319992065,0.30424606800079346,-1.121438980102539,0.37856101989746094,-0.9478374719619751,0.5521625280380249,-1.1261807680130005,0.3738192319869995,132
side,0.12,0,0.1536276787519455,81.96603393554688,-0.08090557903051376,1.3116706609725952,0.07547681033611298,2.608755350112915,0,False,0.47430068254470825,0.0,False,0.2914832830429077,0.053242653608322144,-0.3631085157394409,0.08885003626346588,0.39874395728111267,-0.167324960231781,-0.2989780902862549,-0.15936726331710815,-0.18271273374557495,0.003161609172821045,-0.3897506892681122,0.06863495707511902,-0.3432152271270752,-0.08847561478614807,-0.3526689112186432,-0.12097203731536865,-0.24752365052700043,-0.34752365946769714,-0.08339733630418777,0.016602665185928345,-0.35674136877059937,-0.4567413628101349,0.15377964079380035,0.25377964973449707,0.2739841043949127,-0.5260158777236938,-0.07032903283834457,-0.8703290224075317,0.43832701444625854,-0.5616729855537415,0.9147714376449585,-0.0852285623550415,-1.0938481092453003,0.4061518907546997,-1.0353853702545166,0.4646146297454834,-0.9328358173370361,0.5671641826629639,-1.003954529762268,0.49604547023773193,132
side,0.14,0,0.1528337299823761,79.22882843017578,0.17311415076255798,1.275235652923584,0.06319020688533783,2.343254327774048,0,False,0.53859943151474,0.0,False,0.3082308769226074,0.019693732261657715,-0.37161266803741455,0.06854712218046188,0.43773752450942993,-0.1559370756149292,-0.2821233570575714,-0.1520557701587677,-0.17697292566299438,-0.0007255077362060547,-0.38887226581573486,0.0659666508436203,-0.35447871685028076,-0.06908479332923889,-0.3556983470916748,-0.11301350593566895,-0.3312254250049591,-0.43122541904449463,-0.04895492270588875,0.05104507878422737,-0.3671236038208008,-0.4671235978603363,0.2078515589237213,0.30785155296325684,0.17064020037651062,-0.6293598413467407,-0.2208259552717209,-1.020825982093811,0.4244140684604645,-0.5755859613418579,0.9113200902938843,-0.08867990970611572,-0.9586172699928284,0.5413827300071716,-0.9684198498725891,0.5315801501274109,-0.9352531433105469,0.5647468566894531,-0.9454017281532288,0.5545982718467712,132
side,0.16,0,0.1521908938884735,76.39749145507812,0.6174578666687012,1.2367829084396362,0.11217308789491653,2.5523080825805664,0,False,0.5830737948417664,0.0,False,0.3377365469932556,-0.007670491933822632,-0.3615664839744568,0.04871681332588196,0.4668511152267456,-0.14486359059810638,-0.261738657951355,-0.14419250190258026,-0.17332987487316132,-0.010129541158676147,-0.3874891698360443,0.06039057672023773,-0.3590567708015442,-0.053541362285614014,-0.3559238314628601,-0.10660600662231445,-0.4129936695098877,-0.5129936933517456,-0.01091811340302229,0.08908189088106155,-0.39146944880485535,-0.49146944284439087,0.2518095076084137,0.3518095016479492,0.07405492663383484,-0.7259451150894165,-0.33242976665496826,-1.132429838180542,0.41458240151405334,-0.585417628288269,0.9145148992538452,-0.08548510074615479,-0.9245762825012207,0.5754237174987793,-0.9456689357757568,0.5543310642242432,-0.9347609281539917,0.5652390718460083,-0.929049551486969,0.570950448513031,132
side,0.18,0,0.1517721712589264,72.98009490966797,0.47217607498168945,1.1893669366836548,0.1810959428548813,3.1126465797424316,0,False,0.6181305050849915,0.0,False,0.3692930042743683,-0.026660054922103882,-0.34329020977020264,0.0315728634595871,0.4882503151893616,-0.14177677035331726,-0.23960231244564056,-0.14181867241859436,-0.16710323095321655,-0.016447335481643677,-0.38715842366218567,0.056281283497810364,-0.3582614064216614,-0.04388129711151123,-0.35694894194602966,-0.10236480832099915,-0.48552778363227844,-0.585527777671814,0.0009328312589786947,0.10093282908201218,-0.4071217477321625,-0.507121741771698,0.2781733572483063,0.3781733512878418,-0.015357823111116886,-0.8153578639030457,-0.41892319917678833,-1.2189232110977173,0.39295169711112976,-0.6070482730865479,0.9085654020309448,-0.09143459796905518,-0.9295310974121094,0.5704689025878906,-0.9393296837806702,0.5606703162193298,-0.9239262342453003,0.5760737657546997,-0.9231911897659302,0.5768088102340698,132
side,0.2,0,0.150901198387146,69.03163146972656,0.32100528478622437,1.133268117904663,0.23510000109672546,3.575439691543579,0,False,0.6457732915878296,0.0,False,0.39490699768066406,-0.0449671745300293,-0.32309725880622864,0.013739161193370819,0.502899169921875,-0.14704476296901703,-0.21844661235809326,-0.14630810916423798,-0.15831473469734192,-0.013871878385543823,-0.3866901695728302,0.05684845149517059,-0.35286104679107666,-0.033038198947906494,-0.35941988229751587,-0.0972127616405487,-0.564257025718689,-0.6642570495605469,-0.02297416515648365,0.07702583819627762,-0.4013749659061432,-0.5013749599456787,0.30617907643318176,0.4061790704727173,-0.08919500559568405,-0.8891950249671936,-0.4830084443092346,-1.2830084562301636,0.3707520663738251,-0.6292479038238525,0.8912802338600159,-0.10871976613998413,-0.9401563405990601,0.5598436594009399,-0.9366706013679504,0.5633293986320496,-0.9258614778518677,0.5741385221481323,-0.9205192923545837,0.5794807076454163,132
