pose,time_s,trial,height,roll_deg,pitch_deg,gravity_error,speed,angular_speed,feet_contact,base_contact,joint_rms,stable_hold_s,geometry_ok,FL_foot_x_b,FL_foot_y_b,FL_foot_z_b,FL_knee_y_b,FR_foot_x_b,FR_foot_y_b,FR_foot_z_b,FR_knee_y_b,RL_foot_x_b,RL_foot_y_b,RL_foot_z_b,RL_knee_y_b,RR_foot_x_b,RR_foot_y_b,RR_foot_z_b,RR_knee_y_b,FL_hip_joint,FL_hip_joint_offset,FR_hip_joint,FR_hip_joint_offset,RL_hip_joint,RL_hip_joint_offset,RR_hip_joint,RR_hip_joint_offset,FL_thigh_joint,FL_thigh_joint_offset,FR_thigh_joint,FR_thigh_joint_offset,RL_thigh_joint,RL_thigh_joint_offset,RR_thigh_joint,RR_thigh_joint_offset,FL_calf_joint,FL_calf_joint_offset,FR_calf_joint,FR_calf_joint_offset,RL_calf_joint,RL_calf_joint_offset,RR_calf_joint,RR_calf_joint_offset,bank_state_id
side,0.02,0,0.1543123424053192,96.81571197509766,-179.9881134033203,1.4957783222198486,0.08464579284191132,0.4447871446609497,1,False,0.1095665916800499,0.0,True,0.1647423803806305,0.16619755327701569,-0.343255877494812,0.1533021628856659,0.21888390183448792,-0.15517264604568481,-0.2954796850681305,-0.14910349249839783,-0.28163594007492065,0.16894790530204773,-0.29846587777137756,0.151861310005188,-0.27245646715164185,-0.17647993564605713,-0.3045864999294281,-0.15529173612594604,0.06970386952161789,-0.03029613196849823,-0.04423530027270317,0.05576470121741295,0.08878882974386215,-0.011211171746253967,-0.11081243306398392,-0.010812431573867798,0.6801304221153259,-0.11986958980560303,0.7011566758155823,-0.09884333610534668,0.9979451298713684,-0.002054870128631592,0.9407735466957092,-0.05922645330429077,-1.1972159147262573,0.3027840852737427,-1.5717990398406982,-0.07179903984069824,-1.4381287097930908,0.06187129020690918,-1.3928747177124023,0.10712528228759766,132
side,0.04,0,0.15460006892681122,94.63236236572266,179.87356567382812,1.4702123403549194,0.07714051753282547,2.1226518154144287,0,False,0.20296338200569153,0.0,True,0.12149100005626678,0.1338689625263214,-0.37764793634414673,0.1383039504289627,0.2754824757575989,-0.1616191565990448,-0.28742721676826477,-0.15438273549079895,-0.27591949701309204,0.1528087556362152,-0.29957088828086853,0.1460195630788803,-0.24866750836372375,-0.1802380084991455,-0.29837244749069214,-0.15766620635986328,-0.021586764603853226,-0.12158676981925964,-0.06739945709705353,0.03260054439306259,0.035860415548086166,-0.06413958966732025,-0.1249847486615181,-0.024984747171401978,0.6450090408325195,-0.15499097108840942,0.49847015738487244,-0.3015298545360565,1.007021188735962,0.007021188735961914,0.9045082926750183,-0.09549170732498169,-0.9117645621299744,0.5882354378700256,-1.5405299663543701,-0.04052996635437012,-1.4825693368911743,0.017430663108825684,-1.459165096282959,0.040834903717041016,132
side,0.06,0,0.15463562309741974,93.67417907714844,179.57386779785156,1.458823323249817,0.06231014057993889,0.7552762627601624,0,False,0.2489565759897232,0.0,False,0.10338129103183746,0.11360986530780792,-0.3846641182899475,0.12916168570518494,0.311804860830307,-0.15761759877204895,-0.2887571156024933,-0.1525811105966568,-0.2768595814704895,0.14650088548660278,-0.29814547300338745,0.14365695416927338,-0.22192873060703278,-0.17409521341323853,-0.3063895106315613,-0.15650227665901184,-0.07435562461614609,-0.1743556261062622,-0.053559523075819016,0.046440478414297104,0.015058428980410099,-0.0849415734410286,-0.10273809731006622,-0.0027380958199501038,0.6523025631904602,-0.14769744873046875,0.3482764959335327,-0.45172351598739624,1.0239907503128052,0.023990750312805176,0.8135316371917725,-0.18646836280822754,-0.837759792804718,0.662240207195282,-1.461592674255371,0.038407325744628906,-1.504645824432373,-0.004645824432373047,-1.4480394124984741,0.05196058750152588,132
side,0.08,0,0.15455803275108337,92.88516998291016,178.91226196289062,1.4493683576583862,0.04228714480996132,0.9382686614990234,0,False,0.25306183099746704,0.0,True,0.12211120128631592,0.09778043627738953,-0.3844526708126068,0.12159091979265213,0.31906354427337646,-0.14112430810928345,-0.29454272985458374,-0.14139758050441742,-0.3019678294658661,0.14311018586158752,-0.30785641074180603,0.142391175031662,-0.20035916566848755,-0.17299318313598633,-0.31286871433258057,-0.15698161721229553,-0.11617979407310486,-0.21617978811264038,0.0029747432563453913,0.10297474265098572,0.003604544559493661,-0.09639545530080795,-0.09730232506990433,0.002697676420211792,0.6426413059234619,-0.15735870599746704,0.31745895743370056,-0.4825410544872284,1.035244107246399,0.035244107246398926,0.7290059924125671,-0.27099400758743286,-0.9104547500610352,0.5895452499389648,-1.4421298503875732,0.05787014961242676,-1.3931128978729248,0.1068871021270752,-1.4150198698043823,0.08498013019561768,132
side,0.1,0,0.15445096790790558,91.52655029296875,175.8231201171875,1.4329273700714111,0.03450867533683777,1.3416048288345337,0,False,0.2595531642436981,0.0,True,0.1503000110387802,0.080148845911026,-0.38571617007255554,0.11226336658000946,0.3116295337677002,-0.12352285534143448,-0.2982479929924011,-0.12932589650154114,-0.3186821937561035,0.13427037000656128,-0.3129984438419342,0.13933970034122467,-0.19476215541362762,-0.1772080659866333,-0.32215115427970886,-0.15927249193191528,-0.16220924258232117,-0.2622092366218567,0.06249718740582466,0.16249719262123108,-0.024784786626696587,-0.12478478997945786,-0.10716848075389862,-0.007168479263782501,0.5952473282814026,-0.20475268363952637,0.3519968092441559,-0.44800320267677307,1.0489906072616577,0.048990607261657715,0.6726427674293518,-0.3273572325706482,-0.9617666006088257,0.5382333993911743,-1.4713997840881348,0.028600215911865234,-1.331473469734192,0.1685265302658081,-1.3371354341506958,0.1628645658493042,132
side,0.12,0,0.15429285168647766,89.92375946044922,64.92290496826172,1.4132726192474365,0.030889587476849556,1.3957256078720093,0,False,0.27293661236763,0.0,True,0.17513541877269745,0.06383249163627625,-0.3877897262573242,0.10290367901325226,0.30378299951553345,-0.10708045959472656,-0.29683780670166016,-0.11791872978210449,-0.3284558057785034,0.12539514899253845,-0.315887451171875,0.1363433301448822,-0.19818904995918274,-0.18195906281471252,-0.328604519367218,-0.16143164038658142,-0.20390814542770386,-0.3039081394672394,0.11937465518712997,0.2193746566772461,-0.05294042080640793,-0.15294042229652405,-0.11896899342536926,-0.018968991935253143,0.5344235897064209,-0.26557642221450806,0.39617669582366943,-0.4038233160972595,1.0586928129196167,0.0586928129196167,0.6512316465377808,-0.34876835346221924,-0.9718362092971802,0.5281637907028198,-1.5254995822906494,-0.025499582290649414,-1.298640251159668,0.20135974884033203,-1.2744883298873901,0.22551167011260986,132
side,0.14,0,0.15422497689723969,88.38255310058594,5.662384033203125,1.3941117525100708,0.11224007606506348,1.2976372241973877,0,False,0.28432488441467285,0.0,False,0.19509585201740265,0.0537930428981781,-0.38732317090034485,0.09653250128030777,0.3018281161785126,-0.09609004855155945,-0.29461541771888733,-0.10999123752117157,-0.3333187401294708,0.11881047487258911,-0.3179844319820404,0.13410444557666779,-0.2037874460220337,-0.1884889304637909,-0.3307790756225586,-0.1642933189868927,-0.23026186227798462,-0.33026185631752014,0.15860702097415924,0.25860702991485596,-0.0736083909869194,-0.17360839247703552,-0.1369526982307434,-0.03695269674062729,0.48764508962631226,-0.3123549222946167,0.4132416844367981,-0.38675832748413086,1.0615384578704834,0.0615384578704834,0.6478568315505981,-0.35214316844940186,-0.9843218326568604,0.5156781673431396,-1.5580576658248901,-0.05805766582489014,-1.27946937084198,0.22053062915802002,-1.235871434211731,0.26412856578826904,132
side,0.16,0,0.15413202345371246,86.77819061279297,2.1585440635681152,1.3738985061645508,0.17576824128627777,1.3211168050765991,0,False,0.2989457845687866,0.0,False,0.20239245891571045,0.05023476481437683,-0.3902563154697418,0.09422886371612549,0.30446237325668335,-0.09401668608188629,-0.2919922173023224,-0.10808849334716797,-0.33432796597480774,0.11503216624259949,-0.31873559951782227,0.1328069418668747,-0.2117859274148941,-0.2011401355266571,-0.32994699478149414,-0.1697784662246704,-0.2376406192779541,-0.3376406133174896,0.16738569736480713,0.26738569140434265,-0.08549882471561432,-0.18549883365631104,-0.17310070991516113,-0.07310070842504501,0.45289623737335205,-0.3471037745475769,0.40780821442604065,-0.3921917974948883,1.0630136728286743,0.06301367282867432,0.6499963402748108,-0.3500036597251892,-0.9533101916313171,0.5466898083686829,-1.5708632469177246,-0.07086324691772461,-1.2768300771713257,0.22316992282867432,-1.1955196857452393,0.30448031425476074,132
side,0.18,0,0.15419317781925201,85.16995239257812,0.9572889804840088,1.3533660173416138,0.19617736339569092,1.2581214904785156,1,False,0.313181072473526,0.0,False,0.2023608684539795,0.050972819328308105,-0.3947915732860565,0.09469395875930786,0.3107815980911255,-0.10034983605146408,-0.28690147399902344,-0.11193127930164337,-0.33309927582740784,0.10616207122802734,-0.31945157051086426,0.12972328066825867,-0.21696612238883972,-0.213844895362854,-0.3264283537864685,-0.17523741722106934,-0.2329789102077484,-0.33297890424728394,0.1477546989917755,0.24775469303131104,-0.11363484710454941,-0.21363484859466553,-0.21034276485443115,-0.11034276336431503,0.4287285804748535,-0.37127143144607544,0.38785991072654724,-0.4121401011943817,1.0669389963150024,0.06693899631500244,0.652306318283081,-0.34769368171691895,-0.9042311310768127,0.5957688689231873,-1.5803583860397339,-0.08035838603973389,-1.2886117696762085,0.2113882303237915,-1.1717329025268555,0.32826709747314453,132
side,0.2,0,0.1542038470506668,83.68497467041016,0.4164672791957855,1.3341703414916992,0.22269675135612488,1.2123823165893555,1,False,0.3297675848007202,0.0,False,0.1983240693807602,0.05545505881309509,-0.40058618783950806,0.09735679626464844,0.31950515508651733,-0.11232327669858932,-0.28403928875923157,-0.1203010156750679,-0.3278758227825165,0.09822940826416016,-0.3168582320213318,0.1270432025194168,-0.22128519415855408,-0.2267037034034729,-0.32262223958969116,-0.18068528175354004,-0.21830682456493378,-0.3183068335056305,0.10598014295101166,0.20598015189170837,-0.14020076394081116,-0.24020075798034668,-0.24799391627311707,-0.14799392223358154,0.4062270224094391,-0.39377298951148987,0.35029444098472595,-0.449705570936203,1.0803513526916504,0.08035135269165039,0.6504612565040588,-0.34953874349594116,-0.8377599120140076,0.6622400879859924,-1.5591669082641602,-0.059166908264160156,-1.3338372707366943,0.16616272926330566,-1.1450132131576538,0.3549867868423462,132
